dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-160.3,219.7,20,6000,-4000,2/8/2020 11:35:48.33,2020/8/2,11:35:48,27430548,0
-157.4,222.6,20,7000,-4000,2/8/2020 11:36:21.15,2020/8/2,11:36:21,27430581,33
-150.4,229.6,20,7000,-4000,2/8/2020 11:37:15.55,2020/8/2,11:37:15,27430635,54
-147.5,232.5,20,7000,-4000,2/8/2020 11:38:19.45,2020/8/2,11:38:19,27430699,64
-36.0,344.0,20,7000,-4000,2/8/2020 11:39:21.46,2020/8/2,11:39:21,27430761,62
-12.0,8.0,20,7000,-4000,2/8/2020 11:40:33.55,2020/8/2,11:40:33,27430833,72
-14.8,5.2,20,7000,-4000,2/8/2020 11:42:33.96,2020/8/2,11:42:33,27430953,120
-19.1,0.9,20,8000,-4000,2/8/2020 11:43:01.22,2020/8/2,11:43:01,27430981,28
-16.3,3.7,20,8000,-4000,2/8/2020 11:43:37.17,2020/8/2,11:43:37,27431017,36
-21.899999999999977,358.1,20,8000,-4000,2/8/2020 11:44:30.52,2020/8/2,11:44:30,27431070,53
-21.899999999999977,358.1,20,6000,-4000,2/8/2020 11:45:33.51,2020/8/2,11:45:33,27431133,63
-23.30000000000001,356.7,20,6000,-4000,2/8/2020 11:46:00.51,2020/8/2,11:46:00,27431160,27
-23.30000000000001,356.7,20,6000,-4000,2/8/2020 11:47:03.43,2020/8/2,11:47:03,27431223,63
12.0,32.0,20,6000,-4000,2/8/2020 11:48:15.05,2020/8/2,11:48:15,27431295,72
14.799999999999997,34.8,20,6000,-4000,2/8/2020 11:49:48.37,2020/8/2,11:49:48,27431388,93
16.200000000000003,36.2,20,6000,-4000,2/8/2020 11:50:15.22,2020/8/2,11:50:15,27431415,27
20.5,40.5,20,7000,-4000,2/8/2020 11:51:45.09,2020/8/2,11:51:45,27431505,90
17.6,37.6,20,7000,-4000,2/8/2020 11:52:49.05,2020/8/2,11:52:49,27431569,64
23.299999999999997,43.3,20,7000,-4000,2/8/2020 11:53:52.03,2020/8/2,11:53:52,27431632,63
34.6,54.6,20,7000,-6000,2/8/2020 11:57:04.09,2020/8/2,11:57:04,27431824,192
37.4,57.4,20,7000,-6000,2/8/2020 11:57:31.15,2020/8/2,11:57:31,27431851,27
40.2,60.2,20,7000,-6000,2/8/2020 11:58:07.25,2020/8/2,11:58:07,27431887,36
38.8,58.8,20,7000,-6000,2/8/2020 11:59:00.55,2020/8/2,11:59:00,27431940,53
41.6,61.6,20,7000,-6000,2/8/2020 12:00:04.95,2020/8/2,12:00:04,27432004,64
43.0,63.0,20,7000,-6000,2/8/2020 12:01:06.19,2020/8/2,12:01:06,27432066,62
31.700000000000003,51.7,20,7000,-6000,2/8/2020 12:02:19.21,2020/8/2,12:02:19,27432139,73
26.1,46.1,20,8000,-6000,2/8/2020 12:04:18.34,2020/8/2,12:04:18,27432258,119
37.4,57.4,20,8000,-6000,2/8/2020 12:05:21.37,2020/8/2,12:05:21,27432321,63
36.0,56.0,20,8000,-6000,2/8/2020 12:07:19.14,2020/8/2,12:07:19,27432439,118
33.2,53.2,20,9000,-6000,2/8/2020 12:08:21.51,2020/8/2,12:08:21,27432501,62
36.0,56.0,20,9000,-6000,2/8/2020 12:09:33.84,2020/8/2,12:09:33,27432573,72
31.700000000000003,51.7,20,9000,-6000,2/8/2020 12:11:33.22,2020/8/2,12:11:33,27432693,120
28.9,48.9,20,9000,-6000,2/8/2020 12:12:36.2,2020/8/2,12:12:36,27432756,63
31.700000000000003,51.7,20,9000,-6000,2/8/2020 12:13:30.02,2020/8/2,12:13:30,27432810,54
38.8,58.8,20,9000,-6000,2/8/2020 12:14:33.09,2020/8/2,12:14:33,27432873,63
28.9,48.9,20,9000,-6000,2/8/2020 12:15:36.11,2020/8/2,12:15:36,27432936,63
33.2,53.2,20,9000,-6000,2/8/2020 12:16:49.14,2020/8/2,12:16:49,27433009,73
36.0,56.0,20,8000,-6000,2/8/2020 12:18:49.39,2020/8/2,12:18:49,27433129,120
31.700000000000003,51.7,20,8000,-6000,2/8/2020 12:19:16.15,2020/8/2,12:19:16,27433156,27
43.0,63.0,20,8000,-6000,2/8/2020 12:19:52.63,2020/8/2,12:19:52,27433192,36
28.9,48.9,20,7000,-6000,2/8/2020 12:20:46.48,2020/8/2,12:20:46,27433246,54
28.9,48.9,20,7000,-6000,2/8/2020 12:21:49.1,2020/8/2,12:21:49,27433309,63
44.5,64.5,20,7000,-6000,2/8/2020 12:22:16.24,2020/8/2,12:22:16,27433336,27
44.5,64.5,20,7000,-6000,2/8/2020 12:23:19.57,2020/8/2,12:23:19,27433399,63
43.0,63.0,20,7000,-6000,2/8/2020 12:24:05.06,2020/8/2,12:24:05,27433445,46
28.9,48.9,20,7000,-6000,2/8/2020 12:26:04.35,2020/8/2,12:26:04,27433564,119
30.299999999999997,50.3,20,7000,-6500,2/8/2020 12:26:31.55,2020/8/2,12:26:31,27433591,27
44.5,64.5,20,7000,-6500,2/8/2020 12:27:06.38,2020/8/2,12:27:06,27433626,35
31.700000000000003,51.7,20,7000,-6500,2/8/2020 12:28:01.95,2020/8/2,12:28:01,27433681,55
41.6,61.6,20,7000,-6500,2/8/2020 12:28:28.88,2020/8/2,12:28:28,27433708,27
31.700000000000003,51.7,20,7000,-6500,2/8/2020 12:30:06.57,2020/8/2,12:30:06,27433806,98
38.8,58.8,20,7000,-8000,2/8/2020 12:31:18.36,2020/8/2,12:31:18,27433878,72
30.299999999999997,50.3,20,7000,-8000,2/8/2020 12:33:19.53,2020/8/2,12:33:19,27433999,121
23.299999999999997,43.3,20,7000,-8000,2/8/2020 12:33:45.04,2020/8/2,12:33:45,27434025,26
24.700000000000003,44.7,20,7000,-8000,2/8/2020 12:34:22.57,2020/8/2,12:34:22,27434062,37
17.6,37.6,20,7000,-8000,2/8/2020 12:35:16.4,2020/8/2,12:35:16,27434116,54
20.5,40.5,20,7000,-8000,2/8/2020 12:36:18.68,2020/8/2,12:36:18,27434178,62
26.1,46.1,20,7000,-8000,2/8/2020 12:37:21.97,2020/8/2,12:37:21,27434241,63
17.6,37.6,20,7000,-8000,2/8/2020 12:38:34.28,2020/8/2,12:38:34,27434314,73
16.200000000000003,36.2,20,7000,-9000,2/8/2020 12:40:33.38,2020/8/2,12:40:33,27434433,119
17.6,37.6,20,7000,-9000,2/8/2020 12:41:02.24,2020/8/2,12:41:02,27434462,29
20.5,40.5,20,7000,-9000,2/8/2020 12:41:36.09,2020/8/2,12:41:36,27434496,34
14.799999999999997,34.8,20,7000,-9000,2/8/2020 12:42:03.18,2020/8/2,12:42:03,27434523,27
7.699999999999999,27.7,20,7000,-9000,2/8/2020 12:42:58.99,2020/8/2,12:42:58,27434578,55
-2.1000000000000014,17.9,20,8000,-6000,2/8/2020 12:44:37.15,2020/8/2,12:44:37,27434677,99
-3.5,16.5,20,8000,-6000,2/8/2020 12:45:49.4,2020/8/2,12:45:49,27434749,72
-9.2,10.8,20,8000,-6000,2/8/2020 12:47:49.51,2020/8/2,12:47:49,27434869,120
-13.4,6.6,20,8000,-6000,2/8/2020 12:48:16.03,2020/8/2,12:48:16,27434896,27
-7.800000000000001,12.2,20,8000,-6000,2/8/2020 12:49:46.72,2020/8/2,12:49:46,27434986,90
-13.4,6.6,20,8000,-6000,2/8/2020 12:50:13.61,2020/8/2,12:50:13,27435013,27
-13.4,6.6,20,8000,-6000,2/8/2020 12:51:52.55,2020/8/2,12:51:52,27435112,99
-21.899999999999977,358.1,20,9000,-6000,2/8/2020 12:53:04.45,2020/8/2,12:53:04,27435184,72
-24.69999999999999,355.3,20,9000,-5000,2/8/2020 12:55:04.64,2020/8/2,12:55:04,27435304,120
-26.100000000000023,353.9,20,9000,-5000,2/8/2020 12:56:07.93,2020/8/2,12:56:07,27435367,63
-27.5,352.5,20,9000,-4000,2/8/2020 12:57:01.98,2020/8/2,12:57:01,27435421,54
-31.80000000000001,348.2,20,10000,-4000,2/8/2020 12:58:04.08,2020/8/2,12:58:04,27435484,63
-31.80000000000001,348.2,20,10000,-4000,2/8/2020 12:59:06.05,2020/8/2,12:59:06,27435546,62
-26.100000000000023,353.9,20,10000,-4000,2/8/2020 13:00:18.38,2020/8/2,13:00:18,27435618,72
-33.19999999999999,346.8,20,10000,-4000,2/8/2020 13:02:19.44,2020/8/2,13:02:19,27435739,121
-37.39999999999998,342.6,20,10000,-4000,2/8/2020 13:03:22.03,2020/8/2,13:03:22,27435802,63
-29.0,351.0,20,10000,-4000,2/8/2020 13:04:16.35,2020/8/2,13:04:16,27435856,54
-31.80000000000001,348.2,20,10000,-4000,2/8/2020 13:05:18.75,2020/8/2,13:05:18,27435918,62
-27.5,352.5,20,10000,-4000,2/8/2020 13:06:21.05,2020/8/2,13:06:21,27435981,63
-34.60000000000002,345.4,20,10000,-4000,2/8/2020 13:07:34.3,2020/8/2,13:07:34,27436054,73
-31.80000000000001,348.2,20,10000,-4000,2/8/2020 13:09:34.83,2020/8/2,13:09:34,27436174,120
-29.0,351.0,20,10000,-4000,2/8/2020 13:10:01.76,2020/8/2,13:10:01,27436201,27
-26.100000000000023,353.9,20,10000,-4000,2/8/2020 13:10:37.94,2020/8/2,13:10:37,27436237,36
-24.69999999999999,355.3,20,10000,-4000,2/8/2020 13:11:31.2,2020/8/2,13:11:31,27436291,54
-23.30000000000001,356.7,20,10000,-4000,2/8/2020 13:12:34.15,2020/8/2,13:12:34,27436354,63
-12.0,8.0,20,10000,-4000,2/8/2020 13:13:37.39,2020/8/2,13:13:37,27436417,63
-9.2,10.8,20,10000,-5000,2/8/2020 13:16:49.21,2020/8/2,13:16:49,27436609,192
0.6999999999999993,20.7,20,9000,-6000,2/8/2020 13:17:16.57,2020/8/2,13:17:16,27436636,27
2.1000000000000014,22.1,20,9000,-6000,2/8/2020 13:17:52.51,2020/8/2,13:17:52,27436672,36
3.5,23.5,20,9000,-6000,2/8/2020 13:18:46.46,2020/8/2,13:18:46,27436726,54
7.699999999999999,27.7,20,9000,-6000,2/8/2020 13:19:49.59,2020/8/2,13:19:49,27436789,63
7.699999999999999,27.7,20,9000,-6000,2/8/2020 13:20:53.43,2020/8/2,13:20:53,27436853,64
13.399999999999999,33.4,20,9000,-6000,2/8/2020 13:22:04.42,2020/8/2,13:22:04,27436924,71
13.399999999999999,33.4,20,9000,-6000,2/8/2020 13:24:04.87,2020/8/2,13:24:04,27437044,120
20.5,40.5,20,8000,-6000,2/8/2020 13:24:30.18,2020/8/2,13:24:30,27437070,26
19.0,39.0,20,8000,-6000,2/8/2020 13:26:00.06,2020/8/2,13:26:00,27437160,90
27.5,47.5,20,8000,-6000,2/8/2020 13:27:04.31,2020/8/2,13:27:04,27437224,64
33.2,53.2,20,8000,-6000,2/8/2020 13:28:06.34,2020/8/2,13:28:06,27437286,62
31.700000000000003,51.7,20,8000,-6000,2/8/2020 13:29:18,2020/8/2,13:29:18,27437358,72
31.700000000000003,51.7,20,8000,-6000,2/8/2020 13:31:19.2,2020/8/2,13:31:19,27437479,121
37.4,57.4,20,8000,-6000,2/8/2020 13:31:46.26,2020/8/2,13:31:46,27437506,27
44.5,64.5,20,8000,-6000,2/8/2020 13:32:22.45,2020/8/2,13:32:22,27437542,36
45.900000000000006,65.9,20,8000,-7000,2/8/2020 13:33:16.52,2020/8/2,13:33:16,27437596,54
51.5,71.5,20,8000,-7000,2/8/2020 13:34:19.05,2020/8/2,13:34:19,27437659,63
47.3,67.3,20,7000,-7000,2/8/2020 13:35:22.46,2020/8/2,13:35:22,27437722,63
45.900000000000006,65.9,20,7000,-7000,2/8/2020 13:36:34.64,2020/8/2,13:36:34,27437794,72
48.7,68.7,20,7000,-7000,2/8/2020 13:38:34.02,2020/8/2,13:38:34,27437914,120
41.6,61.6,20,7000,-7000,2/8/2020 13:39:02.05,2020/8/2,13:39:02,27437942,28
50.099999999999994,70.1,20,7000,-7000,2/8/2020 13:39:37.04,2020/8/2,13:39:37,27437977,35
48.7,68.7,20,7000,-7000,2/8/2020 13:40:31.16,2020/8/2,13:40:31,27438031,54
43.0,63.0,20,7000,-7000,2/8/2020 13:41:34.52,2020/8/2,13:41:34,27438094,63
47.3,67.3,20,7000,-7000,2/8/2020 13:42:37.22,2020/8/2,13:42:37,27438157,63
41.6,61.6,20,7000,-7000,2/8/2020 13:45:49.35,2020/8/2,13:45:49,27438349,192
30.299999999999997,50.3,20,7000,-7000,2/8/2020 13:46:16.86,2020/8/2,13:46:16,27438376,27
36.0,56.0,20,7000,-7000,2/8/2020 13:46:52.29,2020/8/2,13:46:52,27438412,36
33.2,53.2,20,8000,-5000,2/8/2020 13:47:46.07,2020/8/2,13:47:46,27438466,54
30.299999999999997,50.3,20,8000,-5000,2/8/2020 13:48:50.56,2020/8/2,13:48:50,27438530,64
30.299999999999997,50.3,20,8000,-5000,2/8/2020 13:49:53.32,2020/8/2,13:49:53,27438593,63
28.9,48.9,20,8000,-5000,2/8/2020 13:51:04.82,2020/8/2,13:51:04,27438664,71
36.0,56.0,20,8000,-5000,2/8/2020 13:53:05.11,2020/8/2,13:53:05,27438785,121
27.5,47.5,20,8000,-5000,2/8/2020 13:53:30.46,2020/8/2,13:53:30,27438810,25
33.2,53.2,20,8000,-5000,2/8/2020 13:54:07.18,2020/8/2,13:54:07,27438847,37
26.1,46.1,20,8000,-5000,2/8/2020 13:55:02.53,2020/8/2,13:55:02,27438902,55
