dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
19.400000000000006,79.4,60,6000,-3500,3/7/2020 19:58:47.17,2020/7/3,19:58:47,24868727,0
20.900000000000006,80.9,60,6000,-3500,3/7/2020 19:59:20.2,2020/7/3,19:59:20,24868760,33
23.700000000000003,83.7,60,6000,-3500,3/7/2020 19:59:47.37,2020/7/3,19:59:47,24868787,27
26.5,86.5,60,6000,-3500,3/7/2020 20:01:18.53,2020/7/3,20:01:18,24868878,91
50.5,110.5,60,6000,-3500,3/7/2020 20:02:21.26,2020/7/3,20:02:21,24868941,63
64.6,124.6,60,4500,-3500,3/7/2020 20:03:33.44,2020/7/3,20:03:33,24869013,72
80.1,140.1,60,4500,-3500,3/7/2020 20:05:33.59,2020/7/3,20:05:33,24869133,120
108.4,168.4,60,4500,-3500,3/7/2020 20:06:00.73,2020/7/3,20:06:00,24869160,27
108.4,168.4,60,4500,-3500,3/7/2020 20:06:13.47,2020/7/3,20:06:13,24869173,13
111.19999999999999,171.2,60,4500,-3500,3/7/2020 20:06:37.72,2020/7/3,20:06:37,24869197,24
83.0,143.0,60,4500,-3500,3/7/2020 20:07:29.31,2020/7/3,20:07:29,24869249,52
70.30000000000001,130.3,60,4500,-3500,3/7/2020 20:07:56.27,2020/7/3,20:07:56,24869276,27
61.8,121.8,60,4500,-3500,3/7/2020 20:09:35.07,2020/7/3,20:09:35,24869375,99
44.900000000000006,104.9,60,4500,-3500,3/7/2020 20:10:49.9,2020/7/3,20:10:49,24869449,74
42.0,102.0,60,4500,-3500,3/7/2020 20:12:48.09,2020/7/3,20:12:48,24869568,119
36.400000000000006,96.4,60,4500,-3500,3/7/2020 20:13:14.14,2020/7/3,20:13:14,24869594,26
33.599999999999994,93.6,60,4500,-3500,3/7/2020 20:13:51.44,2020/7/3,20:13:51,24869631,37
26.5,86.5,60,4500,-3500,3/7/2020 20:14:45.59,2020/7/3,20:14:45,24869685,54
25.099999999999994,85.1,60,4500,-3500,3/7/2020 20:15:48.04,2020/7/3,20:15:48,24869748,63
20.900000000000006,80.9,60,4500,-3500,3/7/2020 20:16:54.28,2020/7/3,20:16:54,24869814,66
15.200000000000003,75.2,60,4500,-3500,3/7/2020 20:17:18.44,2020/7/3,20:17:18,24869838,24
15.200000000000003,75.2,60,4500,-3500,3/7/2020 20:18:30.71,2020/7/3,20:18:30,24869910,72
11.0,71.0,60,4500,-3500,3/7/2020 20:20:02.51,2020/7/3,20:20:02,24870002,92
2.5,62.5,60,4500,-3500,3/7/2020 20:20:29.15,2020/7/3,20:20:29,24870029,27
-1.7000000000000028,58.3,60,4500,-3500,3/7/2020 20:21:05.54,2020/7/3,20:21:05,24870065,36
-7.399999999999999,52.6,60,4500,-3500,3/7/2020 20:21:59,2020/7/3,20:21:59,24870119,54
-11.600000000000001,48.4,60,4500,-3500,3/7/2020 20:23:02.3,2020/7/3,20:23:02,24870182,63
-11.600000000000001,48.4,60,4500,-3500,3/7/2020 20:23:59.21,2020/7/3,20:23:59,24870239,57
