dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-67.60000000000002,312.4,20,4500,-3500,3/7/2020 12:10:40.11,2020/7/3,12:10:40,24840640,0
46.7,66.7,20,4500,-3500,3/7/2020 12:11:04.18,2020/7/3,12:11:04,24840664,24
-11.1,8.9,20,4500,-3500,3/7/2020 12:11:40.19,2020/7/3,12:11:40,24840700,36
-45.0,335.0,20,4500,-3500,3/7/2020 12:12:35.07,2020/7/3,12:12:35,24840755,55
-47.89999999999998,332.1,20,4500,-3500,3/7/2020 12:13:38.26,2020/7/3,12:13:38,24840818,63
-50.69999999999999,329.3,20,6000,-3500,3/7/2020 12:14:41.58,2020/7/3,12:14:41,24840881,63
-50.69999999999999,329.3,20,9000,-4000,3/7/2020 12:15:38.9,2020/7/3,12:15:38,24840938,57
-53.5,326.5,20,9000,-4000,3/7/2020 12:15:53.33,2020/7/3,12:15:53,24840953,15
-59.10000000000002,320.9,20,5000,-3500,3/7/2020 12:17:54.16,2020/7/3,12:17:54,24841074,121
-60.60000000000002,319.4,20,5000,-3500,3/7/2020 12:18:20.97,2020/7/3,12:18:20,24841100,26
-38.0,342.0,20,5000,-3500,3/7/2020 12:20:51.46,2020/7/3,12:20:51,24841251,151
-30.899999999999977,349.1,20,5000,-3500,3/7/2020 12:21:55.41,2020/7/3,12:21:55,24841315,64
-26.69999999999999,353.3,20,5000,-3500,3/7/2020 12:23:07.56,2020/7/3,12:23:07,24841387,72
-23.899999999999977,356.1,20,5000,-3500,3/7/2020 12:25:07.45,2020/7/3,12:25:07,24841507,120
-21.0,359.0,20,5000,-3500,3/7/2020 12:26:10.03,2020/7/3,12:26:10,24841570,63
-18.2,1.8,20,4800,-3500,3/7/2020 12:27:04.29,2020/7/3,12:27:04,24841624,54
-12.6,7.4,20,4600,-3500,3/7/2020 12:28:07.44,2020/7/3,12:28:07,24841687,63
-12.6,7.4,20,4600,-3500,3/7/2020 12:28:48.35,2020/7/3,12:28:48,24841728,41
-11.1,8.9,20,4500,-3700,3/7/2020 12:29:10.01,2020/7/3,12:29:10,24841750,22
-9.7,10.3,20,4500,-3700,3/7/2020 12:30:22.27,2020/7/3,12:30:22,24841822,72
-14.0,6.0,20,4700,-3500,3/7/2020 12:32:22.56,2020/7/3,12:32:22,24841942,120
-23.899999999999977,356.1,20,4700,-3500,3/7/2020 12:32:49.11,2020/7/3,12:32:49,24841969,27
