dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-37.39999999999998,342.6,20,10100,-3000,27/7/2020 23:17:52.02,2020/7/27,23:17:52,26954272,0
-44.5,335.5,20,10100,-3000,27/7/2020 23:18:34.92,2020/7/27,23:18:34,26954314,42
-37.39999999999998,342.6,20,10100,-3000,27/7/2020 23:18:59.64,2020/7/27,23:18:59,26954339,25
-50.10000000000002,329.9,20,9100,-3000,27/7/2020 23:20:01.87,2020/7/27,23:20:01,26954401,62
-50.10000000000002,329.9,20,9100,-3000,27/7/2020 23:21:22.99,2020/7/27,23:21:22,26954482,81
-99.5,280.5,20,9100,-3000,27/7/2020 23:21:44.68,2020/7/27,23:21:44,26954504,22
110.80000000000001,130.8,20,9100,-3000,27/7/2020 23:22:25.54,2020/7/27,23:22:25,26954545,41
140.5,160.5,20,10100,-3000,27/7/2020 23:24:29.26,2020/7/27,23:24:29,26954669,124
136.2,156.2,20,10100,-3000,27/7/2020 23:24:50.37,2020/7/27,23:24:50,26954690,21
160.2,180.2,20,8100,-3000,27/7/2020 23:25:53.1,2020/7/27,23:25:53,26954753,63
-136.3,243.7,20,8100,-3000,27/7/2020 23:27:16.9,2020/7/27,23:27:16,26954836,83
-136.3,243.7,20,8100,-3000,27/7/2020 23:28:17.48,2020/7/27,23:28:17,26954897,61
-112.30000000000001,267.7,20,8100,-3000,27/7/2020 23:28:58.27,2020/7/27,23:28:58,26954938,41
-116.5,263.5,20,8100,-3000,27/7/2020 23:31:06.11,2020/7/27,23:31:06,26955066,128
-92.5,287.5,20,8100,-3000,27/7/2020 23:31:51.16,2020/7/27,23:31:51,26955111,45
-95.30000000000001,284.7,20,8100,-3000,27/7/2020 23:32:32.37,2020/7/27,23:32:32,26955152,41
-93.89999999999998,286.1,20,8100,-3000,27/7/2020 23:32:53.11,2020/7/27,23:32:53,26955173,21
-86.80000000000001,293.2,20,8100,-3000,27/7/2020 23:34:16.8,2020/7/27,23:34:16,26955256,83
-85.39999999999998,294.6,20,8100,-3000,27/7/2020 23:35:41.38,2020/7/27,23:35:41,26955341,85
-86.80000000000001,293.2,20,10100,-3000,27/7/2020 23:36:22.17,2020/7/27,23:36:22,26955382,41
-78.39999999999998,301.6,20,10100,-3000,27/7/2020 23:38:30.95,2020/7/27,23:38:30,26955510,128
-71.30000000000001,308.7,20,10100,-3000,27/7/2020 23:38:51.71,2020/7/27,23:38:51,26955531,21
-65.69999999999999,314.3,20,10100,-3000,27/7/2020 23:39:33.2,2020/7/27,23:39:33,26955573,42
-37.39999999999998,342.6,20,10100,-3000,27/7/2020 23:40:14.84,2020/7/27,23:40:14,26955614,41
-9.2,10.8,20,5600,-5000,27/7/2020 23:41:37.35,2020/7/27,23:41:37,26955697,83
91.0,111.0,20,6100,-5000,27/7/2020 23:41:58.05,2020/7/27,23:41:58,26955718,21
160.2,180.2,20,6100,-5000,27/7/2020 23:43:19.06,2020/7/27,23:43:19,26955799,81
