dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
37.4,57.4,20,7100,-5000,26/7/2020 19:04:23.37,2020/7/26,19:04:23,26852663,0
40.2,60.2,20,7100,-5500,26/7/2020 19:04:59.06,2020/7/26,19:04:59,26852699,36
51.5,71.5,20,7100,-5500,26/7/2020 19:05:53.26,2020/7/26,19:05:53,26852753,54
144.7,164.7,20,7100,-5500,26/7/2020 19:06:56.47,2020/7/26,19:06:56,26852816,63
-175.8,204.2,20,7100,-5500,26/7/2020 19:07:59.45,2020/7/26,19:07:59,26852879,63
-170.1,209.9,20,7100,-5500,26/7/2020 19:09:11.78,2020/7/26,19:09:11,26852951,72
170.1,190.1,20,7100,-5500,26/7/2020 19:11:11.59,2020/7/26,19:11:11,26853071,120
124.9,144.9,20,7100,-5500,26/7/2020 19:11:38.02,2020/7/26,19:11:38,26853098,27
126.30000000000001,146.3,20,7100,-6000,26/7/2020 19:12:14.1,2020/7/26,19:12:14,26853134,36
102.3,122.3,20,7100,-6000,26/7/2020 19:13:08.07,2020/7/26,19:13:08,26853188,54
24.700000000000003,44.7,20,8100,-5000,26/7/2020 19:14:12.34,2020/7/26,19:14:12,26853252,64
-27.5,352.5,20,8600,-5000,26/7/2020 19:15:15.39,2020/7/26,19:15:15,26853315,63
-45.89999999999998,334.1,20,9100,-4500,26/7/2020 19:16:27.12,2020/7/26,19:16:27,26853387,72
-69.89999999999998,310.1,20,9100,-4000,26/7/2020 19:18:27.02,2020/7/26,19:18:27,26853507,120
-75.5,304.5,20,9100,-4000,26/7/2020 19:18:54,2020/7/26,19:18:54,26853534,27
-77.0,303.0,20,9100,-4000,26/7/2020 19:19:30.28,2020/7/26,19:19:30,26853570,36
-62.80000000000001,317.2,20,9100,-4000,26/7/2020 19:19:57.35,2020/7/26,19:19:57,26853597,27
-58.60000000000002,321.4,20,9600,-4000,26/7/2020 19:21:27.23,2020/7/26,19:21:27,26853687,90
-44.5,335.5,20,9600,-4000,26/7/2020 19:22:30.23,2020/7/26,19:22:30,26853750,63
-40.30000000000001,339.7,20,9600,-4000,26/7/2020 19:23:42.58,2020/7/26,19:23:42,26853822,72
-36.0,344.0,20,9600,-4000,26/7/2020 19:25:41.14,2020/7/26,19:25:41,26853941,119
-30.399999999999977,349.6,20,9600,-4000,26/7/2020 19:26:08.24,2020/7/26,19:26:08,26853968,27
-19.1,0.9,20,9100,-4500,26/7/2020 19:26:45.07,2020/7/26,19:26:45,26854005,37
-13.4,6.6,20,8600,-5000,26/7/2020 19:27:38.48,2020/7/26,19:27:38,26854058,53
-9.2,10.8,20,8600,-5000,26/7/2020 19:28:42.35,2020/7/26,19:28:42,26854122,64
-7.800000000000001,12.2,20,8600,-5000,26/7/2020 19:29:44.44,2020/7/26,19:29:44,26854184,62
14.799999999999997,34.8,20,7600,-5500,26/7/2020 19:30:56.17,2020/7/26,19:30:56,26854256,72
-6.4,13.6,20,7600,-5500,26/7/2020 19:31:23.28,2020/7/26,19:31:23,26854283,27
-13.4,6.6,20,9100,-5000,26/7/2020 19:33:23.06,2020/7/26,19:33:23,26854403,120
-26.100000000000023,353.9,20,9100,-5000,26/7/2020 19:33:59.35,2020/7/26,19:33:59,26854439,36
-33.19999999999999,346.8,20,9100,-4500,26/7/2020 19:36:04.14,2020/7/26,19:36:04,26854564,125
-33.19999999999999,346.8,20,9100,-4500,26/7/2020 19:37:05.75,2020/7/26,19:37:05,26854625,61
-31.80000000000001,348.2,20,9100,-4500,26/7/2020 19:38:16.39,2020/7/26,19:38:16,26854696,71
-38.80000000000001,341.2,20,9600,-4500,26/7/2020 19:40:23.69,2020/7/26,19:40:23,26854823,127
-34.60000000000002,345.4,20,9600,-4500,26/7/2020 19:40:42.02,2020/7/26,19:40:42,26854842,19
-33.19999999999999,346.8,20,9600,-4500,26/7/2020 19:41:18.04,2020/7/26,19:41:18,26854878,36
-16.3,3.7,20,8600,-5000,26/7/2020 19:42:11.1,2020/7/26,19:42:11,26854931,53
-7.800000000000001,12.2,20,8600,-5000,26/7/2020 19:43:21.34,2020/7/26,19:43:21,26855001,70
-9.2,10.8,20,8600,-5000,26/7/2020 19:44:20.27,2020/7/26,19:44:20,26855060,59
-0.6999999999999993,19.3,20,8600,-5000,26/7/2020 19:45:33.21,2020/7/26,19:45:33,26855133,73
-3.5,16.5,20,8600,-5000,26/7/2020 19:47:37.46,2020/7/26,19:47:37,26855257,124
-36.0,344.0,20,8600,-4500,26/7/2020 19:47:56.1,2020/7/26,19:47:56,26855276,19
-24.69999999999999,355.3,20,8600,-4500,26/7/2020 19:48:40.37,2020/7/26,19:48:40,26855320,44
-54.39999999999998,325.6,20,9100,-4000,26/7/2020 19:49:28.81,2020/7/26,19:49:28,26855368,48
-53.0,327.0,20,9100,-4000,26/7/2020 19:50:31,2020/7/26,19:50:31,26855431,63
-51.5,328.5,20,9100,-4000,26/7/2020 19:51:33.9,2020/7/26,19:51:33,26855493,62
-60.0,320.0,20,9600,-4000,26/7/2020 19:52:47.43,2020/7/26,19:52:47,26855567,74
-54.39999999999998,325.6,20,10100,-4000,26/7/2020 19:54:49.9,2020/7/26,19:54:49,26855689,122
-40.30000000000001,339.7,20,8100,-5000,26/7/2020 19:55:21.74,2020/7/26,19:55:21,26855721,32
-33.19999999999999,346.8,20,8100,-5000,26/7/2020 19:55:53.11,2020/7/26,19:55:53,26855753,32
-36.0,344.0,20,8100,-5000,26/7/2020 19:56:19.14,2020/7/26,19:56:19,26855779,26
-27.5,352.5,20,8100,-5000,26/7/2020 19:57:57.1,2020/7/26,19:57:57,26855877,98
-24.69999999999999,355.3,20,8100,-5000,26/7/2020 19:58:48.84,2020/7/26,19:58:48,26855928,51
-31.80000000000001,348.2,20,8100,-5000,26/7/2020 20:00:03.42,2020/7/26,20:00:03,26856003,75
-41.69999999999999,338.3,20,9100,-4000,26/7/2020 20:02:01.3,2020/7/26,20:02:01,26856121,118
-58.60000000000002,321.4,20,10100,-4000,26/7/2020 20:02:30.82,2020/7/26,20:02:30,26856150,29
-53.0,327.0,20,10100,-4000,26/7/2020 20:03:58.05,2020/7/26,20:03:58,26856238,88
-55.80000000000001,324.2,20,10100,-4000,26/7/2020 20:05:08.4,2020/7/26,20:05:08,26856308,70
-50.10000000000002,329.9,20,10100,-4000,26/7/2020 20:06:04.6,2020/7/26,20:06:04,26856364,56
-54.39999999999998,325.6,20,10100,-4000,26/7/2020 20:07:20.77,2020/7/26,20:07:20,26856440,76
-43.10000000000002,336.9,20,10100,-4000,26/7/2020 20:09:45.71,2020/7/26,20:09:45,26856585,145
-21.899999999999977,358.1,20,9100,-5000,26/7/2020 20:11:15,2020/7/26,20:11:15,26856675,90
-29.0,351.0,20,9100,-5000,26/7/2020 20:12:25.13,2020/7/26,20:12:25,26856745,70
-23.30000000000001,356.7,20,9100,-5000,26/7/2020 20:13:22.88,2020/7/26,20:13:22,26856802,57
-29.0,351.0,20,9100,-5000,26/7/2020 20:14:34.15,2020/7/26,20:14:34,26856874,72
-30.399999999999977,349.6,20,9100,-5000,26/7/2020 20:16:32.35,2020/7/26,20:16:32,26856992,118
-47.30000000000001,332.7,20,10100,-4000,26/7/2020 20:16:59.64,2020/7/26,20:16:59,26857019,27
-47.30000000000001,332.7,20,10100,-4000,26/7/2020 20:19:38.21,2020/7/26,20:19:38,26857178,159
-38.80000000000001,341.2,20,10100,-4000,26/7/2020 20:20:38.44,2020/7/26,20:20:38,26857238,60
-37.39999999999998,342.6,20,10100,-4000,26/7/2020 20:21:47.65,2020/7/26,20:21:47,26857307,69
-43.10000000000002,336.9,20,10100,-4000,26/7/2020 20:23:46.84,2020/7/26,20:23:46,26857426,119
-33.19999999999999,346.8,20,10100,-4000,26/7/2020 20:24:14.9,2020/7/26,20:24:14,26857454,28
