dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-165.5,254.5,60,8000,-3500,4/7/2020 02:25:26.34,2020/7/4,2:25:26,24891926,0
-169.7,250.3,60,8000,-3500,4/7/2020 02:25:37.87,2020/7/4,2:25:37,24891937,11
-171.1,248.9,60,8000,-3500,4/7/2020 02:26:04.27,2020/7/4,2:26:04,24891964,27
-171.1,248.9,60,8000,-3500,4/7/2020 02:28:37.16,2020/7/4,2:28:37,24892117,153
-166.9,253.1,60,8000,-3500,4/7/2020 02:29:40.1,2020/7/4,2:29:40,24892180,63
-162.7,257.3,60,9000,-3500,4/7/2020 02:30:52.14,2020/7/4,2:30:52,24892252,72
-155.60000000000002,264.4,60,9000,-3500,4/7/2020 02:32:53.43,2020/7/4,2:32:53,24892373,121
-147.10000000000002,272.9,60,9000,-3500,4/7/2020 02:33:18.86,2020/7/4,2:33:18,24892398,25
-150.0,270.0,60,9000,-3500,4/7/2020 02:33:54.42,2020/7/4,2:33:54,24892434,36
-148.60000000000002,271.4,60,9000,-3500,4/7/2020 02:34:49.65,2020/7/4,2:34:49,24892489,55
-144.3,275.7,60,9000,-3500,4/7/2020 02:35:52.14,2020/7/4,2:35:52,24892552,63
-144.3,275.7,60,9000,-3500,4/7/2020 02:36:30.48,2020/7/4,2:36:30,24892590,38
-140.10000000000002,279.9,60,10000,-3500,4/7/2020 02:36:54.51,2020/7/4,2:36:54,24892614,24
-137.3,282.7,60,10000,-3500,4/7/2020 02:38:06.16,2020/7/4,2:38:06,24892686,72
-134.39999999999998,285.6,60,11000,-3500,4/7/2020 02:40:06.02,2020/7/4,2:40:06,24892806,120
-133.0,287.0,60,12000,-3500,4/7/2020 02:41:09.32,2020/7/4,2:41:09,24892869,63
-128.8,291.2,60,12000,-3500,4/7/2020 02:42:03.01,2020/7/4,2:42:03,24892923,54
-123.10000000000002,296.9,60,12000,-3500,4/7/2020 02:44:09.83,2020/7/4,2:44:09,24893049,126
-113.30000000000001,306.7,60,12000,-3500,4/7/2020 02:45:21.03,2020/7/4,2:45:21,24893121,72
-106.19999999999999,313.8,60,12000,-3500,4/7/2020 02:47:21.58,2020/7/4,2:47:21,24893241,120
-106.19999999999999,313.8,60,12000,-3500,4/7/2020 02:47:22.74,2020/7/4,2:47:22,24893242,1
-92.10000000000002,327.9,60,12000,-3500,4/7/2020 02:47:48.47,2020/7/4,2:47:48,24893268,26
-90.69999999999999,329.3,60,12000,-3500,4/7/2020 02:48:24.55,2020/7/4,2:48:24,24893304,36
-82.19999999999999,337.8,60,12000,-3500,4/7/2020 02:48:51.87,2020/7/4,2:48:51,24893331,27
-76.60000000000002,343.4,60,12000,-3500,4/7/2020 02:50:21.59,2020/7/4,2:50:21,24893421,90
-72.30000000000001,347.7,60,12000,-3500,4/7/2020 02:51:24.33,2020/7/4,2:51:24,24893484,63
-59.6,0.4,60,12000,-3500,4/7/2020 02:51:51.18,2020/7/4,2:51:51,24893511,27
-59.6,0.4,60,12000,-3500,4/7/2020 02:53:03.61,2020/7/4,2:53:03,24893583,72
-48.3,11.7,60,12000,-3500,4/7/2020 02:54:36.33,2020/7/4,2:54:36,24893676,93
-31.4,28.6,60,12000,-3500,4/7/2020 02:55:03.24,2020/7/4,2:55:03,24893703,27
-22.9,37.1,60,12000,-3500,4/7/2020 02:56:34.18,2020/7/4,2:56:34,24893794,91
-13.0,47.0,60,12000,-3500,4/7/2020 02:57:37.11,2020/7/4,2:57:37,24893857,63
-13.0,47.0,60,12000,-3500,4/7/2020 02:58:20.21,2020/7/4,2:58:20,24893900,43
-1.7000000000000028,58.3,60,12000,-3500,4/7/2020 02:58:40.23,2020/7/4,2:58:40,24893920,20
8.099999999999994,68.1,60,12000,-3500,4/7/2020 02:59:07.27,2020/7/4,2:59:07,24893947,27
8.099999999999994,68.1,60,12000,-3500,4/7/2020 03:00:19.02,2020/7/4,3:00:19,24894019,72
18.0,78.0,60,12000,-3500,4/7/2020 03:01:52.64,2020/7/4,3:01:52,24894112,93
29.299999999999997,89.3,60,12000,-3500,4/7/2020 03:02:19.1,2020/7/4,3:02:19,24894139,27
32.099999999999994,92.1,60,12000,-3500,4/7/2020 03:02:55.2,2020/7/4,3:02:55,24894175,36
40.599999999999994,100.6,60,12000,-3500,4/7/2020 03:03:49.19,2020/7/4,3:03:49,24894229,54
46.3,106.3,60,12000,-3500,4/7/2020 03:04:52.27,2020/7/4,3:04:52,24894292,63
51.900000000000006,111.9,60,12000,-3500,4/7/2020 03:05:55.77,2020/7/4,3:05:55,24894355,63
57.599999999999994,117.6,60,12000,-3500,4/7/2020 03:07:07.05,2020/7/4,3:07:07,24894427,72
63.2,123.2,60,12000,-3500,4/7/2020 03:09:08.44,2020/7/4,3:09:08,24894548,121
70.30000000000001,130.3,60,12000,-3500,4/7/2020 03:09:34.34,2020/7/4,3:09:34,24894574,26
70.30000000000001,130.3,60,12000,-3500,4/7/2020 03:09:43.36,2020/7/4,3:09:43,24894583,9
71.69999999999999,131.7,60,5000,-3500,4/7/2020 03:10:10.39,2020/7/4,3:10:10,24894610,27
73.1,133.1,60,5000,-3500,4/7/2020 03:11:04.42,2020/7/4,3:11:04,24894664,54
75.9,135.9,60,4500,-3500,4/7/2020 03:12:07.16,2020/7/4,3:12:07,24894727,63
78.69999999999999,138.7,60,4500,-4000,4/7/2020 03:13:10.31,2020/7/4,3:13:10,24894790,63
81.6,141.6,60,4500,-4000,4/7/2020 03:14:22.5,2020/7/4,3:14:22,24894862,72
81.6,141.6,60,4500,-4000,4/7/2020 03:16:22.05,2020/7/4,3:16:22,24894982,120
85.80000000000001,145.8,60,4500,-4000,4/7/2020 03:16:48.18,2020/7/4,3:16:48,24895008,26
87.19999999999999,147.2,60,4500,-4000,4/7/2020 03:18:18.19,2020/7/4,3:18:18,24895098,90
88.6,148.6,60,4500,-4000,4/7/2020 03:19:21.21,2020/7/4,3:19:21,24895161,63
91.4,151.4,60,4500,-4000,4/7/2020 03:20:24.41,2020/7/4,3:20:24,24895224,63
91.4,151.4,60,4500,-4000,4/7/2020 03:21:11.63,2020/7/4,3:21:11,24895271,47
92.9,152.9,60,4500,-4000,4/7/2020 03:21:36.21,2020/7/4,3:21:36,24895296,25
-113.30000000000001,306.7,60,4500,-4000,4/7/2020 03:51:10.16,2020/7/4,3:51:10,24897070,1774
-111.89999999999998,308.1,60,5000,-4000,4/7/2020 03:51:23.34,2020/7/4,3:51:23,24897083,13
-109.0,311.0,60,5000,-4000,4/7/2020 03:52:17.25,2020/7/4,3:52:17,24897137,54
-104.80000000000001,315.2,60,6000,-4000,4/7/2020 03:53:20.54,2020/7/4,3:53:20,24897200,63
