dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
162.5,182.5,20,8000,-3500,7/8/2020 13:15:08.57,2020/8/7,13:15:08,27868508,0
-16.8,3.2,20,8000,-4000,7/8/2020 13:15:36.09,2020/8/7,13:15:36,27868536,28
91.9,111.9,20,8500,-4000,7/8/2020 13:16:03.2,2020/8/7,13:16:03,27868563,27
94.7,114.7,20,8500,-4000,7/8/2020 13:16:39.41,2020/8/7,13:16:39,27868599,36
135.6,155.6,20,9000,-4000,7/8/2020 13:17:33.2,2020/8/7,13:17:33,27868653,54
176.6,196.6,20,9000,-4000,7/8/2020 13:18:36.35,2020/8/7,13:18:36,27868716,63
-25.30000000000001,354.7,20,8000,-5000,7/8/2020 13:19:39.01,2020/8/7,13:19:39,27868779,63
-124.1,255.9,20,8000,-5000,7/8/2020 13:20:51.12,2020/8/7,13:20:51,27868851,72
-19.7,0.3,20,8000,-5000,7/8/2020 13:22:51.33,2020/8/7,13:22:51,27868971,120
-29.5,350.5,20,8000,-5000,7/8/2020 13:23:18.19,2020/8/7,13:23:18,27868998,27
-33.80000000000001,346.2,20,8000,-5000,7/8/2020 13:24:48.24,2020/8/7,13:24:48,27869088,90
-36.60000000000002,343.4,20,8000,-5000,7/8/2020 13:25:51.44,2020/8/7,13:25:51,27869151,63
-38.0,342.0,20,8000,-5000,7/8/2020 13:26:54.16,2020/8/7,13:26:54,27869214,63
-42.19999999999999,337.8,20,9000,-4000,7/8/2020 13:28:06.25,2020/8/7,13:28:06,27869286,72
-43.69999999999999,336.3,20,9000,-4000,7/8/2020 13:30:06.25,2020/8/7,13:30:06,27869406,120
-38.0,342.0,20,9000,-4000,7/8/2020 13:30:33.44,2020/8/7,13:30:33,27869433,27
-36.60000000000002,343.4,20,9000,-4000,7/8/2020 13:32:04.29,2020/8/7,13:32:04,27869524,91
-36.60000000000002,343.4,20,9000,-4000,7/8/2020 13:33:07.57,2020/8/7,13:33:07,27869587,63
-35.19999999999999,344.8,20,9000,-4000,7/8/2020 13:34:10.06,2020/8/7,13:34:10,27869650,63
-32.39999999999998,347.6,20,9000,-4000,7/8/2020 13:35:22.1,2020/8/7,13:35:22,27869722,72
-32.39999999999998,347.6,20,9000,-4000,7/8/2020 13:37:21.63,2020/8/7,13:37:21,27869841,119
-33.80000000000001,346.2,20,9000,-4000,7/8/2020 13:37:48.99,2020/8/7,13:37:48,27869868,27
-32.39999999999998,347.6,20,9000,-4000,7/8/2020 13:38:52.13,2020/8/7,13:38:52,27869932,64
-30.899999999999977,349.1,20,9000,-4000,7/8/2020 13:40:22.41,2020/8/7,13:40:22,27870022,90
-29.5,350.5,20,9000,-4000,7/8/2020 13:41:24.63,2020/8/7,13:41:24,27870084,62
-29.5,350.5,20,9000,-4000,7/8/2020 13:42:36.25,2020/8/7,13:42:36,27870156,72
-28.100000000000023,351.9,20,9000,-4000,7/8/2020 13:44:36.31,2020/8/7,13:44:36,27870276,120
-26.69999999999999,353.3,20,9000,-4000,7/8/2020 13:45:05.82,2020/8/7,13:45:05,27870305,29
-25.30000000000001,354.7,20,9000,-4000,7/8/2020 13:45:41.79,2020/8/7,13:45:41,27870341,36
-22.5,357.5,20,9000,-4000,7/8/2020 13:47:37.49,2020/8/7,13:47:37,27870457,116
-22.5,357.5,20,9000,-4000,7/8/2020 13:48:40.14,2020/8/7,13:48:40,27870520,63
-18.2,1.8,20,9000,-4000,7/8/2020 13:49:52.37,2020/8/7,13:49:52,27870592,72
-19.7,0.3,20,9000,-4000,7/8/2020 13:51:52.3,2020/8/7,13:51:52,27870712,120
-22.5,357.5,20,9000,-4000,7/8/2020 13:52:19.34,2020/8/7,13:52:19,27870739,27
-21.100000000000023,358.9,20,10000,-4000,7/8/2020 13:52:55.67,2020/8/7,13:52:55,27870775,36
-22.5,357.5,20,10000,-4000,7/8/2020 13:53:22.71,2020/8/7,13:53:22,27870802,27
-25.30000000000001,354.7,20,10000,-4000,7/8/2020 13:54:15.08,2020/8/7,13:54:15,27870855,53
-25.30000000000001,354.7,20,10000,-4000,7/8/2020 13:55:54.29,2020/8/7,13:55:54,27870954,99
-26.69999999999999,353.3,20,9000,-4000,7/8/2020 13:57:08.73,2020/8/7,13:57:08,27871028,74
-29.5,350.5,20,9000,-4000,7/8/2020 13:57:35.9,2020/8/7,13:57:35,27871055,27
-21.100000000000023,358.9,20,9000,-4000,7/8/2020 13:59:34.07,2020/8/7,13:59:34,27871174,119
-16.8,3.2,20,9000,-4000,7/8/2020 14:00:10.31,2020/8/7,14:00:10,27871210,36
-18.2,1.8,20,9000,-4000,7/8/2020 14:00:37.37,2020/8/7,14:00:37,27871237,27
-21.100000000000023,358.9,20,9000,-4000,7/8/2020 14:02:07.14,2020/8/7,14:02:07,27871327,90
-16.8,3.2,20,9000,-4000,7/8/2020 14:03:10.17,2020/8/7,14:03:10,27871390,63
-8.4,11.6,20,8800,-4000,7/8/2020 14:04:22.43,2020/8/7,14:04:22,27871462,72
-2.6999999999999993,17.3,20,8800,-4000,7/8/2020 14:04:50.05,2020/8/7,14:04:50,27871490,28
-1.3000000000000007,18.7,20,8800,-4000,7/8/2020 14:06:50.54,2020/8/7,14:06:50,27871610,120
-2.6999999999999993,17.3,20,8800,-4000,7/8/2020 14:07:26.57,2020/8/7,14:07:26,27871646,36
0.10000000000000142,20.1,20,8600,-4000,7/8/2020 14:08:18.04,2020/8/7,14:08:18,27871698,52
1.5,21.5,20,8600,-4000,7/8/2020 14:09:23.65,2020/8/7,14:09:23,27871763,65
4.300000000000001,24.3,20,8600,-4000,7/8/2020 14:09:48.41,2020/8/7,14:09:48,27871788,25
4.300000000000001,24.3,20,8600,-4000,7/8/2020 14:10:54.08,2020/8/7,14:10:54,27871854,66
5.800000000000001,25.8,20,8600,-4000,7/8/2020 14:11:36.56,2020/8/7,14:11:36,27871896,42
