dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
17.6,37.6,20,8000,-4000,1/8/2020 03:38:49.88,2020/8/1,3:38:49,27315529,0
60.0,80.0,20,8000,-3000,1/8/2020 03:39:03.41,2020/8/1,3:39:03,27315543,14
89.6,109.6,20,8000,-3000,1/8/2020 03:41:03.47,2020/8/1,3:41:03,27315663,120
146.1,166.1,20,8000,-3000,1/8/2020 03:41:30.43,2020/8/1,3:41:30,27315690,27
150.3,170.3,20,8000,-3000,1/8/2020 03:42:06.52,2020/8/1,3:42:06,27315726,36
161.6,181.6,20,8000,-3000,1/8/2020 03:43:00.59,2020/8/1,3:43:00,27315780,54
170.1,190.1,20,8000,-3000,1/8/2020 03:44:03,2020/8/1,3:44:03,27315843,63
180.0,200.0,20,8000,-3000,1/8/2020 03:45:05.43,2020/8/1,3:45:05,27315905,62
-171.5,208.5,20,8000,-3000,1/8/2020 03:46:18.25,2020/8/1,3:46:18,27315978,73
-167.3,212.7,20,10000,-3000,1/8/2020 03:48:18.09,2020/8/1,3:48:18,27316098,120
-158.8,221.2,20,10000,-3000,1/8/2020 03:48:44.11,2020/8/1,3:48:44,27316124,26
-160.3,219.7,20,10000,-3000,1/8/2020 03:49:20.13,2020/8/1,3:49:20,27316160,36
-86.80000000000001,293.2,20,8000,-4000,1/8/2020 03:50:14.26,2020/8/1,3:50:14,27316214,54
-38.80000000000001,341.2,20,6000,-5000,1/8/2020 03:51:17.1,2020/8/1,3:51:17,27316277,63
-6.4,13.6,20,6000,-5000,1/8/2020 03:52:20.3,2020/8/1,3:52:20,27316340,63
52.900000000000006,72.9,20,6000,-5000,1/8/2020 03:53:32.38,2020/8/1,3:53:32,27316412,72
76.9,96.9,20,6000,-5000,1/8/2020 03:55:32.38,2020/8/1,3:55:32,27316532,120
74.1,94.1,20,6000,-5000,1/8/2020 03:55:59.4,2020/8/1,3:55:59,27316559,27
76.9,96.9,20,6000,-5000,1/8/2020 03:56:35,2020/8/1,3:56:35,27316595,36
71.3,91.3,20,6000,-5000,1/8/2020 03:57:29.35,2020/8/1,3:57:29,27316649,54
85.4,105.4,20,6000,-5000,1/8/2020 03:59:35.51,2020/8/1,3:59:35,27316775,126
82.6,102.6,20,6000,-5000,1/8/2020 04:00:47.4,2020/8/1,4:00:47,27316847,72
58.599999999999994,78.6,20,6000,-5000,1/8/2020 04:02:47.06,2020/8/1,4:02:47,27316967,120
60.0,80.0,20,6000,-5000,1/8/2020 04:03:14.19,2020/8/1,4:03:14,27316994,27
64.2,84.2,20,6000,-5000,1/8/2020 04:03:51.49,2020/8/1,4:03:51,27317031,37
54.3,74.3,20,6000,-5000,1/8/2020 04:04:45.08,2020/8/1,4:04:45,27317085,54
54.3,74.3,20,6000,-5000,1/8/2020 04:05:48.21,2020/8/1,4:05:48,27317148,63
50.099999999999994,70.1,20,6000,-5000,1/8/2020 04:06:51.48,2020/8/1,4:06:51,27317211,63
44.5,64.5,20,6000,-5000,1/8/2020 04:08:03.27,2020/8/1,4:08:03,27317283,72
38.8,58.8,20,6000,-5000,1/8/2020 04:10:03.1,2020/8/1,4:10:03,27317403,120
36.0,56.0,20,6000,-5000,1/8/2020 04:10:30.59,2020/8/1,4:10:30,27317430,27
33.2,53.2,20,6000,-5000,1/8/2020 04:11:06.11,2020/8/1,4:11:06,27317466,36
31.700000000000003,51.7,20,6000,-5000,1/8/2020 04:12:00.32,2020/8/1,4:12:00,27317520,54
27.5,47.5,20,6000,-5000,1/8/2020 04:13:03.06,2020/8/1,4:13:03,27317583,63
20.5,40.5,20,8000,-5000,1/8/2020 04:14:06.4,2020/8/1,4:14:06,27317646,63
19.0,39.0,20,8000,-5000,1/8/2020 04:15:18.51,2020/8/1,4:15:18,27317718,72
16.200000000000003,36.2,20,7000,-5500,1/8/2020 04:17:18.58,2020/8/1,4:17:18,27317838,120
-3.5,16.5,20,8000,-5000,1/8/2020 04:17:45.38,2020/8/1,4:17:45,27317865,27
-5.0,15.0,20,8000,-5000,1/8/2020 04:18:20.36,2020/8/1,4:18:20,27317900,35
-0.6999999999999993,19.3,20,8000,-5000,1/8/2020 04:19:14.55,2020/8/1,4:19:14,27317954,54
-12.0,8.0,20,8000,-5000,1/8/2020 04:20:17.67,2020/8/1,4:20:17,27318017,63
-5.0,15.0,20,8000,-5000,1/8/2020 04:21:20.48,2020/8/1,4:21:20,27318080,63
-7.800000000000001,12.2,20,8000,-5000,1/8/2020 04:21:47.43,2020/8/1,4:21:47,27318107,27
-19.1,0.9,20,8000,-5000,1/8/2020 04:22:59.19,2020/8/1,4:22:59,27318179,72
-16.3,3.7,20,9000,-6000,1/8/2020 04:24:59,2020/8/1,4:24:59,27318299,120
-13.4,6.6,20,8000,-5000,1/8/2020 04:26:29.43,2020/8/1,4:26:29,27318389,90
-20.5,359.5,20,8000,-5000,1/8/2020 04:27:32.02,2020/8/1,4:27:32,27318452,63
-17.7,2.3,20,8000,-5000,1/8/2020 04:28:35.05,2020/8/1,4:28:35,27318515,63
-12.0,8.0,20,8000,-5000,1/8/2020 04:29:48.02,2020/8/1,4:29:48,27318588,73
-6.4,13.6,20,8000,-5000,1/8/2020 04:31:48.56,2020/8/1,4:31:48,27318708,120
-9.2,10.8,20,8000,-5000,1/8/2020 04:32:15.56,2020/8/1,4:32:15,27318735,27
-10.6,9.4,20,8000,-5000,1/8/2020 04:32:51.03,2020/8/1,4:32:51,27318771,36
0.6999999999999993,20.7,20,8000,-5000,1/8/2020 04:33:45.34,2020/8/1,4:33:45,27318825,54
-6.4,13.6,20,8000,-5000,1/8/2020 04:34:48.48,2020/8/1,4:34:48,27318888,63
6.300000000000001,26.3,20,8000,-5000,1/8/2020 04:35:51.16,2020/8/1,4:35:51,27318951,63
0.6999999999999993,20.7,20,8000,-5000,1/8/2020 04:37:03.48,2020/8/1,4:37:03,27319023,72
-0.6999999999999993,19.3,20,8000,-5000,1/8/2020 04:39:03.32,2020/8/1,4:39:03,27319143,120
12.0,32.0,20,8000,-5000,1/8/2020 04:40:06.54,2020/8/1,4:40:06,27319206,63
-0.6999999999999993,19.3,20,8000,-5000,1/8/2020 04:41:00.14,2020/8/1,4:41:00,27319260,54
-3.5,16.5,20,8000,-5000,1/8/2020 04:42:03.37,2020/8/1,4:42:03,27319323,63
0.6999999999999993,20.7,20,8000,-5000,1/8/2020 04:43:06.53,2020/8/1,4:43:06,27319386,63
12.0,32.0,20,8000,-5000,1/8/2020 04:44:18.15,2020/8/1,4:44:18,27319458,72
2.1000000000000014,22.1,20,7000,-5000,1/8/2020 04:46:18,2020/8/1,4:46:18,27319578,120
6.300000000000001,26.3,20,7000,-5000,1/8/2020 04:46:44.48,2020/8/1,4:46:44,27319604,26
4.899999999999999,24.9,20,7000,-5000,1/8/2020 04:47:20.01,2020/8/1,4:47:20,27319640,36
3.5,23.5,20,7000,-5000,1/8/2020 04:48:14.12,2020/8/1,4:48:14,27319694,54
0.6999999999999993,20.7,20,7000,-5000,1/8/2020 04:49:17.51,2020/8/1,4:49:17,27319757,63
-0.6999999999999993,19.3,20,7000,-5000,1/8/2020 04:50:20.09,2020/8/1,4:50:20,27319820,63
0.6999999999999993,20.7,20,7000,-5000,1/8/2020 04:50:47.15,2020/8/1,4:50:47,27319847,27
4.899999999999999,24.9,20,7000,-5000,1/8/2020 04:51:59.46,2020/8/1,4:51:59,27319919,72
3.5,23.5,20,8000,-6000,1/8/2020 04:54:00.49,2020/8/1,4:54:00,27320040,121
4.899999999999999,24.9,20,8000,-6000,1/8/2020 04:55:30.2,2020/8/1,4:55:30,27320130,90
-0.6999999999999993,19.3,20,8000,-6000,1/8/2020 04:56:33.44,2020/8/1,4:56:33,27320193,63
-9.2,10.8,20,8000,-6000,1/8/2020 04:57:36.14,2020/8/1,4:57:36,27320256,63
-19.1,0.9,20,9000,-5000,1/8/2020 04:58:48.39,2020/8/1,4:58:48,27320328,72
-16.3,3.7,20,8000,-5000,1/8/2020 05:00:48.26,2020/8/1,5:00:48,27320448,120
-29.0,351.0,20,8000,-5000,1/8/2020 05:01:15.34,2020/8/1,5:01:15,27320475,27
-20.5,359.5,20,8000,-5000,1/8/2020 05:02:00.39,2020/8/1,5:02:00,27320520,45
-21.899999999999977,358.1,20,8000,-5000,1/8/2020 05:02:45.09,2020/8/1,5:02:45,27320565,45
-19.1,0.9,20,8000,-5000,1/8/2020 05:03:48.15,2020/8/1,5:03:48,27320628,63
-16.3,3.7,20,8000,-5000,1/8/2020 05:04:15.39,2020/8/1,5:04:15,27320655,27
-16.3,3.7,20,8000,-5000,1/8/2020 05:05:18.39,2020/8/1,5:05:18,27320718,63
-19.1,0.9,20,8000,-5000,1/8/2020 05:06:03.67,2020/8/1,5:06:03,27320763,45
-23.30000000000001,356.7,20,8000,-5000,1/8/2020 05:06:30.1,2020/8/1,5:06:30,27320790,27
-26.100000000000023,353.9,20,8000,-5000,1/8/2020 05:08:30.56,2020/8/1,5:08:30,27320910,120
-23.30000000000001,356.7,20,8000,-5000,1/8/2020 05:10:00.36,2020/8/1,5:10:00,27321000,90
-26.100000000000023,353.9,20,8000,-5000,1/8/2020 05:11:03.52,2020/8/1,5:11:03,27321063,63
-27.5,352.5,20,8000,-5000,1/8/2020 05:12:06.1,2020/8/1,5:12:06,27321126,63
