dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-133.4,246.6,20,6700,-4000,26/7/2020 05:15:16.17,2020/7/26,5:15:16,26802916,0
-126.4,253.6,20,9700,-3500,26/7/2020 05:15:56.35,2020/7/26,5:15:56,26802956,40
-133.4,246.6,20,9700,-3500,26/7/2020 05:16:23.48,2020/7/26,5:16:23,26802983,27
-140.5,239.5,20,9700,-3500,26/7/2020 05:17:53.33,2020/7/26,5:17:53,26803073,90
-143.3,236.7,20,9700,-3500,26/7/2020 05:18:21.38,2020/7/26,5:18:21,26803101,28
-143.3,236.7,20,9700,-3500,26/7/2020 05:19:24.1,2020/7/26,5:19:24,26803164,63
-139.1,240.9,20,9700,-3500,26/7/2020 05:20:09.44,2020/7/26,5:20:09,26803209,45
-129.2,250.8,20,9700,-3500,26/7/2020 05:22:09.32,2020/7/26,5:22:09,26803329,120
-119.30000000000001,260.7,20,9700,-3500,26/7/2020 05:22:36.13,2020/7/26,5:22:36,26803356,27
-117.89999999999998,262.1,20,9700,-3500,26/7/2020 05:23:12.27,2020/7/26,5:23:12,26803392,36
-110.80000000000001,269.2,20,9700,-3500,26/7/2020 05:24:06.36,2020/7/26,5:24:06,26803446,54
-99.5,280.5,20,9700,-3500,26/7/2020 05:25:09.09,2020/7/26,5:25:09,26803509,63
-91.10000000000002,288.9,20,9700,-3500,26/7/2020 05:26:12.32,2020/7/26,5:26:12,26803572,63
-84.0,296.0,20,9700,-3500,26/7/2020 05:27:24.04,2020/7/26,5:27:24,26803644,72
-69.89999999999998,310.1,20,9700,-3500,26/7/2020 05:29:24.22,2020/7/26,5:29:24,26803764,120
-51.5,328.5,20,9700,-4500,26/7/2020 05:29:50.32,2020/7/26,5:29:50,26803790,26
-45.89999999999998,334.1,20,9700,-4500,26/7/2020 05:30:27.16,2020/7/26,5:30:27,26803827,37
-47.30000000000001,332.7,20,9700,-4500,26/7/2020 05:30:54.17,2020/7/26,5:30:54,26803854,27
-44.5,335.5,20,9700,-4500,26/7/2020 05:32:23.43,2020/7/26,5:32:23,26803943,89
-34.60000000000002,345.4,20,9700,-4500,26/7/2020 05:33:26.55,2020/7/26,5:33:26,26804006,63
-36.0,344.0,20,9700,-4500,26/7/2020 05:34:39.48,2020/7/26,5:34:39,26804079,73
-33.19999999999999,346.8,20,9700,-4500,26/7/2020 05:36:38.58,2020/7/26,5:36:38,26804198,119
-24.69999999999999,355.3,20,7200,-4000,26/7/2020 05:37:05.17,2020/7/26,5:37:05,26804225,27
-17.7,2.3,20,7200,-4000,26/7/2020 05:37:41.23,2020/7/26,5:37:41,26804261,36
-0.6999999999999993,19.3,20,5700,-4500,26/7/2020 05:39:38.21,2020/7/26,5:39:38,26804378,117
6.300000000000001,26.3,20,5200,-4500,26/7/2020 05:40:41.31,2020/7/26,5:40:41,26804441,63
10.600000000000001,30.6,20,7700,-6500,26/7/2020 05:41:53.03,2020/7/26,5:41:53,26804513,72
2.1000000000000014,22.1,20,7700,-6500,26/7/2020 05:43:54.53,2020/7/26,5:43:54,26804634,121
-17.7,2.3,20,9200,-3500,26/7/2020 05:44:21.02,2020/7/26,5:44:21,26804661,27
-17.7,2.3,20,9200,-5000,26/7/2020 05:45:33.33,2020/7/26,5:45:33,26804733,72
-38.80000000000001,341.2,20,9200,-3500,26/7/2020 05:45:51,2020/7/26,5:45:51,26804751,18
-33.19999999999999,346.8,20,9200,-3000,26/7/2020 05:46:54.71,2020/7/26,5:46:54,26804814,63
-29.0,351.0,20,9200,-3000,26/7/2020 05:47:21.1,2020/7/26,5:47:21,26804841,27
-29.0,351.0,20,9200,-3000,26/7/2020 05:48:24.31,2020/7/26,5:48:24,26804904,63
-21.899999999999977,358.1,20,9200,-3000,26/7/2020 05:49:09.5,2020/7/26,5:49:09,26804949,45
-20.5,359.5,20,9200,-3000,26/7/2020 05:49:36.02,2020/7/26,5:49:36,26804976,27
12.0,32.0,20,6700,-5500,26/7/2020 05:51:36.49,2020/7/26,5:51:36,26805096,120
3.5,23.5,20,6700,-6000,26/7/2020 05:52:12.07,2020/7/26,5:52:12,26805132,36
0.6999999999999993,20.7,20,7200,-5000,26/7/2020 05:53:06.06,2020/7/26,5:53:06,26805186,54
6.300000000000001,26.3,20,7200,-5000,26/7/2020 05:54:09.41,2020/7/26,5:54:09,26805249,63
3.5,23.5,20,7200,-5000,26/7/2020 05:55:12.46,2020/7/26,5:55:12,26805312,63
-21.899999999999977,358.1,20,7700,-4500,26/7/2020 05:56:24.21,2020/7/26,5:56:24,26805384,72
-26.100000000000023,353.9,20,7700,-4500,26/7/2020 05:58:24.09,2020/7/26,5:58:24,26805504,120
-24.69999999999999,355.3,20,7700,-4500,26/7/2020 05:59:27.28,2020/7/26,5:59:27,26805567,63
-16.3,3.7,20,9200,-6000,26/7/2020 06:00:20.38,2020/7/26,6:00:20,26805620,53
-37.39999999999998,342.6,20,9700,-6000,26/7/2020 06:01:24.37,2020/7/26,6:01:24,26805684,64
-65.69999999999999,314.3,20,9700,-4000,26/7/2020 06:02:26.44,2020/7/26,6:02:26,26805746,62
-93.89999999999998,286.1,20,9700,-3000,26/7/2020 06:03:38.53,2020/7/26,6:03:38,26805818,72
-89.69999999999999,290.3,20,9700,-3000,26/7/2020 06:05:39.32,2020/7/26,6:05:39,26805939,121
-69.89999999999998,310.1,20,9700,-3000,26/7/2020 06:06:06.02,2020/7/26,6:06:06,26805966,27
-60.0,320.0,20,9700,-3000,26/7/2020 06:06:41.04,2020/7/26,6:06:41,26806001,35
-43.10000000000002,336.9,20,9700,-5000,26/7/2020 06:07:35.21,2020/7/26,6:07:35,26806055,54
-33.19999999999999,346.8,20,9700,-5000,26/7/2020 06:08:39.38,2020/7/26,6:08:39,26806119,64
-20.5,359.5,20,9700,-5000,26/7/2020 06:09:42.09,2020/7/26,6:09:42,26806182,63
-16.3,3.7,20,9700,-5000,26/7/2020 06:10:54.33,2020/7/26,6:10:54,26806254,72
-19.1,0.9,20,9700,-5000,26/7/2020 06:11:21.45,2020/7/26,6:11:21,26806281,27
-9.2,10.8,20,6700,-3000,26/7/2020 06:13:21.55,2020/7/26,6:13:21,26806401,120
7.699999999999999,27.7,20,6700,-3000,26/7/2020 06:14:51.52,2020/7/26,6:14:51,26806491,90
10.600000000000001,30.6,20,6700,-3000,26/7/2020 06:15:54.37,2020/7/26,6:15:54,26806554,63
7.699999999999999,27.7,20,6700,-3000,26/7/2020 06:16:57.38,2020/7/26,6:16:57,26806617,63
14.799999999999997,34.8,20,6700,-3000,26/7/2020 06:18:09.19,2020/7/26,6:18:09,26806689,72
16.200000000000003,36.2,20,6700,-4000,26/7/2020 06:20:10.54,2020/7/26,6:20:10,26806810,121
14.799999999999997,34.8,20,6700,-4000,26/7/2020 06:20:36.19,2020/7/26,6:20:36,26806836,26
19.0,39.0,20,6700,-4000,26/7/2020 06:21:12.2,2020/7/26,6:21:12,26806872,36
