dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
2.6000000000000227,342.6,340,4500,-3500,10/4/2020 13:00:00,2020/4/10,13:00:00,17586000,0
-41.19999999999999,298.8,340,5000,-3500,10/4/2020 13:01:13,2020/4/10,13:01:13,17586073,73
-53.89999999999998,286.1,340,5500,-3500,10/4/2020 13:02:42,2020/4/10,13:02:42,17586162,89
-61.0,279.0,340,6000,-3500,10/4/2020 13:04:12,2020/4/10,13:04:12,17586252,90
-73.69999999999999,266.3,340,6500,-3500,10/4/2020 13:06:48,2020/4/10,13:06:48,17586408,156
-65.19999999999999,274.8,340,6500,-3500,10/4/2020 13:06:54,2020/4/10,13:06:54,17586414,6
-62.39999999999998,277.6,340,7000,-3500,10/4/2020 13:07:51,2020/4/10,13:07:51,17586471,57
-51.10000000000002,288.9,340,7000,-3500,10/4/2020 13:08:34,2020/4/10,13:08:34,17586514,43
-52.5,287.5,340,7000,-3500,10/4/2020 13:09:21,2020/4/10,13:09:21,17586561,47
-34.19999999999999,305.8,340,7000,-3500,10/4/2020 13:10:14,2020/4/10,13:10:14,17586614,53
-31.30000000000001,308.7,340,6000,-3500,10/4/2020 13:10:51,2020/4/10,13:10:51,17586651,37
-18.600000000000023,321.4,340,5800,-3500,10/4/2020 13:11:54,2020/4/10,13:11:54,17586714,63
15.300000000000011,355.3,340,5600,-3500,10/4/2020 13:13:18,2020/4/10,13:13:18,17586798,84
5.399999999999977,345.4,340,5600,-3500,10/4/2020 13:13:58,2020/4/10,13:13:58,17586838,40
2.6000000000000227,342.6,340,5600,-3500,10/4/2020 13:14:48,2020/4/10,13:14:48,17586888,50
9.600000000000023,349.6,340,5600,-3500,10/4/2020 13:15:15,2020/4/10,13:15:15,17586915,27
1.1000000000000227,341.1,340,5600,-3500,10/4/2020 13:16:19,2020/4/10,13:16:19,17586979,64
-3.1000000000000227,336.9,340,5600,-3500,10/4/2020 13:16:54,2020/4/10,13:16:54,17587014,35
-14.399999999999977,325.6,340,5800,-3500,10/4/2020 13:18:35,2020/4/10,13:18:35,17587115,101
-18.600000000000023,321.4,340,5800,-3500,10/4/2020 13:19:21,2020/4/10,13:19:21,17587161,46
-13.0,327.0,340,5800,-3500,10/4/2020 13:19:58,2020/4/10,13:19:58,17587198,37
-17.19999999999999,322.8,340,6000,-3500,10/4/2020 13:20:52,2020/4/10,13:20:52,17587252,54
-22.899999999999977,317.1,340,6000,-3500,10/4/2020 13:21:27,2020/4/10,13:21:27,17587287,35
-24.30000000000001,315.7,340,6000,-3500,10/4/2020 13:22:22,2020/4/10,13:22:22,17587342,55
-14.399999999999977,325.6,340,6200,-3500,10/4/2020 13:22:59,2020/4/10,13:22:59,17587379,37
-8.699999999999989,331.3,340,6200,-3500,10/4/2020 13:23:36,2020/4/10,13:23:36,17587416,37
