dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-59.69999999999999,312.3,12,12200,-6000,2021/1/14 17:57,2021/1/14,17:57:00,64620,0
-69.5,309.5,19,12200,-6000,2021/1/14 17:58,2021/1/14,17:58:00,64680,60
-69.5,309.5,19,13300,-6000,2021/1/14 17:59,2021/1/14,17:59:00,64740,60
-70.89999999999998,308.1,19,13300,-6000,2021/1/14 18:00,2021/1/14,18:00:00,64800,60
-73.69999999999999,305.3,19,13450,-6000,2021/1/14 18:01,2021/1/14,18:01:00,64860,60
-70.89999999999998,308.1,19,13950,-6000,2021/1/14 18:02,2021/1/14,18:02:00,64920,60
-75.10000000000002,303.9,19,14450,-6000,2021/1/14 18:03,2021/1/14,18:03:00,64980,60
-75.10000000000002,303.9,19,14950,-6000,2021/1/14 18:04,2021/1/14,18:04:00,65040,60
-73.69999999999999,305.3,19,14950,-6000,2021/1/14 18:05,2021/1/14,18:05:00,65100,60
-72.30000000000001,306.7,19,15450,-6000,2021/1/14 18:05,2021/1/14,18:05:00,65100,0
-72.30000000000001,306.7,19,15950,-6000,2021/1/14 18:06,2021/1/14,18:06:00,65160,60
-72.30000000000001,306.7,19,15950,-6000,2021/1/14 18:07,2021/1/14,18:07:00,65220,60
-70.89999999999998,308.1,19,15950,-6000,2021/1/14 18:08,2021/1/14,18:08:00,65280,60
-63.80000000000001,315.2,19,15950,-6000,2021/1/14 18:10,2021/1/14,18:10:00,65400,120
-59.60000000000002,319.4,19,15950,-6000,2021/1/14 18:10,2021/1/14,18:10:00,65400,0
-54.0,325.0,19,11000,-6000,2021/1/14 18:11,2021/1/14,18:11:00,65460,60
-48.39999999999998,330.6,19,11000,-6000,2021/1/14 18:12,2021/1/14,18:12:00,65520,60
-45.60000000000002,333.4,19,11000,-6000,2021/1/14 18:13,2021/1/14,18:13:00,65580,60
-35.69999999999999,343.3,19,11000,-6000,2021/1/14 18:13,2021/1/14,18:13:00,65580,0
-32.89999999999998,346.1,19,7700,-6500,2021/1/14 18:14,2021/1/14,18:14:00,65640,60
-27.30000000000001,351.7,19,7700,-6500,2021/1/14 18:15,2021/1/14,18:15:00,65700,60
-24.5,354.5,19,7400,-6500,2021/1/14 18:16,2021/1/14,18:16:00,65760,60
-16.0,3.0,19,7200,-6700,2021/1/14 18:18,2021/1/14,18:18:00,65880,120
-11.8,7.2,19,7000,-5900,2021/1/14 18:18,2021/1/14,18:18:00,65880,0
-9.0,10.0,19,6150,-7000,2021/1/14 18:19,2021/1/14,18:19:00,65940,60
-4.800000000000001,14.2,19,6150,-7000,2021/1/14 18:20,2021/1/14,18:20:00,66000,60
-3.4000000000000004,15.6,19,6350,-7150,2021/1/14 18:21,2021/1/14,18:21:00,66060,60
0.8000000000000007,19.8,19,7550,-6650,2021/1/14 18:22,2021/1/14,18:22:00,66120,60
0.8000000000000007,19.8,19,6900,-6900,2021/1/14 18:22,2021/1/14,18:22:00,66120,0
2.3000000000000007,21.3,19,6900,-6600,2021/1/14 18:23,2021/1/14,18:23:00,66180,60
6.5,25.5,19,6900,-6600,2021/1/14 18:24,2021/1/14,18:24:00,66240,60
2.3000000000000007,21.3,19,6900,-7500,2021/1/14 18:26,2021/1/14,18:26:00,66360,120
0.8000000000000007,19.8,19,7100,-6200,2021/1/14 18:27,2021/1/14,18:27:00,66420,60
0.8000000000000007,19.8,19,7100,-6200,2021/1/14 18:28,2021/1/14,18:28:00,66480,60
2.3000000000000007,21.3,19,7100,-6200,2021/1/14 18:28,2021/1/14,18:28:00,66480,0
-0.6000000000000014,18.4,19,7100,-6200,2021/1/14 18:29,2021/1/14,18:29:00,66540,60
-2.0,17.0,19,7350,-5850,2021/1/14 18:30,2021/1/14,18:30:00,66600,60
-3.4000000000000004,15.6,19,7500,-5850,2021/1/14 18:31,2021/1/14,18:31:00,66660,60
-9.0,10.0,19,7500,-4950,2021/1/14 18:32,2021/1/14,18:32:00,66720,60
-11.8,7.2,19,10550,-4900,2021/1/14 18:32,2021/1/14,18:32:00,66720,0
-18.8,0.2,19,11350,-4800,2021/1/14 18:34,2021/1/14,18:34:00,66840,120
-21.69999999999999,357.3,19,11600,-4200,2021/1/14 18:35,2021/1/14,18:35:00,66900,60
-24.5,354.5,19,12200,-4200,2021/1/14 18:36,2021/1/14,18:36:00,66960,60
-24.5,354.5,19,12400,-3750,2021/1/14 18:37,2021/1/14,18:37:00,67020,60
-25.899999999999977,353.1,19,12600,-3750,2021/1/14 18:37,2021/1/14,18:37:00,67020,0
-28.69999999999999,350.3,19,12800,-3550,2021/1/14 18:38,2021/1/14,18:38:00,67080,60
-28.69999999999999,350.3,19,13000,-3550,2021/1/14 18:39,2021/1/14,18:39:00,67140,60
-31.5,347.5,19,13000,-3550,2021/1/14 18:40,2021/1/14,18:40:00,67200,60
-30.100000000000023,348.9,19,13500,-3550,2021/1/14 18:40,2021/1/14,18:40:00,67200,0
-32.89999999999998,346.1,19,13500,-3550,2021/1/14 18:42,2021/1/14,18:42:00,67320,120
-30.100000000000023,348.9,19,14000,-3550,2021/1/14 18:43,2021/1/14,18:43:00,67380,60
-27.30000000000001,351.7,19,14200,-3550,2021/1/14 18:44,2021/1/14,18:44:00,67440,60
-27.30000000000001,351.7,19,14200,-3550,2021/1/14 18:45,2021/1/14,18:45:00,67500,60
-23.100000000000023,355.9,19,14200,-3550,2021/1/14 18:46,2021/1/14,18:46:00,67560,60
-17.4,1.6,19,14200,-3550,2021/1/14 18:46,2021/1/14,18:46:00,67560,0
-14.6,4.4,19,11250,-3550,2021/1/14 18:47,2021/1/14,18:47:00,67620,60
-14.6,4.4,19,11100,-4050,2021/1/14 18:48,2021/1/14,18:48:00,67680,60
-7.6,11.4,19,12150,-4050,2021/1/14 18:49,2021/1/14,18:49:00,67740,60
7.899999999999999,26.9,19,10450,-5250,2021/1/14 18:51,2021/1/14,18:51:00,67860,120
10.7,29.7,19,9250,-6400,2021/1/14 18:51,2021/1/14,18:51:00,67860,0
12.100000000000001,31.1,19,9150,-6400,2021/1/14 18:52,2021/1/14,18:52:00,67920,60
16.299999999999997,35.3,19,9150,-6400,2021/1/14 18:53,2021/1/14,18:53:00,67980,60
17.700000000000003,36.7,19,9150,-6400,2021/1/14 18:54,2021/1/14,18:54:00,68040,60
21.9,40.9,19,9150,-6400,2021/1/14 18:55,2021/1/14,18:55:00,68100,60
19.1,38.1,19,9150,-6400,2021/1/14 18:59,2021/1/14,18:59:00,68340,240
17.700000000000003,36.7,19,9150,-6400,2021/1/14 19:00,2021/1/14,19:00:00,68400,60
16.299999999999997,35.3,19,9150,-6400,2021/1/14 19:00,2021/1/14,19:00:00,68400,0
19.1,38.1,19,9150,-6400,2021/1/14 19:01,2021/1/14,19:01:00,68460,60
19.1,38.1,19,9150,-6400,2021/1/14 19:02,2021/1/14,19:02:00,68520,60
17.700000000000003,36.7,19,9150,-6400,2021/1/14 19:03,2021/1/14,19:03:00,68580,60
31.799999999999997,50.8,19,9150,-6400,2021/1/14 19:04,2021/1/14,19:04:00,68640,60
34.6,53.6,19,9150,-6400,2021/1/14 19:04,2021/1/14,19:04:00,68640,0
58.5,77.5,19,9150,-6400,2021/1/14 19:09,2021/1/14,19:09:00,68940,300
-155.2,223.8,19,9150,-6400,2021/1/14 19:10,2021/1/14,19:10:00,69000,60
-58.19999999999999,320.8,19,9150,-6400,2021/1/14 19:13,2021/1/14,19:13:00,69180,180
-42.80000000000001,336.2,19,9150,-6400,2021/1/14 19:14,2021/1/14,19:14:00,69240,60
-27.30000000000001,351.7,19,9150,-6050,2021/1/14 19:15,2021/1/14,19:15:00,69300,60
16.299999999999997,35.3,19,9150,-6100,2021/1/14 19:16,2021/1/14,19:16:00,69360,60
14.899999999999999,33.9,19,7800,-7350,2021/1/14 19:16,2021/1/14,19:16:00,69360,0
16.299999999999997,35.3,19,7900,-6500,2021/1/14 19:17,2021/1/14,19:17:00,69420,60
7.899999999999999,26.9,19,7900,-6500,2021/1/14 19:18,2021/1/14,19:18:00,69480,60
7.899999999999999,26.9,19,9300,-5800,2021/1/14 19:19,2021/1/14,19:19:00,69540,60
3.6999999999999993,22.7,19,9300,-5800,2021/1/14 19:20,2021/1/14,19:20:00,69600,60
-13.2,5.8,19,9300,-5800,2021/1/14 19:22,2021/1/14,19:22:00,69720,120
-17.4,1.6,19,9300,-5800,2021/1/14 19:22,2021/1/14,19:22:00,69720,0
-24.5,354.5,19,9300,-5800,2021/1/14 19:23,2021/1/14,19:23:00,69780,60
-31.5,347.5,19,9300,-5800,2021/1/14 19:24,2021/1/14,19:24:00,69840,60
-35.69999999999999,343.3,19,9500,-5800,2021/1/14 19:25,2021/1/14,19:25:00,69900,60
-39.89999999999998,339.1,19,10850,-5350,2021/1/14 19:26,2021/1/14,19:26:00,69960,60
-44.19999999999999,334.8,19,11050,-5350,2021/1/14 19:26,2021/1/14,19:26:00,69960,0
