dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-10.099999999999994,169.9,180,4000,-2000,01/03/2020 15:58:11,2020/3/1,15:58:11,14140691,0
7.099999999999994,187.1,180,4000,-2000,01/03/2020 15:59:18,2020/3/1,15:59:18,14140758,67
1.4000000000000057,181.4,180,4000,-2000,01/03/2020 15:59:54,2020/3/1,15:59:54,14140794,36
-10.099999999999994,169.9,180,5500,-3500,01/03/2020 16:07:09,2020/3/1,16:07:09,14141229,435
12.800000000000011,192.8,180,5500,-3500,01/03/2020 16:07:23,2020/3/1,16:07:23,14141243,14
7.099999999999994,187.1,180,5500,-3500,01/03/2020 16:08:10,2020/3/1,16:08:10,14141290,47
1.4000000000000057,181.4,180,6500,-4000,01/03/2020 16:11:03,2020/3/1,16:11:03,14141463,173
-55.8,124.2,180,6500,-4000,01/03/2020 16:12:13,2020/3/1,16:12:13,14141533,70
-84.4,95.6,180,6500,-4000,01/03/2020 16:12:54,2020/3/1,16:12:54,14141574,41
-107.2,72.8,180,6500,-4000,01/03/2020 16:13:15,2020/3/1,16:13:15,14141595,21
7.099999999999994,187.1,180,5000,-4000,01/03/2020 16:32:20,2020/3/1,16:32:20,14142740,1145
12.800000000000011,192.8,180,5500,-3500,01/03/2020 16:32:56,2020/3/1,16:32:56,14142776,36
7.099999999999994,187.1,180,5500,-3500,01/03/2020 16:33:37,2020/3/1,16:33:37,14142817,41
-15.800000000000011,164.2,180,6000,-3500,01/03/2020 16:33:47,2020/3/1,16:33:47,14142827,10
7.099999999999994,187.1,180,6000,-3500,01/03/2020 16:45:59,2020/3/1,16:45:59,14143559,732
12.800000000000011,192.8,180,6000,-4000,01/03/2020 16:48:53,2020/3/1,16:48:53,14143733,174
7.099999999999994,187.1,180,6500,-4000,01/03/2020 16:50:10,2020/3/1,16:50:10,14143810,77
1.4000000000000057,181.4,180,7000,-4000,01/03/2020 16:54:21,2020/3/1,16:54:21,14144061,251
-4.400000000000006,175.6,180,7000,-4000,01/03/2020 16:56:58,2020/3/1,16:56:58,14144218,157
1.4000000000000057,181.4,180,7000,-4000,01/03/2020 16:57:52,2020/3/1,16:57:52,14144272,54
-4.400000000000006,175.6,180,7000,-4000,01/03/2020 17:01:14,2020/3/1,17:01:14,14144474,202
-10.099999999999994,169.9,180,7000,-4000,01/03/2020 17:01:50,2020/3/1,17:01:50,14144510,36
-15.800000000000011,164.2,180,7000,-4000,01/03/2020 17:04:54,2020/3/1,17:04:54,14144694,184
-21.5,158.5,180,7500,-4000,01/03/2020 17:06:02,2020/3/1,17:06:02,14144762,68
-27.19999999999999,152.8,180,7500,-4000,01/03/2020 17:08:31,2020/3/1,17:08:31,14144911,149
-32.900000000000006,147.1,180,8000,-4000,01/03/2020 17:09:07,2020/3/1,17:09:07,14144947,36
-27.19999999999999,152.8,180,8000,-4000,01/03/2020 17:13:19,2020/3/1,17:13:19,14145199,252
-32.900000000000006,147.1,180,8000,-4000,01/03/2020 17:15:02,2020/3/1,17:15:02,14145302,103
