dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-5.0,15.0,20,11000,-4000,28/7/2020 16:36:22.09,2020/7/28,16:36:22,27016582,47
9.2,29.2,20,9000,-5000,28/7/2020 16:37:32.57,2020/7/28,16:37:32,27016652,70
19.0,39.0,20,9000,-5500,28/7/2020 16:38:46.14,2020/7/28,16:38:46,27016726,74
31.700000000000003,51.7,20,9000,-5500,28/7/2020 16:39:38.77,2020/7/28,16:39:38,27016778,52
40.2,60.2,20,9000,-5500,28/7/2020 16:40:06.97,2020/7/28,16:40:06,27016806,28
40.2,60.2,20,9000,-5500,28/7/2020 16:41:23.99,2020/7/28,16:41:23,27016883,77
41.6,61.6,20,8500,-6000,28/7/2020 16:43:04.74,2020/7/28,16:43:04,27016984,101
55.7,75.7,20,8500,-6000,28/7/2020 16:43:33.67,2020/7/28,16:43:33,27017013,29
60.0,80.0,20,8500,-6000,28/7/2020 16:43:57.66,2020/7/28,16:43:57,27017037,24
72.7,92.7,20,8500,-6000,28/7/2020 16:46:00.3,2020/7/28,16:46:00,27017160,123
62.8,82.8,20,9000,-6000,28/7/2020 16:46:48.05,2020/7/28,16:46:48,27017208,48
74.1,94.1,20,9000,-6000,28/7/2020 16:48:03.4,2020/7/28,16:48:03,27017283,75
79.7,99.7,20,9000,-6000,28/7/2020 16:50:26.85,2020/7/28,16:50:26,27017426,143
82.6,102.6,20,9000,-6000,28/7/2020 16:51:18.26,2020/7/28,16:51:18,27017478,52
81.2,101.2,20,9000,-6000,28/7/2020 16:52:35.8,2020/7/28,16:52:35,27017555,77
86.8,106.8,20,9000,-6000,28/7/2020 16:54:17.58,2020/7/28,16:54:17,27017657,102
85.4,105.4,20,8000,-6000,28/7/2020 16:57:39.82,2020/7/28,16:57:39,27017859,202
84.0,104.0,20,8000,-6000,28/7/2020 16:58:29.06,2020/7/28,16:58:29,27017909,50
89.6,109.6,20,8000,-6000,28/7/2020 17:00:31.15,2020/7/28,17:00:31,27018031,122
79.7,99.7,20,8000,-6000,28/7/2020 17:01:43.51,2020/7/28,17:01:43,27018103,72
75.5,95.5,20,8000,-6000,28/7/2020 17:02:32.31,2020/7/28,17:02:32,27018152,49
81.2,101.2,20,7000,-6000,28/7/2020 17:03:22.23,2020/7/28,17:03:22,27018202,50
68.5,88.5,20,7000,-6000,28/7/2020 17:05:10.79,2020/7/28,17:05:10,27018310,108
65.6,85.6,20,7000,-6000,28/7/2020 17:05:36.26,2020/7/28,17:05:36,27018336,26
64.2,84.2,20,7000,-6000,28/7/2020 17:06:00.13,2020/7/28,17:06:00,27018360,24
54.3,74.3,20,8000,-6000,28/7/2020 17:07:40.94,2020/7/28,17:07:40,27018460,100
50.099999999999994,70.1,20,9000,-6000,28/7/2020 17:08:56.66,2020/7/28,17:08:56,27018536,76
36.0,56.0,20,9000,-6000,28/7/2020 17:09:23.28,2020/7/28,17:09:23,27018563,27
36.0,56.0,20,9000,-5000,28/7/2020 17:11:51.71,2020/7/28,17:11:51,27018711,148
20.5,40.5,20,9000,-5000,28/7/2020 17:12:18.28,2020/7/28,17:12:18,27018738,27
26.1,46.1,20,9000,-5000,28/7/2020 17:13:06.44,2020/7/28,17:13:06,27018786,48
21.9,41.9,20,9000,-5000,28/7/2020 17:14:24.58,2020/7/28,17:14:24,27018864,78
30.299999999999997,50.3,20,9000,-5000,28/7/2020 17:14:50.28,2020/7/28,17:14:50,27018890,26
38.8,58.8,20,9000,-5000,28/7/2020 17:16:08.22,2020/7/28,17:16:08,27018968,78
40.2,60.2,20,9000,-5000,28/7/2020 17:17:21.72,2020/7/28,17:17:21,27019041,73
43.0,63.0,20,9000,-5000,28/7/2020 17:19:03.35,2020/7/28,17:19:03,27019143,102
57.2,77.2,20,9000,-5000,28/7/2020 17:19:34.65,2020/7/28,17:19:34,27019174,31
51.5,71.5,20,9000,-5000,28/7/2020 17:20:24.67,2020/7/28,17:20:24,27019224,50
61.400000000000006,81.4,20,9000,-5000,28/7/2020 17:21:17.23,2020/7/28,17:21:17,27019277,53
60.0,80.0,20,9000,-5000,28/7/2020 17:21:47.8,2020/7/28,17:21:47,27019307,30
54.3,74.3,20,9000,-6000,28/7/2020 17:23:30.97,2020/7/28,17:23:30,27019410,103
69.9,89.9,20,9000,-6000,28/7/2020 17:24:25.19,2020/7/28,17:24:25,27019465,55
58.599999999999994,78.6,20,9000,-6000,28/7/2020 17:25:15.21,2020/7/28,17:25:15,27019515,50
64.2,84.2,20,9000,-6000,28/7/2020 17:26:58.89,2020/7/28,17:26:58,27019618,103
61.400000000000006,81.4,20,9000,-6000,28/7/2020 17:27:25.36,2020/7/28,17:27:25,27019645,27
65.6,85.6,20,9000,-6000,28/7/2020 17:28:17.19,2020/7/28,17:28:17,27019697,52
65.6,85.6,20,9000,-6000,28/7/2020 17:29:39.18,2020/7/28,17:29:39,27019779,82
57.2,77.2,20,9000,-6000,28/7/2020 17:30:31.28,2020/7/28,17:30:31,27019831,52
58.599999999999994,78.6,20,9000,-6000,28/7/2020 17:31:50.5,2020/7/28,17:31:50,27019910,79
61.400000000000006,81.4,20,9000,-6000,28/7/2020 17:34:04.54,2020/7/28,17:34:04,27020044,134
54.3,74.3,20,9000,-6000,28/7/2020 17:34:57.4,2020/7/28,17:34:57,27020097,53
65.6,85.6,20,9000,-6000,28/7/2020 17:35:48.96,2020/7/28,17:35:48,27020148,51
60.0,80.0,20,9000,-6000,28/7/2020 17:37:09.16,2020/7/28,17:37:09,27020229,81
57.2,77.2,20,9000,-6000,28/7/2020 17:37:59.54,2020/7/28,17:37:59,27020279,50
51.5,71.5,20,9000,-6000,28/7/2020 17:40:57.9,2020/7/28,17:40:57,27020457,178
45.900000000000006,65.9,20,9000,-6000,28/7/2020 17:41:21.95,2020/7/28,17:41:21,27020481,24
31.700000000000003,51.7,20,9000,-6000,28/7/2020 17:41:25.52,2020/7/28,17:41:25,27020485,4
40.2,60.2,20,9500,-5000,28/7/2020 17:42:20.2,2020/7/28,17:42:20,27020540,55
31.700000000000003,51.7,20,9500,-5000,28/7/2020 17:43:22.32,2020/7/28,17:43:22,27020602,62
26.1,46.1,20,9000,-5000,28/7/2020 17:44:25.6,2020/7/28,17:44:25,27020665,63
