dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-78.39999999999998,301.6,20,8100,-3000,27/7/2020 06:59:45.13,2020/7/27,6:59:45,26895585,0
-69.89999999999998,310.1,20,10100,-3000,27/7/2020 07:00:17.09,2020/7/27,7:00:17,26895617,32
-72.69999999999999,307.3,20,10100,-3000,27/7/2020 07:02:17.03,2020/7/27,7:02:17,26895737,120
115.0,135.0,20,10100,-3000,27/7/2020 07:02:44.18,2020/7/27,7:02:44,26895764,27
119.30000000000001,139.3,20,10100,-3000,27/7/2020 07:03:20.02,2020/7/27,7:03:20,26895800,36
133.4,153.4,20,10100,-3000,27/7/2020 07:04:14.3,2020/7/27,7:04:14,26895854,54
143.3,163.3,20,10100,-3000,27/7/2020 07:05:18.08,2020/7/27,7:05:18,26895918,64
151.7,171.7,20,10100,-3000,27/7/2020 07:06:21.4,2020/7/27,7:06:21,26895981,63
167.3,187.3,20,10100,-3000,27/7/2020 07:07:33.07,2020/7/27,7:07:33,26896053,72
171.5,191.5,20,10100,-3000,27/7/2020 07:09:33.08,2020/7/27,7:09:33,26896173,120
-158.8,221.2,20,10100,-3000,27/7/2020 07:10:00.55,2020/7/27,7:10:00,26896200,27
-157.4,222.6,20,10100,-3000,27/7/2020 07:10:36.14,2020/7/27,7:10:36,26896236,36
-146.1,233.9,20,10100,-3000,27/7/2020 07:11:30.55,2020/7/27,7:11:30,26896290,54
-132.0,248.0,20,10100,-3000,27/7/2020 07:12:33.02,2020/7/27,7:12:33,26896353,63
-120.69999999999999,259.3,20,10100,-3000,27/7/2020 07:13:36.13,2020/7/27,7:13:36,26896416,63
-105.19999999999999,274.8,20,10100,-3000,27/7/2020 07:14:48.33,2020/7/27,7:14:48,26896488,72
-88.30000000000001,291.7,20,10100,-3000,27/7/2020 07:16:48.16,2020/7/27,7:16:48,26896608,120
-48.69999999999999,331.3,20,9100,-3000,27/7/2020 07:17:15.4,2020/7/27,7:17:15,26896635,27
-40.30000000000001,339.7,20,9100,-3000,27/7/2020 07:17:51.48,2020/7/27,7:17:51,26896671,36
-33.19999999999999,346.8,20,7100,-4500,27/7/2020 07:18:45.04,2020/7/27,7:18:45,26896725,54
-20.5,359.5,20,7100,-5000,27/7/2020 07:19:48.28,2020/7/27,7:19:48,26896788,63
-13.4,6.6,20,7100,-5000,27/7/2020 07:20:51.46,2020/7/27,7:20:51,26896851,63
-16.3,3.7,20,7100,-5000,27/7/2020 07:22:03.38,2020/7/27,7:22:03,26896923,72
-20.5,359.5,20,9100,-5000,27/7/2020 07:24:03.05,2020/7/27,7:24:03,26897043,120
-30.399999999999977,349.6,20,10100,-4000,27/7/2020 07:24:30.1,2020/7/27,7:24:30,26897070,27
-29.0,351.0,20,10100,-4000,27/7/2020 07:25:06.26,2020/7/27,7:25:06,26897106,36
-27.5,352.5,20,10100,-4000,27/7/2020 07:26:00.31,2020/7/27,7:26:00,26897160,54
-19.1,0.9,20,8600,-4000,27/7/2020 07:27:03.03,2020/7/27,7:27:03,26897223,63
-21.899999999999977,358.1,20,8600,-4000,27/7/2020 07:28:07.02,2020/7/27,7:28:07,26897287,64
-2.1000000000000014,17.9,20,8600,-5000,27/7/2020 07:29:18.67,2020/7/27,7:29:18,26897358,71
-5.0,15.0,20,8600,-5000,27/7/2020 07:31:18.3,2020/7/27,7:31:18,26897478,120
-16.3,3.7,20,8600,-5000,27/7/2020 07:31:45.48,2020/7/27,7:31:45,26897505,27
-2.1000000000000014,17.9,20,8600,-5000,27/7/2020 07:32:21.1,2020/7/27,7:32:21,26897541,36
-13.4,6.6,20,8600,-5000,27/7/2020 07:33:15.09,2020/7/27,7:33:15,26897595,54
-12.0,8.0,20,8600,-5000,27/7/2020 07:34:18.6,2020/7/27,7:34:18,26897658,63
-5.0,15.0,20,8600,-5000,27/7/2020 07:35:21.01,2020/7/27,7:35:21,26897721,63
-5.0,15.0,20,8600,-5000,27/7/2020 07:36:59.79,2020/7/27,7:36:59,26897819,98
-10.6,9.4,20,8600,-5000,27/7/2020 07:38:33.1,2020/7/27,7:38:33,26897913,94
-6.4,13.6,20,8600,-5000,27/7/2020 07:39:00.29,2020/7/27,7:39:00,26897940,27
-19.1,0.9,20,8600,-3500,27/7/2020 07:39:36.51,2020/7/27,7:39:36,26897976,36
-10.6,9.4,20,8600,-3500,27/7/2020 07:40:30.5,2020/7/27,7:40:30,26898030,54
-17.7,2.3,20,8600,-3500,27/7/2020 07:41:33.2,2020/7/27,7:41:33,26898093,63
-10.6,9.4,20,8600,-3500,27/7/2020 07:42:36.53,2020/7/27,7:42:36,26898156,63
4.899999999999999,24.9,20,7600,-5000,27/7/2020 07:43:48.07,2020/7/27,7:43:48,26898228,72
6.300000000000001,26.3,20,7600,-5000,27/7/2020 07:45:48.43,2020/7/27,7:45:48,26898348,120
20.5,40.5,20,6600,-5000,27/7/2020 07:46:15,2020/7/27,7:46:15,26898375,27
14.799999999999997,34.8,20,6600,-5000,27/7/2020 07:47:18.52,2020/7/27,7:47:18,26898438,63
19.0,39.0,20,6600,-5000,27/7/2020 07:48:48.01,2020/7/27,7:48:48,26898528,90
17.6,37.6,20,6600,-5000,27/7/2020 07:49:51.13,2020/7/27,7:49:51,26898591,63
7.699999999999999,27.7,20,6600,-5000,27/7/2020 07:51:03.55,2020/7/27,7:51:03,26898663,72
4.899999999999999,24.9,20,6600,-5000,27/7/2020 07:53:30.33,2020/7/27,7:53:30,26898810,147
9.2,29.2,20,8100,-5000,27/7/2020 07:54:06.38,2020/7/27,7:54:06,26898846,36
6.300000000000001,26.3,20,8100,-5000,27/7/2020 07:55:01.21,2020/7/27,7:55:01,26898901,55
-3.5,16.5,20,8100,-5000,27/7/2020 07:56:04.4,2020/7/27,7:56:04,26898964,63
-3.5,16.5,20,8100,-5000,27/7/2020 07:57:06.42,2020/7/27,7:57:06,26899026,62
-0.6999999999999993,19.3,20,8100,-5000,27/7/2020 07:58:19.42,2020/7/27,7:58:19,26899099,73
-3.5,16.5,20,8100,-5000,27/7/2020 08:00:18.14,2020/7/27,8:00:18,26899218,119
-16.3,3.7,20,9100,-5000,27/7/2020 08:00:45.21,2020/7/27,8:00:45,26899245,27
-20.5,359.5,20,9100,-4500,27/7/2020 08:01:21.34,2020/7/27,8:01:21,26899281,36
-13.4,6.6,20,9100,-4500,27/7/2020 08:02:15.3,2020/7/27,8:02:15,26899335,54
-9.2,10.8,20,9100,-4500,27/7/2020 08:03:18.05,2020/7/27,8:03:18,26899398,63
13.399999999999999,33.4,20,9100,-5000,27/7/2020 08:04:21.17,2020/7/27,8:04:21,26899461,63
28.9,48.9,20,8100,-5500,27/7/2020 08:05:33.01,2020/7/27,8:05:33,26899533,72
30.299999999999997,50.3,20,8600,-5000,27/7/2020 08:07:33.4,2020/7/27,8:07:33,26899653,120
40.2,60.2,20,8100,-5500,27/7/2020 08:08:00.51,2020/7/27,8:08:00,26899680,27
34.6,54.6,20,8100,-5500,27/7/2020 08:08:37.47,2020/7/27,8:08:37,26899717,37
47.3,67.3,20,7600,-5500,27/7/2020 08:09:30.22,2020/7/27,8:09:30,26899770,53
36.0,56.0,20,7600,-5500,27/7/2020 08:10:33.5,2020/7/27,8:10:33,26899833,63
