dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
9.9,9.9,0,7500,-4500,01/04/2020 13:54:25,2020/4/1,13:54:25,16811665,0
15.6,15.6,0,7500,-4500,01/04/2020 13:57:20,2020/4/1,13:57:20,16811840,175
21.4,21.4,0,7000,-4500,01/04/2020 14:00:50,2020/4/1,14:00:50,16812050,210
-35.80000000000001,324.2,0,7000,-4500,01/04/2020 14:05:43,2020/4/1,14:05:43,16812343,293
-52.89999999999998,307.1,0,8500,-3500,01/04/2020 14:06:51,2020/4/1,14:06:51,16812411,68
-64.39999999999998,295.6,0,8500,-3500,01/04/2020 14:08:08,2020/4/1,14:08:08,16812488,77
-58.60000000000002,301.4,0,8500,-3500,01/04/2020 14:10:31,2020/4/1,14:10:31,16812631,143
-52.89999999999998,307.1,0,8500,-3500,01/04/2020 14:10:45,2020/4/1,14:10:45,16812645,14
-47.19999999999999,312.8,0,9000,-3500,01/04/2020 14:11:25,2020/4/1,14:11:25,16812685,40
-41.5,318.5,0,9500,-3500,01/04/2020 14:13:53,2020/4/1,14:13:53,16812833,148
-35.80000000000001,324.2,0,10000,-3500,01/04/2020 14:18:08,2020/4/1,14:18:08,16813088,255
38.5,38.5,0,12000,-7000,01/04/2020 14:35:12,2020/4/1,14:35:12,16814112,1024
118.5,118.5,0,13000,-7000,01/04/2020 14:44:52,2020/4/1,14:44:52,16814692,580
78.5,78.5,0,10000,-7000,01/04/2020 14:45:05,2020/4/1,14:45:05,16814705,13
124.2,124.2,0,10000,-7000,01/04/2020 14:45:19,2020/4/1,14:45:19,16814719,14
135.6,135.6,0,10000,-7000,01/04/2020 14:45:32,2020/4/1,14:45:32,16814732,13
-70.10000000000002,289.9,0,10000,-7000,01/04/2020 14:45:35,2020/4/1,14:45:35,16814735,3
15.6,15.6,0,5500,-3500,01/04/2020 14:49:03,2020/4/1,14:49:03,16814943,208
21.4,21.4,0,8000,-3500,01/04/2020 14:51:04,2020/4/1,14:51:04,16815064,121
55.6,55.6,0,6000,-3500,01/04/2020 14:57:40,2020/4/1,14:57:40,16815460,396
61.4,61.4,0,6000,-3500,01/04/2020 14:59:27,2020/4/1,14:59:27,16815567,107
-138.6,221.4,0,6000,-3500,01/04/2020 15:00:03,2020/4/1,15:00:03,16815603,36
124.2,124.2,0,6000,-3500,01/04/2020 15:00:05,2020/4/1,15:00:05,16815605,2
