dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
98.1,118.1,20,8000,-4000,2/8/2020 05:04:55.52,2020/8/2,5:04:55,27407095,0
106.6,126.6,20,8000,-3000,2/8/2020 05:05:09.52,2020/8/2,5:05:09,27407109,14
112.19999999999999,132.2,20,8000,-4000,2/8/2020 05:06:12.16,2020/8/2,5:06:12,27407172,63
129.2,149.2,20,8000,-2000,2/8/2020 05:07:15.08,2020/8/2,5:07:15,27407235,63
158.8,178.8,20,8000,-3000,2/8/2020 05:08:27.01,2020/8/2,5:08:27,27407307,72
172.9,192.9,20,8000,-3000,2/8/2020 05:10:27.41,2020/8/2,5:10:27,27407427,120
-110.80000000000001,269.2,20,8000,-3000,2/8/2020 05:10:54.72,2020/8/2,5:10:54,27407454,27
-91.10000000000002,288.9,20,8000,-3000,2/8/2020 05:11:30.74,2020/8/2,5:11:30,27407490,36
-21.899999999999977,358.1,20,6000,-5000,2/8/2020 05:12:24.8,2020/8/2,5:12:24,27407544,54
40.2,60.2,20,6000,-5000,2/8/2020 05:13:27.01,2020/8/2,5:13:27,27407607,63
51.5,71.5,20,6000,-5000,2/8/2020 05:14:30.19,2020/8/2,5:14:30,27407670,63
51.5,71.5,20,7000,-5000,2/8/2020 05:17:41.07,2020/8/2,5:17:41,27407861,191
52.900000000000006,72.9,20,7000,-5000,2/8/2020 05:18:09.46,2020/8/2,5:18:09,27407889,28
51.5,71.5,20,7000,-5000,2/8/2020 05:18:45.41,2020/8/2,5:18:45,27407925,36
57.2,77.2,20,6500,-5000,2/8/2020 05:19:38.34,2020/8/2,5:19:38,27407978,53
61.400000000000006,81.4,20,6500,-5000,2/8/2020 05:20:41.6,2020/8/2,5:20:41,27408041,63
58.599999999999994,78.6,20,6500,-5000,2/8/2020 05:21:45.02,2020/8/2,5:21:45,27408105,64
60.0,80.0,20,6500,-5000,2/8/2020 05:22:57.07,2020/8/2,5:22:57,27408177,72
62.8,82.8,20,6500,-5000,2/8/2020 05:24:56.24,2020/8/2,5:24:56,27408296,119
65.6,85.6,20,6500,-5000,2/8/2020 05:25:23.34,2020/8/2,5:25:23,27408323,27
68.5,88.5,20,6500,-5000,2/8/2020 05:25:59,2020/8/2,5:25:59,27408359,36
74.1,94.1,20,6000,-5000,2/8/2020 05:26:53.15,2020/8/2,5:26:53,27408413,54
71.3,91.3,20,6000,-5000,2/8/2020 05:27:56.15,2020/8/2,5:27:56,27408476,63
69.9,89.9,20,6000,-5000,2/8/2020 05:28:59.04,2020/8/2,5:28:59,27408539,63
71.3,91.3,20,6000,-5000,2/8/2020 05:30:12.04,2020/8/2,5:30:12,27408612,73
72.7,92.7,20,6000,-5000,2/8/2020 05:32:12.3,2020/8/2,5:32:12,27408732,120
75.5,95.5,20,6000,-5000,2/8/2020 05:32:39.02,2020/8/2,5:32:39,27408759,27
