dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
176.2,176.2,0,5500,-3000,4/12/2020 13:19:58,4/12/2020,13:19:58,47998,0
-172.5,187.5,0,5500,-3000,4/12/2020 13:35:05,4/12/2020,13:35:05,48905,907
170.6,170.6,0,6500,-3000,4/12/2020 13:40:02,4/12/2020,13:40:02,49202,297
-4.199999999999989,355.8,0,8500,-4000,6/1/2021 13:58:38,6/1/2021,13:58:38,50318,1116
-2.8000000000000114,357.2,0,8500,-4000,6/1/2021 14:00:54,6/1/2021,14:00:54,50454,136
-5.600000000000023,354.4,0,8500,-4000,6/1/2021 14:01:50,6/1/2021,14:01:50,50510,56
-4.199999999999989,355.8,0,8500,-4000,6/1/2021 14:02:39,6/1/2021,14:02:39,50559,49
-7.0,353.0,0,8500,-4000,6/1/2021 14:03:45,6/1/2021,14:03:45,50625,66
-7.0,353.0,0,9500,-4000,6/1/2021 14:05:18,6/1/2021,14:05:18,50718,93
-4.199999999999989,355.8,0,9500,-4000,6/1/2021 14:06:08,6/1/2021,14:06:08,50768,50
-1.3999999999999773,358.6,0,9500,-4000,6/1/2021 14:06:58,6/1/2021,14:06:58,50818,50
-4.199999999999989,355.8,0,9500,-4000,6/1/2021 14:09:22,6/1/2021,14:09:22,50962,144
-5.600000000000023,354.4,0,9500,-4000,6/1/2021 14:11:38,6/1/2021,14:11:38,51098,136
-2.8000000000000114,357.2,0,9500,-4000,6/1/2021 14:12:15,6/1/2021,14:12:15,51135,37
-2.8000000000000114,357.2,0,10500,-4000,6/1/2021 14:13:21,6/1/2021,14:13:21,51201,66
-4.199999999999989,355.8,0,10500,-4000,6/1/2021 14:13:52,6/1/2021,14:13:52,51232,31
-7.0,353.0,0,10500,-4000,6/1/2021 14:15:16,6/1/2021,14:15:16,51316,84
-4.199999999999989,355.8,0,11500,-4000,6/1/2021 14:16:30,6/1/2021,14:16:30,51390,74
0.0,0.0,0,11500,-4000,6/1/2021 14:17:41,6/1/2021,14:17:41,51461,71
4.2,4.2,0,11500,-4000,6/1/2021 14:19:10,6/1/2021,14:19:10,51550,89
8.4,8.4,0,11500,-4000,6/1/2021 14:19:53,6/1/2021,14:19:53,51593,43
12.7,12.7,0,9500,-4000,6/1/2021 14:20:33,6/1/2021,14:20:33,51633,40
33.7,33.7,0,9500,-4000,6/1/2021 14:22:28,6/1/2021,14:22:28,51748,115
45.0,45.0,0,8500,-4000,6/1/2021 14:23:22,6/1/2021,14:23:22,51802,54
50.6,50.6,0,8000,-4500,6/1/2021 14:24:08,6/1/2021,14:24:08,51848,46
53.4,53.4,0,8000,-4500,6/1/2021 14:24:38,6/1/2021,14:24:38,51878,30
52.0,52.0,0,8000,-4500,6/1/2021 14:25:16,6/1/2021,14:25:16,51916,38
49.2,49.2,0,8000,-4500,6/1/2021 14:27:45,6/1/2021,14:27:45,52065,149
43.0,43.0,0,7500,-5000,6/1/2021 14:29:33,6/1/2021,14:29:33,52173,108
32.3,32.3,0,7500,-5000,6/1/2021 14:33:09,6/1/2021,14:33:09,52389,216
15.5,15.5,0,7500,-5000,6/1/2021 14:35:32,6/1/2021,14:35:32,52532,143
15.5,15.5,0,7500,-5000,6/1/2021 14:35:43,6/1/2021,14:35:43,52543,11
2.8,2.8,0,8500,-5000,6/1/2021 14:37:33,6/1/2021,14:37:33,52653,110
-7.0,353.0,0,9500,-4500,6/1/2021 14:39:16,6/1/2021,14:39:16,52756,103
-111.22,248.78,0,9500,-4500,6/1/2021 14:40:30,6/1/2021,14:40:30,52830,74
-11.220000000000027,348.78,0,9500,-4500,6/1/2021 14:40:47,6/1/2021,14:40:47,52847,17
-15.220000000000027,344.78,0,10500,-4500,6/1/2021 14:41:32,6/1/2021,14:41:32,52892,45
-23.899999999999977,336.1,0,10300,-4700,6/1/2021 14:44:01,6/1/2021,14:44:01,53041,149
-23.899999999999977,336.1,0,10500,-4700,6/1/2021 14:45:44,6/1/2021,14:45:44,53144,103
-23.899999999999977,336.1,0,10700,-4700,6/1/2021 14:46:14,6/1/2021,14:46:14,53174,30
