dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-161.9,238.1,40,6000,-5000,25/7/2020 14:54:33.56,2020/7/25,14:54:33,26751273,0
-152.0,248.0,40,6000,-5000,25/7/2020 14:56:03.01,2020/7/25,14:56:03,26751363,90
-150.6,249.4,40,6000,-5000,25/7/2020 14:57:06.3,2020/7/25,14:57:06,26751426,63
-139.3,260.7,40,6000,-5000,25/7/2020 14:57:33.57,2020/7/25,14:57:33,26751453,27
-139.3,260.7,40,6000,-5000,25/7/2020 14:58:36.28,2020/7/25,14:58:36,26751516,63
-160.5,239.5,40,6000,-5000,25/7/2020 14:59:22.3,2020/7/25,14:59:22,26751562,46
-176.0,224.0,40,6000,-5000,25/7/2020 15:01:21.38,2020/7/25,15:01:21,26751681,119
154.3,194.3,40,6000,-5000,25/7/2020 15:01:48.24,2020/7/25,15:01:48,26751708,27
150.1,190.1,40,6000,-5000,25/7/2020 15:02:26.18,2020/7/25,15:02:26,26751746,38
154.3,194.3,40,6000,-5000,25/7/2020 15:03:19.08,2020/7/25,15:03:19,26751799,53
143.0,183.0,40,6000,-5000,25/7/2020 15:04:22.27,2020/7/25,15:04:22,26751862,63
148.7,188.7,40,6000,-5000,25/7/2020 15:05:24.43,2020/7/25,15:05:24,26751924,62
143.0,183.0,40,6000,-5000,25/7/2020 15:06:36.2,2020/7/25,15:06:36,26751996,72
145.9,185.9,40,6000,-5000,25/7/2020 15:08:36.88,2020/7/25,15:08:36,26752116,120
141.6,181.6,40,5500,-5000,25/7/2020 15:09:03.3,2020/7/25,15:09:03,26752143,27
136.0,176.0,40,5500,-5000,25/7/2020 15:10:36.21,2020/7/25,15:10:36,26752236,93
134.6,174.6,40,5500,-5000,25/7/2020 15:11:35.08,2020/7/25,15:11:35,26752295,59
133.2,173.2,40,5500,-5000,25/7/2020 15:12:40.37,2020/7/25,15:12:40,26752360,65
128.9,168.9,40,5500,-5000,25/7/2020 15:13:51.52,2020/7/25,15:13:51,26752431,71
119.0,159.0,40,5500,-5000,25/7/2020 15:15:51.86,2020/7/25,15:15:51,26752551,120
114.80000000000001,154.8,40,5500,-5000,25/7/2020 15:16:18.85,2020/7/25,15:16:18,26752578,27
109.19999999999999,149.2,40,5500,-5000,25/7/2020 15:16:54.95,2020/7/25,15:16:54,26752614,36
103.5,143.5,40,5500,-5000,25/7/2020 15:17:49.91,2020/7/25,15:17:49,26752669,55
100.69999999999999,140.7,40,5500,-5000,25/7/2020 15:18:53.04,2020/7/25,15:18:53,26752733,64
103.5,143.5,40,5500,-5000,25/7/2020 15:19:54.27,2020/7/25,15:19:54,26752794,61
90.80000000000001,130.8,40,5500,-5000,25/7/2020 15:21:06.19,2020/7/25,15:21:06,26752866,72
89.4,129.4,40,5500,-5000,25/7/2020 15:23:06.46,2020/7/25,15:23:06,26752986,120
76.7,116.7,40,5500,-5000,25/7/2020 15:23:36.07,2020/7/25,15:23:36,26753016,30
80.9,120.9,40,5500,-5000,25/7/2020 15:24:12.2,2020/7/25,15:24:12,26753052,36
75.3,115.3,40,5500,-5000,25/7/2020 15:25:03.53,2020/7/25,15:25:03,26753103,51
75.3,115.3,40,5500,-5000,25/7/2020 15:26:06.06,2020/7/25,15:26:06,26753166,63
