dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
115.0,135.0,20,6000,-4000,28/7/2020 22:40:03.34,2020/7/28,22:40:03,27038403,0
116.5,136.5,20,6000,-4000,28/7/2020 22:40:09.6,2020/7/28,22:40:09,27038409,6
119.30000000000001,139.3,20,6000,-5000,28/7/2020 22:41:12.58,2020/7/28,22:41:12,27038472,63
115.0,135.0,20,6000,-5000,28/7/2020 22:42:15.06,2020/7/28,22:42:15,27038535,63
99.5,119.5,20,6000,-5000,28/7/2020 22:43:27.27,2020/7/28,22:43:27,27038607,72
100.9,120.9,20,6000,-5000,28/7/2020 22:45:27.11,2020/7/28,22:45:27,27038727,120
98.1,118.1,20,6000,-5000,28/7/2020 22:45:54.02,2020/7/28,22:45:54,27038754,27
96.7,116.7,20,6000,-5000,28/7/2020 22:46:30.16,2020/7/28,22:46:30,27038790,36
95.3,115.3,20,6000,-5000,28/7/2020 22:47:24.08,2020/7/28,22:47:24,27038844,54
93.9,113.9,20,6000,-5000,28/7/2020 22:48:27.15,2020/7/28,22:48:27,27038907,63
92.5,112.5,20,6000,-5000,28/7/2020 22:49:30.38,2020/7/28,22:49:30,27038970,63
89.6,109.6,20,6000,-5000,28/7/2020 22:50:42.37,2020/7/28,22:50:42,27039042,72
92.5,112.5,20,6000,-5000,28/7/2020 22:52:42.43,2020/7/28,22:52:42,27039162,120
79.7,99.7,20,6000,-5000,28/7/2020 22:53:09.62,2020/7/28,22:53:09,27039189,27
84.0,104.0,20,6000,-5000,28/7/2020 22:53:45.19,2020/7/28,22:53:45,27039225,36
81.2,101.2,20,6000,-5000,28/7/2020 22:54:39.23,2020/7/28,22:54:39,27039279,54
81.2,101.2,20,6000,-5000,28/7/2020 22:55:42.53,2020/7/28,22:55:42,27039342,63
79.7,99.7,20,6000,-5000,28/7/2020 22:56:46.31,2020/7/28,22:56:46,27039406,64
75.5,95.5,20,6000,-5000,28/7/2020 22:59:58.3,2020/7/28,22:59:58,27039598,192
64.2,84.2,20,6000,-5000,28/7/2020 23:00:25.55,2020/7/28,23:00:25,27039625,27
54.3,74.3,20,8000,-5000,28/7/2020 23:01:55.25,2020/7/28,23:01:55,27039715,90
43.0,63.0,20,8000,-3000,28/7/2020 23:02:58.3,2020/7/28,23:02:58,27039778,63
41.6,61.6,20,8000,-3000,28/7/2020 23:04:01.54,2020/7/28,23:04:01,27039841,63
27.5,47.5,20,8000,-3000,28/7/2020 23:05:13.34,2020/7/28,23:05:13,27039913,72
26.1,46.1,20,8000,-3000,28/7/2020 23:07:13.01,2020/7/28,23:07:13,27040033,120
19.0,39.0,20,8000,-3000,28/7/2020 23:07:40.22,2020/7/28,23:07:40,27040060,27
26.1,46.1,20,8000,-3000,28/7/2020 23:09:09.31,2020/7/28,23:09:09,27040149,89
34.6,54.6,20,8000,-5000,28/7/2020 23:10:12.12,2020/7/28,23:10:12,27040212,63
40.2,60.2,20,8000,-6000,28/7/2020 23:11:15.31,2020/7/28,23:11:15,27040275,63
38.8,58.8,20,7500,-5000,28/7/2020 23:12:27.21,2020/7/28,23:12:27,27040347,72
17.6,37.6,20,8000,-4500,28/7/2020 23:14:27.52,2020/7/28,23:14:27,27040467,120
21.9,41.9,20,8000,-4500,28/7/2020 23:14:54.34,2020/7/28,23:14:54,27040494,27
17.6,37.6,20,8000,-4000,28/7/2020 23:15:30.43,2020/7/28,23:15:30,27040530,36
21.9,41.9,20,8000,-4000,28/7/2020 23:16:24.57,2020/7/28,23:16:24,27040584,54
19.0,39.0,20,8000,-4000,28/7/2020 23:17:27.51,2020/7/28,23:17:27,27040647,63
28.9,48.9,20,8000,-4000,28/7/2020 23:17:54.35,2020/7/28,23:17:54,27040674,27
