dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
15.300000000000011,345.3,330,3500,-5000,24/9/2019 07:50:17,2019/9/24,7:50:17,373817,0
20.899999999999977,350.9,330,3500,-5000,24/9/2019 07:51:03,2019/9/24,7:51:03,373863,46
-164.7,165.3,330,4500,-3500,24/9/2019 07:51:51,2019/9/24,7:51:51,373911,48
9.699999999999989,339.7,330,4500,-4000,24/9/2019 07:52:22,2019/9/24,7:52:22,373942,31
77.19999999999999,47.2,330,3500,-5000,24/9/2019 08:02:40,2019/9/24,8:02:40,374560,618
-125.30000000000001,204.7,330,4500,-3500,24/9/2019 08:02:58,2019/9/24,8:02:58,374578,18
-136.6,193.4,330,4500,-3500,24/9/2019 08:03:36,2019/9/24,8:03:36,374616,38
-147.8,182.2,330,5500,-3500,24/9/2019 08:03:51,2019/9/24,8:03:51,374631,15
-142.2,187.8,330,5500,-3000,24/9/2019 08:04:31,2019/9/24,8:04:31,374671,40
-125.30000000000001,204.7,330,6000,-3000,24/9/2019 08:05:09,2019/9/24,8:05:09,374709,38
-97.19999999999999,232.8,330,6000,-3000,24/9/2019 08:05:53,2019/9/24,8:05:53,374753,44
-74.69999999999999,255.3,330,3500,-2500,24/9/2019 08:06:42,2019/9/24,8:06:42,374802,49
-46.60000000000002,283.4,330,3500,-3000,24/9/2019 08:07:20,2019/9/24,8:07:20,374840,38
-7.199999999999989,322.8,330,2500,-3500,24/9/2019 08:07:37,2019/9/24,8:07:37,374857,17
-1.6000000000000227,328.4,330,2500,-3500,24/9/2019 08:08:09,2019/9/24,8:08:09,374889,32
4.100000000000023,334.1,330,2500,-4000,24/9/2019 08:08:45,2019/9/24,8:08:45,374925,36
-1.6000000000000227,328.4,330,2500,-4000,24/9/2019 08:09:07,2019/9/24,8:09:07,374947,22
-7.199999999999989,322.8,330,2500,-4000,24/9/2019 08:09:42,2019/9/24,8:09:42,374982,35
-18.399999999999977,311.6,330,2500,-4000,24/9/2019 08:10:23,2019/9/24,8:10:23,375023,41
-24.100000000000023,305.9,330,2500,-4500,24/9/2019 08:11:07,2019/9/24,8:11:07,375067,44
-35.30000000000001,294.7,330,2500,-4500,24/9/2019 08:11:57,2019/9/24,8:11:57,375117,50
-57.80000000000001,272.2,330,2500,-4000,24/9/2019 08:12:36,2019/9/24,8:12:36,375156,39
-80.30000000000001,249.7,330,3000,-3500,24/9/2019 08:13:26,2019/9/24,8:13:26,375206,50
-91.6,238.4,330,5000,-3000,24/9/2019 08:14:20,2019/9/24,8:14:20,375260,54
-97.19999999999999,232.8,330,5000,-3000,24/9/2019 08:14:58,2019/9/24,8:14:58,375298,38
-91.6,238.4,330,5000,-2500,24/9/2019 08:15:37,2019/9/24,8:15:37,375337,39
-85.9,244.1,330,5000,-2500,24/9/2019 08:16:24,2019/9/24,8:16:24,375384,47
-74.69999999999999,255.3,330,4000,-2500,24/9/2019 08:17:11,2019/9/24,8:17:11,375431,47
-40.89999999999998,289.1,330,3500,-3000,24/9/2019 08:17:50,2019/9/24,8:17:50,375470,39
-35.30000000000001,294.7,330,3500,-3000,24/9/2019 08:18:23,2019/9/24,8:18:23,375503,33
-40.89999999999998,289.1,330,4000,-3000,24/9/2019 08:18:41,2019/9/24,8:18:41,375521,18
-35.30000000000001,294.7,330,3800,-3000,24/9/2019 08:19:18,2019/9/24,8:19:18,375558,37
