dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-29.099999999999994,150.9,180,7700,-3000,2021/4/8 8:56,2021/4/8,8:56:44,32204,0
-40.400000000000006,139.6,180,7700,-3000,2021/4/8 8:57,2021/4/8,8:57:12,32232,28
-46.0,134.0,180,7700,-3000,2021/4/8 8:58,2021/4/8,8:58:19,32299,67
-51.599999999999994,128.4,180,7700,-3000,2021/4/8 8:58,2021/4/8,8:58:45,32325,26
-46.0,134.0,180,8200,-3000,2021/4/8 8:59,2021/4/8,8:59:45,32385,60
-40.400000000000006,139.6,180,8200,-3000,2021/4/8 9:00,2021/4/8,9:00:10,32410,25
-34.69999999999999,145.3,180,8200,-3000,2021/4/8 9:01,2021/4/8,9:01:16,32476,66
-40.400000000000006,139.6,180,7200,-3500,2021/4/8 9:01,2021/4/8,9:01:42,32502,26
-29.099999999999994,150.9,180,7700,-3500,2021/4/8 9:02,2021/4/8,9:02:45,32565,63
-29.099999999999994,150.9,180,7500,-3700,2021/4/8 9:03,2021/4/8,9:03:13,32593,28
-29.099999999999994,150.9,180,7500,-3700,2021/4/8 9:04,2021/4/8,9:04:36,32676,83
-23.5,156.5,180,7500,-3700,2021/4/8 9:05,2021/4/8,9:05:04,32704,28
-34.69999999999999,145.3,180,7500,-3700,2021/4/8 9:06,2021/4/8,9:06:08,32768,64
-34.69999999999999,145.3,180,8500,-3200,2021/4/8 9:06,2021/4/8,9:06:35,32795,27
-40.400000000000006,139.6,180,9000,-3200,2021/4/8 9:07,2021/4/8,9:07:42,32862,67
-34.69999999999999,145.3,180,9500,-3200,2021/4/8 9:08,2021/4/8,9:08:08,32888,26
-34.69999999999999,145.3,180,10000,-3200,2021/4/8 9:09,2021/4/8,9:09:12,32952,64
-40.400000000000006,139.6,180,10500,-3200,2021/4/8 9:09,2021/4/8,9:09:43,32983,31
-23.5,156.5,180,11000,-3200,2021/4/8 9:10,2021/4/8,9:10:48,33048,65
-23.5,156.5,180,10800,-3400,2021/4/8 9:11,2021/4/8,9:11:14,33074,26
4.599999999999994,184.6,180,10600,-3600,2021/4/8 9:13,2021/4/8,9:13:10,33190,116
4.599999999999994,184.6,180,9600,-3600,2021/4/8 9:13,2021/4/8,9:13:39,33219,29
4.599999999999994,184.6,180,9600,-3600,2021/4/8 9:14,2021/4/8,9:14:42,33282,63
10.300000000000011,190.3,180,9600,-3600,2021/4/8 9:15,2021/4/8,9:15:11,33311,29
15.900000000000006,195.9,180,9400,-3800,2021/4/8 9:16,2021/4/8,9:16:17,33377,66
15.900000000000006,195.9,180,9200,-4000,2021/4/8 9:16,2021/4/8,9:16:42,33402,25
27.099999999999994,207.1,180,9000,-4200,2021/4/8 9:17,2021/4/8,9:17:46,33466,64
15.900000000000006,195.9,180,8800,-4400,2021/4/8 9:18,2021/4/8,9:18:15,33495,29
15.900000000000006,195.9,180,8600,-4600,2021/4/8 9:19,2021/4/8,9:19:18,33558,63
10.300000000000011,190.3,180,8400,-4800,2021/4/8 9:19,2021/4/8,9:19:45,33585,27
-23.5,156.5,180,8600,-4600,2021/4/8 9:20,2021/4/8,9:20:51,33651,66
-13.0,167.0,180,8800,-4600,2021/4/8 9:21,2021/4/8,9:21:21,33681,30
-17.900000000000006,162.1,180,9000,-4600,2021/4/8 9:22,2021/4/8,9:22:21,33741,60
-23.5,156.5,180,8800,-4800,2021/4/8 9:22,2021/4/8,9:22:58,33778,37
-6.599999999999994,173.4,180,8800,-4800,2021/4/8 9:23,2021/4/8,9:23:54,33834,56
-6.599999999999994,173.4,180,8800,-4800,2021/4/8 9:24,2021/4/8,9:24:26,33866,32
4.599999999999994,184.6,180,8800,-4800,2021/4/8 9:27,2021/4/8,9:27:26,34046,180
