dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-82.8,97.2,180,9100,-4000,2021/1/10 12:55,2021/1/10,12:55:00,46500,0
-77.2,102.8,180,9100,-4000,2021/1/10 12:56,2021/1/10,12:56:00,46560,60
-65.9,114.1,180,11000,-4000,2021/1/10 12:58,2021/1/10,12:58:00,46680,120
-71.6,108.4,180,11000,-4000,2021/1/10 12:58,2021/1/10,12:58:00,46680,0
-70.2,109.8,180,12000,-4000,2021/1/10 12:59,2021/1/10,12:59:00,46740,60
-70.2,109.8,180,12500,-4000,2021/1/10 13:00,2021/1/10,13:00:00,46800,60
-67.3,112.7,180,13000,-4000,2021/1/10 13:01,2021/1/10,13:01:00,46860,60
-63.099999999999994,116.9,180,13000,-4000,2021/1/10 13:02,2021/1/10,13:02:00,46920,60
-65.9,114.1,180,13000,-4000,2021/1/10 13:02,2021/1/10,13:02:00,46920,0
-64.5,115.5,180,13000,-4000,2021/1/10 13:03,2021/1/10,13:03:00,46980,60
-40.599999999999994,139.4,180,11000,-4500,2021/1/10 13:19,2021/1/10,13:19:00,47940,960
25.5,205.5,180,11000,-4500,2021/1/10 13:20,2021/1/10,13:20:00,48000,60
