dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-156.0,224.0,20,8500,-5000,29/7/2020 08:02:08.19,2020/7/29,8:02:08,27072128,0
-157.4,222.6,20,8000,-5000,29/7/2020 08:02:44.19,2020/7/29,8:02:44,27072164,36
157.4,177.4,20,8000,-5000,29/7/2020 08:03:38.4,2020/7/29,8:03:38,27072218,54
157.4,177.4,20,10000,-4000,29/7/2020 08:04:42.08,2020/7/29,8:04:42,27072282,64
-93.89999999999998,286.1,20,10000,-4000,29/7/2020 08:05:45.36,2020/7/29,8:05:45,27072345,63
-140.5,239.5,20,10000,-4000,29/7/2020 08:06:57.06,2020/7/29,8:06:57,27072417,72
-132.0,248.0,20,10000,-4000,29/7/2020 08:08:57,2020/7/29,8:08:57,27072537,120
-130.6,249.4,20,11000,-4000,29/7/2020 08:09:24.05,2020/7/29,8:09:24,27072564,27
-117.89999999999998,262.1,20,11000,-4000,29/7/2020 08:10:00.17,2020/7/29,8:10:00,27072600,36
-120.69999999999999,259.3,20,11000,-4000,29/7/2020 08:10:54.27,2020/7/29,8:10:54,27072654,54
-116.5,263.5,20,12000,-4000,29/7/2020 08:11:57.65,2020/7/29,8:11:57,27072717,63
-113.69999999999999,266.3,20,12000,-4000,29/7/2020 08:13:00.17,2020/7/29,8:13:00,27072780,63
-120.69999999999999,259.3,20,12000,-4000,29/7/2020 08:14:12.33,2020/7/29,8:14:12,27072852,72
-101.0,279.0,20,12000,-4000,29/7/2020 08:16:12.14,2020/7/29,8:16:12,27072972,120
-16.3,3.7,20,12000,-4000,29/7/2020 08:16:39.39,2020/7/29,8:16:39,27072999,27
-10.6,9.4,20,11000,-4000,29/7/2020 08:17:15.45,2020/7/29,8:17:15,27073035,36
6.300000000000001,26.3,20,11000,-4000,29/7/2020 08:18:12.97,2020/7/29,8:18:12,27073092,57
19.0,39.0,20,10000,-5000,29/7/2020 08:19:12.4,2020/7/29,8:19:12,27073152,60
-0.6999999999999993,19.3,20,10000,-5000,29/7/2020 08:20:15.44,2020/7/29,8:20:15,27073215,63
6.300000000000001,26.3,20,10000,-5000,29/7/2020 08:21:26.09,2020/7/29,8:21:26,27073286,71
6.300000000000001,26.3,20,10000,-5000,29/7/2020 08:22:37.1,2020/7/29,8:22:37,27073357,71
12.0,32.0,20,10000,-5000,29/7/2020 08:23:26.29,2020/7/29,8:23:26,27073406,49
21.9,41.9,20,10000,-5000,29/7/2020 08:23:53.07,2020/7/29,8:23:53,27073433,27
27.5,47.5,20,10000,-5000,29/7/2020 08:24:29.57,2020/7/29,8:24:29,27073469,36
36.0,56.0,20,10000,-5000,29/7/2020 08:25:23.15,2020/7/29,8:25:23,27073523,54
44.5,64.5,20,10000,-5000,29/7/2020 08:26:33.2,2020/7/29,8:26:33,27073593,70
50.099999999999994,70.1,20,10000,-5000,29/7/2020 08:27:29.04,2020/7/29,8:27:29,27073649,56
54.3,74.3,20,9000,-6000,29/7/2020 08:28:41.19,2020/7/29,8:28:41,27073721,72
65.6,85.6,20,8000,-6000,29/7/2020 08:30:42.17,2020/7/29,8:30:42,27073842,121
71.3,91.3,20,8000,-6000,29/7/2020 08:31:09.36,2020/7/29,8:31:09,27073869,27
72.7,92.7,20,8000,-6000,29/7/2020 08:31:45.57,2020/7/29,8:31:45,27073905,36
60.0,80.0,20,8000,-6000,29/7/2020 08:32:39.08,2020/7/29,8:32:39,27073959,54
48.7,68.7,20,9000,-4000,29/7/2020 08:33:42.45,2020/7/29,8:33:42,27074022,63
36.0,56.0,20,9000,-4000,29/7/2020 08:34:45.19,2020/7/29,8:34:45,27074085,63
13.399999999999999,33.4,20,10000,-4000,29/7/2020 08:35:57.48,2020/7/29,8:35:57,27074157,72
19.0,39.0,20,10000,-4000,29/7/2020 08:37:57.13,2020/7/29,8:37:57,27074277,120
17.6,37.6,20,10000,-4000,29/7/2020 08:39:00.3,2020/7/29,8:39:00,27074340,63
23.299999999999997,43.3,20,10000,-4000,29/7/2020 08:39:54.02,2020/7/29,8:39:54,27074394,54
27.5,47.5,20,10000,-5000,29/7/2020 08:40:57.47,2020/7/29,8:40:57,27074457,63
27.5,47.5,20,10000,-5000,29/7/2020 08:42:00.43,2020/7/29,8:42:00,27074520,63
28.9,48.9,20,10000,-5000,29/7/2020 08:43:12.21,2020/7/29,8:43:12,27074592,72
30.299999999999997,50.3,20,10000,-4000,29/7/2020 08:46:39.9,2020/7/29,8:46:39,27074799,207
34.6,54.6,20,10000,-5000,29/7/2020 08:47:42.48,2020/7/29,8:47:42,27074862,63
40.2,60.2,20,10000,-5000,29/7/2020 08:48:21.06,2020/7/29,8:48:21,27074901,39
45.900000000000006,65.9,20,10000,-5500,29/7/2020 08:49:23.59,2020/7/29,8:49:23,27074963,62
54.3,74.3,20,9000,-6000,29/7/2020 08:50:33.86,2020/7/29,8:50:33,27075033,70
62.8,82.8,20,9000,-6000,29/7/2020 08:52:33.36,2020/7/29,8:52:33,27075153,120
61.400000000000006,81.4,20,9000,-6000,29/7/2020 08:53:04.84,2020/7/29,8:53:04,27075184,31
52.900000000000006,72.9,20,9000,-6000,29/7/2020 08:54:30.5,2020/7/29,8:54:30,27075270,86
47.3,67.3,20,9000,-6000,29/7/2020 08:54:59.57,2020/7/29,8:54:59,27075299,29
