dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-6.600000000000023,353.4,0,6700,-4500,2021/4/7 15:51,2021/4/7,15:51:18,57078,0
15.9,15.9,0,8700,-4500,2021/4/7 15:52,2021/4/7,15:52:31,57151,73
4.6,4.6,0,8500,-4700,2021/4/7 15:54,2021/4/7,15:54:03,57243,92
-34.69999999999999,325.3,0,8500,-4700,2021/4/7 15:55,2021/4/7,15:55:31,57331,88
-17.80000000000001,342.2,0,9000,-4700,2021/4/7 15:57,2021/4/7,15:57:06,57426,95
-34.69999999999999,325.3,0,8800,-3900,2021/4/7 15:59,2021/4/7,15:59:07,57547,121
-44.69999999999999,325.3,10,9300,-3900,2021/4/7 16:01,2021/4/7,16:01:35,57695,148
-16.600000000000023,353.4,10,9800,-3900,2021/4/7 16:05,2021/4/7,16:05:44,57944,249
-22.19999999999999,347.8,10,10000,-3900,2021/4/7 16:06,2021/4/7,16:06:15,57975,31
-39.10000000000002,330.9,10,10200,-3900,2021/4/7 16:07,2021/4/7,16:07:12,58032,57
-44.69999999999999,325.3,10,10700,-3900,2021/4/7 16:07,2021/4/7,16:07:39,58059,27
-50.39999999999998,319.6,10,11200,-3900,2021/4/7 16:08,2021/4/7,16:08:48,58128,69
-22.19999999999999,347.8,10,11700,-3900,2021/4/7 16:10,2021/4/7,16:10:15,58215,87
-11.0,359.0,10,11500,-4000,2021/4/7 16:13,2021/4/7,16:13:21,58401,186
-5.4,4.6,10,11500,-4000,2021/4/7 16:13,2021/4/7,16:13:48,58428,27
-5.4,4.6,10,11500,-4000,2021/4/7 16:14,2021/4/7,16:14:55,58495,67
0.3000000000000007,10.3,10,11500,-4000,2021/4/7 16:15,2021/4/7,16:15:20,58520,25
-22.19999999999999,347.8,10,11500,-4000,2021/4/7 16:18,2021/4/7,16:18:07,58687,167
-44.69999999999999,325.3,10,11700,-4000,2021/4/7 16:18,2021/4/7,16:18:33,58713,26
-112.19999999999999,257.8,10,12200,-4000,2021/4/7 16:19,2021/4/7,16:19:34,58774,61
-117.9,252.1,10,13200,-4000,2021/4/7 16:20,2021/4/7,16:20:07,58807,33
-78.5,291.5,10,14200,-4000,2021/4/7 16:21,2021/4/7,16:21:10,58870,63
-67.19999999999999,302.8,10,13200,-4500,2021/4/7 16:21,2021/4/7,16:21:42,58902,32
-56.0,314.0,10,13200,-4500,2021/4/7 16:22,2021/4/7,16:22:39,58959,57
-50.39999999999998,319.6,10,12200,-5000,2021/4/7 16:23,2021/4/7,16:23:14,58994,35
-44.69999999999999,325.3,10,11200,-5500,2021/4/7 16:24,2021/4/7,16:24:12,59052,58
67.8,77.8,10,10200,-5500,2021/4/7 16:48,2021/4/7,16:48:32,60512,1460
67.8,77.8,10,10200,-5500,2021/4/7 16:48,2021/4/7,16:48:52,60532,20
