dif,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss,time_interval
-154.6,225.4,20,6000,-4000,1/8/2020 07:49:57.02,2020/8/1,7:49:57,27330597,0
-153.2,226.8,20,7000,-4000,1/8/2020 07:50:33.18,2020/8/1,7:50:33,27330633,36
-137.7,242.3,20,7000,-4000,1/8/2020 07:51:27.44,2020/8/1,7:51:27,27330687,54
-139.1,240.9,20,7000,-4000,1/8/2020 07:52:30.02,2020/8/1,7:52:30,27330750,63
-130.6,249.4,20,7000,-4000,1/8/2020 07:53:33.1,2020/8/1,7:53:33,27330813,63
-45.89999999999998,334.1,20,7000,-4000,1/8/2020 07:54:45.56,2020/8/1,7:54:45,27330885,72
84.0,104.0,20,8000,-5000,1/8/2020 07:56:45.28,2020/8/1,7:56:45,27331005,120
115.0,135.0,20,8000,-6000,1/8/2020 07:57:12.46,2020/8/1,7:57:12,27331032,27
113.6,133.6,20,8000,-6000,1/8/2020 07:58:42.16,2020/8/1,7:58:42,27331122,90
112.19999999999999,132.2,20,8000,-6000,1/8/2020 07:59:45.32,2020/8/1,7:59:45,27331185,63
117.9,137.9,20,7500,-6000,1/8/2020 08:00:48.53,2020/8/1,8:00:48,27331248,63
122.1,142.1,20,7500,-6000,1/8/2020 08:01:59.06,2020/8/1,8:01:59,27331319,71
117.9,137.9,20,7500,-6000,1/8/2020 08:03:59.45,2020/8/1,8:03:59,27331439,120
122.1,142.1,20,7500,-6000,1/8/2020 08:04:27.21,2020/8/1,8:04:27,27331467,28
120.69999999999999,140.7,20,7500,-6000,1/8/2020 08:05:03.28,2020/8/1,8:05:03,27331503,36
119.30000000000001,139.3,20,7500,-6000,1/8/2020 08:05:56.36,2020/8/1,8:05:56,27331556,53
117.9,137.9,20,7500,-6000,1/8/2020 08:06:59.46,2020/8/1,8:06:59,27331619,63
120.69999999999999,140.7,20,7500,-6000,1/8/2020 08:08:02.19,2020/8/1,8:08:02,27331682,63
113.6,133.6,20,10000,-4000,1/8/2020 08:09:14.45,2020/8/1,8:09:14,27331754,72
106.6,126.6,20,7500,-6000,1/8/2020 08:11:14.21,2020/8/1,8:11:14,27331874,120
100.9,120.9,20,7500,-6000,1/8/2020 08:11:41.44,2020/8/1,8:11:41,27331901,27
102.3,122.3,20,7500,-6000,1/8/2020 08:12:17.43,2020/8/1,8:12:17,27331937,36
106.6,126.6,20,7000,-6000,1/8/2020 08:13:12.36,2020/8/1,8:13:12,27331992,55
108.0,128.0,20,7000,-6000,1/8/2020 08:14:15.04,2020/8/1,8:14:15,27332055,63
109.4,129.4,20,7000,-6000,1/8/2020 08:15:18.18,2020/8/1,8:15:18,27332118,63
112.19999999999999,132.2,20,7000,-6000,1/8/2020 08:16:30.39,2020/8/1,8:16:30,27332190,72
113.6,133.6,20,7000,-6000,1/8/2020 08:18:30.23,2020/8/1,8:18:30,27332310,120
100.9,120.9,20,7000,-6000,1/8/2020 08:18:57.16,2020/8/1,8:18:57,27332337,27
98.1,118.1,20,7000,-6000,1/8/2020 08:20:27.12,2020/8/1,8:20:27,27332427,90
95.3,115.3,20,7000,-6000,1/8/2020 08:21:30.22,2020/8/1,8:21:30,27332490,63
91.0,111.0,20,7000,-6000,1/8/2020 08:22:33.17,2020/8/1,8:22:33,27332553,63
89.6,109.6,20,7000,-6000,1/8/2020 08:23:45.09,2020/8/1,8:23:45,27332625,72
86.8,106.8,20,7000,-6000,1/8/2020 08:25:45.14,2020/8/1,8:25:45,27332745,120
102.3,122.3,20,7000,-6000,1/8/2020 08:26:12.16,2020/8/1,8:26:12,27332772,27
91.0,111.0,20,7000,-6000,1/8/2020 08:26:48.23,2020/8/1,8:26:48,27332808,36
93.9,113.9,20,7000,-6000,1/8/2020 08:27:42.38,2020/8/1,8:27:42,27332862,54
92.5,112.5,20,8000,-6000,1/8/2020 08:28:45.53,2020/8/1,8:28:45,27332925,63
72.7,92.7,20,8000,-6000,1/8/2020 08:29:48.5,2020/8/1,8:29:48,27332988,63
52.900000000000006,72.9,20,8000,-6000,1/8/2020 08:31:00.42,2020/8/1,8:31:00,27333060,72
50.099999999999994,70.1,20,8000,-6000,1/8/2020 08:33:00.37,2020/8/1,8:33:00,27333180,120
48.7,68.7,20,8000,-6000,1/8/2020 08:34:02.21,2020/8/1,8:34:02,27333242,62
40.2,60.2,20,8000,-6000,1/8/2020 08:35:59.25,2020/8/1,8:35:59,27333359,117
44.5,64.5,20,8000,-6000,1/8/2020 08:37:02.44,2020/8/1,8:37:02,27333422,63
33.2,53.2,20,8000,-6000,1/8/2020 08:38:14.1,2020/8/1,8:38:14,27333494,72
31.700000000000003,51.7,20,8000,-6000,1/8/2020 08:40:15.05,2020/8/1,8:40:15,27333615,121
14.799999999999997,34.8,20,8000,-6000,1/8/2020 08:40:42.46,2020/8/1,8:40:42,27333642,27
12.0,32.0,20,8000,-6000,1/8/2020 08:41:18.42,2020/8/1,8:41:18,27333678,36
19.0,39.0,20,8000,-6000,1/8/2020 08:41:45.52,2020/8/1,8:41:45,27333705,27
9.2,29.2,20,8000,-6000,1/8/2020 08:42:39.06,2020/8/1,8:42:39,27333759,54
10.600000000000001,30.6,20,8000,-6000,1/8/2020 08:44:18.24,2020/8/1,8:44:18,27333858,99
3.5,23.5,20,8000,-6000,1/8/2020 08:45:30.61,2020/8/1,8:45:30,27333930,72
-0.6999999999999993,19.3,20,8000,-6000,1/8/2020 08:47:30.5,2020/8/1,8:47:30,27334050,120
0.6999999999999993,20.7,20,8000,-6000,1/8/2020 08:48:33.06,2020/8/1,8:48:33,27334113,63
-12.0,8.0,20,8000,-6000,1/8/2020 08:49:27.19,2020/8/1,8:49:27,27334167,54
-3.5,16.5,20,8000,-6000,1/8/2020 08:50:30.48,2020/8/1,8:50:30,27334230,63
-21.899999999999977,358.1,20,9000,-6000,1/8/2020 08:51:33.53,2020/8/1,8:51:33,27334293,63
-14.8,5.2,20,9000,-6000,1/8/2020 08:53:09.01,2020/8/1,8:53:09,27334389,96
-34.60000000000002,345.4,20,9000,-6000,1/8/2020 08:55:08.4,2020/8/1,8:55:08,27334508,119
-29.0,351.0,20,9000,-6000,1/8/2020 08:56:03.15,2020/8/1,8:56:03,27334563,55
-37.39999999999998,342.6,20,9000,-5000,1/8/2020 08:59:16.62,2020/8/1,8:59:16,27334756,193
-23.30000000000001,356.7,20,9000,-6000,1/8/2020 09:00:23.3,2020/8/1,9:00:23,27334823,67
