,0
547,-163.5348536094582
548,-170.94063043939963
549,-165.4880623324393
550,-161.00409579778093
551,-157.0963376425244
552,-164.11969432517193
553,-147.97557619307372
554,-145.49221947650457
555,-155.02626077443514
556,-139.80877344874938
557,-161.77144784113895
558,-158.11538468020797
559,-154.28688709446038
560,-151.53689647261743
561,-136.5757624711091
562,-135.2347160937839
563,-133.48135312039636
564,-132.64355929790617
565,-131.70821024303734
566,-131.08278150996048
567,-142.48745286758626
568,-140.88456719799933
569,-150.6390794598361
570,-148.00749992491464
571,-133.58167511825636
572,-131.83916916558667
573,-130.4899556137657
574,-129.50957011255812
575,-152.2348857375065
576,-149.73503246364757
577,-168.84028398609433
578,-175.8466520638134
579,-158.45166393730986
580,-155.05588854422848
581,-163.86031234852652
582,-147.65823946593275
583,-158.08270792882112
584,-154.28608456743865
585,-150.7272027897725
586,-147.86017267318687
587,-145.53060712138617
588,-143.52248682095518
589,-141.62686738270133
590,-139.62948702484118
591,-137.94811039851763
592,-136.73981584545425
593,-158.23655493636156
594,-154.4970731428128
595,-151.37335055117384
596,-136.57617677600348
597,-153.70633587821953
598,-150.88715848240975
599,-148.24475681843393
