,0
183,-128.4445202737154
184,-268.0936047425175
185,-271.0790488743822
186,-527.1401260943949
187,-133.03867437895974
188,-398.16222577405347
189,-1.673471726669012
190,-130.14503403205583
191,-4.224821355431632
192,-3.2265334068370244
193,-432.5266072436741
194,-364.9138657511163
195,-132.12091546305805
196,-275.74800876053945
197,-245.96810519909212
198,-127.6056510915937
199,-127.6085122849088
200,-132.831514411121
201,-331.56543014324086
202,-354.7042198076992
203,-381.4221677973051
204,-130.04141408563964
205,-1491.0231145751466
206,-247.89548181487177
207,-245.22454775637914
208,-1.8021530104361798
209,-132.12180755025042
210,-129.8926780770507
211,-287.6178764095787
212,-133.54029424214164
213,-130.9970995473745
214,-132.20627400610158
215,-134.49172946824993
216,-297.9300395903873
217,-132.07182951989657
218,-132.5844895293602
219,-130.54520198990758
220,-128.2735460244322
221,-134.2825730607466
222,-133.50665902987637
223,-132.69572887171827
224,-130.5054820371302
225,-372.89769262455457
226,-247.57542452374886
227,-132.7173812579788
228,-264.47130272573236
229,-128.0668026298807
230,-130.40159286380728
231,-132.67526930083528
232,-129.89015092795637
233,-134.51393953631728
234,-0.9340690605384305
235,-129.07801170563206
236,-244.77968610711758
237,-137.60988307419404
238,-127.94491086849195
239,-249.23008904710287
240,-135.8328117773768
241,-130.9552706542368
242,-130.46536345372724
243,-260.5864577537129
244,-127.32678281234529
245,-131.53932269751584
246,-3.696247843639845
247,-130.8557082301061
248,-379.18744912552165
249,-279.25752170606563
250,-130.0785891651107
251,-133.4461122872959
252,-375.1062023417936
253,-2.4882928280783325
254,-134.8416151898468
255,-514.5504331482335
256,-135.53310396457033
257,-129.93885157589696
258,-243.7280864634505
259,-250.5989297184426
260,-129.44796961414002
261,-140.97606294781363
262,-933.8308719424259
263,-130.91570662677884
264,-276.908435712764
265,-2.3440490592392345
266,-128.3763021449134
267,-2.7065938079874376
268,-124.91037405527557
269,-252.9337548021426
270,-247.26960905355915
271,-243.87758397706307
272,-131.18790744912408
273,-126.10200787743656
274,-130.93667758547014
275,-353.6538443424649
276,-123.33003807228984
277,-132.92017505317847
278,-130.36027793748062
279,-245.30730115508177
280,-327.08138818979603
