,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,27/7/2020 23:17:52.02,23:17:52,20,342.6,37.4,0.207777778,10100,-3000,2020/7/27,26954272,0
1,27/7/2020 23:18:34.92,23:18:34,20,335.5,44.5,0.247222222,10100,-3000,2020/7/27,26954314,42
2,27/7/2020 23:18:59.64,23:18:59,20,342.6,37.4,0.207777778,10100,-3000,2020/7/27,26954339,25
3,27/7/2020 23:20:01.87,23:20:01,20,329.9,50.1,0.278333333,9100,-3000,2020/7/27,26954401,62
4,27/7/2020 23:21:22.99,23:21:22,20,329.9,50.1,0.278333333,9100,-3000,2020/7/27,26954482,81
5,27/7/2020 23:21:44.68,23:21:44,20,280.5,99.5,0.5527777779999999,9100,-3000,2020/7/27,26954504,22
6,27/7/2020 23:22:25.54,23:22:25,20,130.8,-110.8,-0.615555556,9100,-3000,2020/7/27,26954545,41
7,27/7/2020 23:24:29.26,23:24:29,20,160.5,-140.5,-0.7805555559999999,10100,-3000,2020/7/27,26954669,124
8,27/7/2020 23:24:50.37,23:24:50,20,156.2,-136.2,-0.7566666670000001,10100,-3000,2020/7/27,26954690,21
9,27/7/2020 23:25:53.1,23:25:53,20,180.2,-160.2,-0.89,8100,-3000,2020/7/27,26954753,63
10,27/7/2020 23:27:16.9,23:27:16,20,243.7,136.3,0.757222222,8100,-3000,2020/7/27,26954836,83
11,27/7/2020 23:28:17.48,23:28:17,20,243.7,136.3,0.757222222,8100,-3000,2020/7/27,26954897,61
12,27/7/2020 23:28:58.27,23:28:58,20,267.7,112.3,0.623888889,8100,-3000,2020/7/27,26954938,41
13,27/7/2020 23:31:06.11,23:31:06,20,263.5,116.5,0.647222222,8100,-3000,2020/7/27,26955066,128
14,27/7/2020 23:31:51.16,23:31:51,20,287.5,92.5,0.513888889,8100,-3000,2020/7/27,26955111,45
15,27/7/2020 23:32:32.37,23:32:32,20,284.7,95.3,0.529444444,8100,-3000,2020/7/27,26955152,41
16,27/7/2020 23:32:53.11,23:32:53,20,286.1,93.9,0.5216666670000001,8100,-3000,2020/7/27,26955173,21
17,27/7/2020 23:34:16.8,23:34:16,20,293.2,86.8,0.48222222200000003,8100,-3000,2020/7/27,26955256,83
18,27/7/2020 23:35:41.38,23:35:41,20,294.6,85.4,0.47444444399999997,8100,-3000,2020/7/27,26955341,85
19,27/7/2020 23:36:22.17,23:36:22,20,293.2,86.8,0.48222222200000003,10100,-3000,2020/7/27,26955382,41
20,27/7/2020 23:38:30.95,23:38:30,20,301.6,78.4,0.435555556,10100,-3000,2020/7/27,26955510,128
21,27/7/2020 23:38:51.71,23:38:51,20,308.7,71.3,0.396111111,10100,-3000,2020/7/27,26955531,21
22,27/7/2020 23:39:33.2,23:39:33,20,314.3,65.7,0.365,10100,-3000,2020/7/27,26955573,42
23,27/7/2020 23:40:14.84,23:40:14,20,342.6,37.4,0.207777778,10100,-3000,2020/7/27,26955614,41
24,27/7/2020 23:41:37.35,23:41:37,20,10.8,9.2,0.051111110999999994,5600,-5000,2020/7/27,26955697,83
25,27/7/2020 23:41:58.05,23:41:58,20,111.0,-91.0,-0.505555556,6100,-5000,2020/7/27,26955718,21
26,27/7/2020 23:43:19.06,23:43:19,20,180.2,-160.2,-0.89,6100,-5000,2020/7/27,26955799,81
27,27/7/2020 23:45:51.25,23:45:51,20,222.6,157.4,0.8744444440000001,10100,-4000,2020/7/27,26955951,152
28,27/7/2020 23:46:32.65,23:46:32,20,214.1,165.9,0.921666667,10100,-4000,2020/7/27,26955992,41
29,27/7/2020 23:47:38.67,23:47:38,20,242.3,137.7,0.765,10100,-4000,2020/7/27,26956058,66
30,27/7/2020 23:48:40.34,23:48:40,20,270.6,109.4,0.607777778,10100,-4000,2020/7/27,26956120,62
31,27/7/2020 23:49:43.74,23:49:43,20,288.9,91.1,0.5061111110000001,8100,-3000,2020/7/27,26956183,63
32,27/7/2020 23:50:45.43,23:50:45,20,310.1,69.9,0.38833333299999995,8100,-3000,2020/7/27,26956245,62
33,27/7/2020 23:52:50.43,23:52:50,20,321.4,58.6,0.325555556,8100,-3000,2020/7/27,26956370,125
34,27/7/2020 23:53:12.89,23:53:12,20,336.9,43.1,0.23944444399999998,8100,-3000,2020/7/27,26956392,22
35,27/7/2020 23:53:54.34,23:53:54,20,345.4,34.6,0.192222222,8100,-3000,2020/7/27,26956434,42
36,27/7/2020 23:54:36.16,23:54:36,20,356.7,23.3,0.129444444,8100,-3000,2020/7/27,26956476,42
37,27/7/2020 23:56:01.4,23:56:01,20,349.6,30.4,0.168888889,8100,-3000,2020/7/27,26956561,85
38,27/7/2020 23:57:21.89,23:57:21,20,9.4,10.6,0.05888888900000001,8100,-3000,2020/7/27,26956641,80
39,27/7/2020 23:57:43.16,23:57:43,20,0.9,19.1,0.106111111,8100,-3000,2020/7/27,26956663,22
40,28/7/2020 00:00:05.03,0:00:05,20,10.8,9.2,0.051111110999999994,8100,-3000,2020/7/28,26956805,142
41,28/7/2020 00:00:29.5,0:00:29,20,15.0,5.0,0.027777778,10100,-3000,2020/7/28,26956829,24
42,28/7/2020 00:01:09.91,0:01:09,20,13.6,6.4,0.035555556,10100,-3000,2020/7/28,26956869,40
43,28/7/2020 00:01:51.16,0:01:51,20,22.1,-2.1,-0.011666667,10100,-3000,2020/7/28,26956911,42
44,28/7/2020 00:03:15.95,0:03:15,20,16.5,3.5,0.019444443999999998,10100,-3000,2020/7/28,26956995,84
45,28/7/2020 00:03:56.05,0:03:56,20,33.4,-13.4,-0.074444444,10100,-3000,2020/7/28,26957036,41
46,28/7/2020 00:05:20.96,0:05:20,20,71.5,-51.5,-0.28611111100000003,6100,-5500,2020/7/28,26957120,84
