,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,01/04/2020 13:54:25,13:54:25,0,9.9,-9.9,-0.055,7500,-4500,2020/4/1,16811665,0
1,01/04/2020 13:57:20,13:57:20,0,15.6,-15.6,-0.08666666699999999,7500,-4500,2020/4/1,16811840,175
2,01/04/2020 14:00:50,14:00:50,0,21.4,-21.4,-0.118888889,7000,-4500,2020/4/1,16812050,210
3,01/04/2020 14:05:43,14:05:43,0,324.2,35.8,0.19888888899999999,7000,-4500,2020/4/1,16812343,293
4,01/04/2020 14:06:51,14:06:51,0,307.1,52.9,0.293888889,8500,-3500,2020/4/1,16812411,68
5,01/04/2020 14:08:08,14:08:08,0,295.6,64.4,0.357777778,8500,-3500,2020/4/1,16812488,77
6,01/04/2020 14:10:31,14:10:31,0,301.4,58.6,0.325555556,8500,-3500,2020/4/1,16812631,143
7,01/04/2020 14:10:45,14:10:45,0,307.1,52.9,0.293888889,8500,-3500,2020/4/1,16812645,14
8,01/04/2020 14:11:25,14:11:25,0,312.8,47.2,0.262222222,9000,-3500,2020/4/1,16812685,40
9,01/04/2020 14:13:53,14:13:53,0,318.5,41.5,0.23055555600000002,9500,-3500,2020/4/1,16812833,148
10,01/04/2020 14:18:08,14:18:08,0,324.2,35.8,0.19888888899999999,10000,-3500,2020/4/1,16813088,255
11,01/04/2020 14:35:12,14:35:12,0,38.5,-38.5,-0.213888889,12000,-7000,2020/4/1,16814112,1024
12,01/04/2020 14:44:52,14:44:52,0,118.5,-118.5,-0.658333333,13000,-7000,2020/4/1,16814692,580
13,01/04/2020 14:45:05,14:45:05,0,78.5,-78.5,-0.436111111,10000,-7000,2020/4/1,16814705,13
14,01/04/2020 14:45:19,14:45:19,0,124.2,-124.2,-0.69,10000,-7000,2020/4/1,16814719,14
15,01/04/2020 14:45:32,14:45:32,0,135.6,-135.6,-0.7533333329999999,10000,-7000,2020/4/1,16814732,13
16,01/04/2020 14:45:35,14:45:35,0,289.9,70.1,0.389444444,10000,-7000,2020/4/1,16814735,3
17,01/04/2020 14:49:03,14:49:03,0,15.6,-15.6,-0.08666666699999999,5500,-3500,2020/4/1,16814943,208
18,01/04/2020 14:51:04,14:51:04,0,21.4,-21.4,-0.118888889,8000,-3500,2020/4/1,16815064,121
19,01/04/2020 14:57:40,14:57:40,0,55.6,-55.6,-0.308888889,6000,-3500,2020/4/1,16815460,396
20,01/04/2020 14:59:27,14:59:27,0,61.4,-61.4,-0.341111111,6000,-3500,2020/4/1,16815567,107
21,01/04/2020 15:00:03,15:00:03,0,221.4,138.6,0.77,6000,-3500,2020/4/1,16815603,36
22,01/04/2020 15:00:05,15:00:05,0,124.2,-124.2,-0.69,6000,-3500,2020/4/1,16815605,2
