,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,31/7/2020 14:56:13.79,14:56:13,20,214.1,165.9,0.921666667,4500,-3500,2020/7/31,27269773,0
1,31/7/2020 14:56:32.47,14:56:32,20,322.8,57.2,0.317777778,5500,-3500,2020/7/31,27269792,19
2,31/7/2020 14:57:08.13,14:57:08,20,327.0,53.0,0.29444444399999997,5500,-3500,2020/7/31,27269828,36
3,31/7/2020 14:58:02.49,14:58:02,20,336.9,43.1,0.23944444399999998,5500,-3500,2020/7/31,27269882,54
4,31/7/2020 14:59:06.45,14:59:06,20,13.6,6.4,0.035555556,5500,-3500,2020/7/31,27269946,64
5,31/7/2020 15:00:09.03,15:00:09,20,250.8,129.2,0.717777778,5500,-3500,2020/7/31,27270009,63
6,31/7/2020 15:01:21.23,15:01:21,20,236.7,143.3,0.796111111,5500,-3500,2020/7/31,27270081,72
7,31/7/2020 15:03:21.06,15:03:21,20,229.6,150.4,0.835555556,5500,-3500,2020/7/31,27270201,120
8,31/7/2020 15:03:48.21,15:03:48,20,231.0,149.0,0.827777778,5500,-3500,2020/7/31,27270228,27
9,31/7/2020 15:04:24.27,15:04:24,20,221.2,158.8,0.882222222,5500,-3500,2020/7/31,27270264,36
10,31/7/2020 15:05:18.63,15:05:18,20,216.9,163.1,0.906111111,5500,-3500,2020/7/31,27270318,54
11,31/7/2020 15:06:21.82,15:06:21,20,228.2,151.8,0.843333333,4500,-4000,2020/7/31,27270381,63
12,31/7/2020 15:07:24.85,15:07:24,20,212.7,167.3,0.929444444,4500,-4000,2020/7/31,27270444,63
13,31/7/2020 15:08:36.08,15:08:36,20,211.3,168.7,0.937222222,4500,-4000,2020/7/31,27270516,72
14,31/7/2020 15:12:06.22,15:12:06,20,221.2,158.8,0.882222222,4500,-4000,2020/7/31,27270726,210
15,31/7/2020 15:12:59.24,15:12:59,20,222.6,157.4,0.8744444440000001,4500,-4000,2020/7/31,27270779,53
16,31/7/2020 15:14:02.54,15:14:02,20,215.5,164.5,0.9138888890000001,4500,-4000,2020/7/31,27270842,63
17,31/7/2020 15:15:05.11,15:15:05,20,215.5,164.5,0.9138888890000001,4500,-4000,2020/7/31,27270905,63
18,31/7/2020 15:15:50.22,15:15:50,20,221.2,158.8,0.882222222,4500,-4000,2020/7/31,27270950,45
19,31/7/2020 15:17:01.81,15:17:01,20,221.2,158.8,0.882222222,4500,-4000,2020/7/31,27271021,71
20,31/7/2020 15:17:50.09,15:17:50,20,222.6,157.4,0.8744444440000001,4500,-4000,2020/7/31,27271070,49
21,31/7/2020 15:18:17.14,15:18:17,20,216.9,163.1,0.906111111,4500,-4000,2020/7/31,27271097,27
22,31/7/2020 15:18:53.19,15:18:53,20,215.5,164.5,0.9138888890000001,4500,-4000,2020/7/31,27271133,36
23,31/7/2020 15:19:47.57,15:19:47,20,212.7,167.3,0.929444444,4500,-4000,2020/7/31,27271187,54
24,31/7/2020 15:20:50.33,15:20:50,20,218.3,161.7,0.898333333,4500,-4000,2020/7/31,27271250,63
25,31/7/2020 15:21:53.5,15:21:53,20,218.3,161.7,0.898333333,8000,-6000,2020/7/31,27271313,63
26,31/7/2020 15:23:05.15,15:23:05,20,200.0,-180.0,-1.0,10000,-4000,2020/7/31,27271385,72
27,31/7/2020 15:25:06.58,15:25:06,20,174.6,-154.6,-0.858888889,8000,-6000,2020/7/31,27271506,121
28,31/7/2020 15:25:33.22,15:25:33,20,178.8,-158.8,-0.882222222,7000,-6000,2020/7/31,27271533,27
29,31/7/2020 15:27:03.57,15:27:03,20,177.4,-157.4,-0.8744444440000001,7000,-6000,2020/7/31,27271623,90
30,31/7/2020 15:28:06.16,15:28:06,20,183.0,-163.0,-0.9055555559999999,7000,-6000,2020/7/31,27271686,63
31,31/7/2020 15:29:09.09,15:29:09,20,174.6,-154.6,-0.858888889,4500,-4000,2020/7/31,27271749,63
32,31/7/2020 15:30:21.64,15:30:21,20,167.5,-147.5,-0.819444444,7000,-6000,2020/7/31,27271821,72
33,31/7/2020 15:30:48.31,15:30:48,20,177.4,-157.4,-0.8744444440000001,4500,-4000,2020/7/31,27271848,27
34,31/7/2020 15:32:48.23,15:32:48,20,126.6,-106.6,-0.5922222220000001,10000,-4000,2020/7/31,27271968,120
35,31/7/2020 15:34:18.39,15:34:18,20,128.0,-108.0,-0.6,10000,-4000,2020/7/31,27272058,90
36,31/7/2020 15:35:21.6,15:35:21,20,139.3,-119.3,-0.6627777779999999,10000,-4000,2020/7/31,27272121,63
37,31/7/2020 15:36:24.45,15:36:24,20,187.3,-167.3,-0.929444444,10000,-4000,2020/7/31,27272184,63
38,31/7/2020 15:37:36.07,15:37:36,20,225.4,154.6,0.858888889,10000,-4000,2020/7/31,27272256,72
39,31/7/2020 15:39:36.27,15:39:36,20,252.2,127.8,0.71,10000,-4000,2020/7/31,27272376,120
40,31/7/2020 15:40:03.59,15:40:03,20,345.4,34.6,0.192222222,8000,-4000,2020/7/31,27272403,27
41,31/7/2020 15:40:38.14,15:40:38,20,10.8,9.2,0.051111110999999994,9000,-4000,2020/7/31,27272438,35
