,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,01/06/2020 04:21:26,4:21:26,170,135.6,34.4,0.19111111100000003,3500,-3500,2020/6/1,22047686,0
1,01/06/2020 04:22:33,4:22:33,170,141.4,28.6,0.158888889,3500,-3500,2020/6/1,22047753,67
2,01/06/2020 04:25:53,4:25:53,170,147.1,22.9,0.127222222,4500,-4000,2020/6/1,22047953,200
3,01/06/2020 04:27:10,4:27:10,170,141.4,28.6,0.158888889,5000,-4000,2020/6/1,22048030,77
4,01/06/2020 04:28:57,4:28:57,170,135.6,34.4,0.19111111100000003,6000,-4000,2020/6/1,22048137,107
5,01/06/2020 04:29:33,4:29:33,170,141.4,28.6,0.158888889,6000,-4000,2020/6/1,22048173,36
6,01/06/2020 04:34:51,4:34:51,170,135.6,34.4,0.19111111100000003,7000,-4000,2020/6/1,22048491,318
7,01/06/2020 04:37:56,4:37:56,170,141.4,28.6,0.158888889,7000,-4500,2020/6/1,22048676,185
8,01/06/2020 04:38:09,4:38:09,170,147.1,22.9,0.127222222,7000,-4500,2020/6/1,22048689,13
9,01/06/2020 04:38:23,4:38:23,170,169.9,0.1,0.000555556,4500,-4500,2020/6/1,22048703,14
10,01/06/2020 04:38:36,4:38:36,170,181.4,-11.4,-0.06333333299999999,4500,-4500,2020/6/1,22048716,13
11,01/06/2020 04:38:49,4:38:49,170,175.6,-5.6,-0.031111111,4500,-4500,2020/6/1,22048729,13
12,01/06/2020 04:39:03,4:39:03,170,232.8,-62.8,-0.348888889,4500,-4500,2020/6/1,22048743,14
13,01/06/2020 04:39:16,4:39:16,170,15.6,154.4,0.857777778,4500,-4500,2020/6/1,22048756,13
14,01/06/2020 04:39:30,4:39:30,170,44.2,125.8,0.698888889,4500,-4500,2020/6/1,22048770,14
15,01/06/2020 04:39:46,4:39:46,170,49.9,120.1,0.667222222,4500,-4500,2020/6/1,22048786,16
16,01/06/2020 04:51:45,4:51:45,170,244.2,-74.2,-0.412222222,3500,-3500,2020/6/1,22049505,719
17,01/06/2020 04:52:02,4:52:02,170,238.5,-68.5,-0.380555556,3500,-3500,2020/6/1,22049522,17
18,01/06/2020 04:54:39,4:54:39,170,232.8,-62.8,-0.348888889,3500,-3500,2020/6/1,22049679,157
19,01/06/2020 04:54:53,4:54:53,170,227.1,-57.1,-0.317222222,3500,-3500,2020/6/1,22049693,14
20,01/06/2020 04:55:46,4:55:46,170,221.4,-51.4,-0.285555556,3500,-4000,2020/6/1,22049746,53
