,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,28/7/2020 22:40:03.34,22:40:03,20,135.0,-115.0,-0.638888889,6000,-4000,2020/7/28,27038403,0
1,28/7/2020 22:40:09.6,22:40:09,20,136.5,-116.5,-0.647222222,6000,-4000,2020/7/28,27038409,6
2,28/7/2020 22:41:12.58,22:41:12,20,139.3,-119.3,-0.6627777779999999,6000,-5000,2020/7/28,27038472,63
3,28/7/2020 22:42:15.06,22:42:15,20,135.0,-115.0,-0.638888889,6000,-5000,2020/7/28,27038535,63
4,28/7/2020 22:43:27.27,22:43:27,20,119.5,-99.5,-0.5527777779999999,6000,-5000,2020/7/28,27038607,72
5,28/7/2020 22:45:27.11,22:45:27,20,120.9,-100.9,-0.5605555560000001,6000,-5000,2020/7/28,27038727,120
6,28/7/2020 22:45:54.02,22:45:54,20,118.1,-98.1,-0.545,6000,-5000,2020/7/28,27038754,27
7,28/7/2020 22:46:30.16,22:46:30,20,116.7,-96.7,-0.537222222,6000,-5000,2020/7/28,27038790,36
8,28/7/2020 22:47:24.08,22:47:24,20,115.3,-95.3,-0.529444444,6000,-5000,2020/7/28,27038844,54
9,28/7/2020 22:48:27.15,22:48:27,20,113.9,-93.9,-0.5216666670000001,6000,-5000,2020/7/28,27038907,63
10,28/7/2020 22:49:30.38,22:49:30,20,112.5,-92.5,-0.513888889,6000,-5000,2020/7/28,27038970,63
11,28/7/2020 22:50:42.37,22:50:42,20,109.6,-89.6,-0.49777777799999995,6000,-5000,2020/7/28,27039042,72
12,28/7/2020 22:52:42.43,22:52:42,20,112.5,-92.5,-0.513888889,6000,-5000,2020/7/28,27039162,120
13,28/7/2020 22:53:09.62,22:53:09,20,99.7,-79.7,-0.44277777799999996,6000,-5000,2020/7/28,27039189,27
14,28/7/2020 22:53:45.19,22:53:45,20,104.0,-84.0,-0.46666666700000003,6000,-5000,2020/7/28,27039225,36
15,28/7/2020 22:54:39.23,22:54:39,20,101.2,-81.2,-0.451111111,6000,-5000,2020/7/28,27039279,54
16,28/7/2020 22:55:42.53,22:55:42,20,101.2,-81.2,-0.451111111,6000,-5000,2020/7/28,27039342,63
17,28/7/2020 22:56:46.31,22:56:46,20,99.7,-79.7,-0.44277777799999996,6000,-5000,2020/7/28,27039406,64
18,28/7/2020 22:59:58.3,22:59:58,20,95.5,-75.5,-0.41944444399999997,6000,-5000,2020/7/28,27039598,192
19,28/7/2020 23:00:25.55,23:00:25,20,84.2,-64.2,-0.35666666700000005,6000,-5000,2020/7/28,27039625,27
20,28/7/2020 23:01:55.25,23:01:55,20,74.3,-54.3,-0.301666667,8000,-5000,2020/7/28,27039715,90
21,28/7/2020 23:02:58.3,23:02:58,20,63.0,-43.0,-0.238888889,8000,-3000,2020/7/28,27039778,63
22,28/7/2020 23:04:01.54,23:04:01,20,61.6,-41.6,-0.231111111,8000,-3000,2020/7/28,27039841,63
23,28/7/2020 23:05:13.34,23:05:13,20,47.5,-27.5,-0.152777778,8000,-3000,2020/7/28,27039913,72
