,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,28/7/2020 15:59:09.33,15:59:09,20,304.5,75.5,0.41944444399999997,4000,-4000,2020/7/28,27014349,0
1,28/7/2020 15:59:55.86,15:59:55,20,300.2,79.8,0.443333333,7000,-4000,2020/7/28,27014395,46
2,28/7/2020 16:00:50.06,16:00:50,20,310.1,69.9,0.38833333299999995,7000,-4000,2020/7/28,27014450,55
3,28/7/2020 16:01:52.37,16:01:52,20,327.0,53.0,0.29444444399999997,7000,-4000,2020/7/28,27014512,62
4,28/7/2020 16:02:55.44,16:02:55,20,75.7,-55.7,-0.309444444,7000,-4000,2020/7/28,27014575,63
5,28/7/2020 16:04:07.14,16:04:07,20,225.4,154.6,0.858888889,7000,-5000,2020/7/28,27014647,72
6,28/7/2020 16:06:07.01,16:06:07,20,207.0,173.0,0.9611111109999999,7000,-5000,2020/7/28,27014767,120
7,28/7/2020 16:06:34.52,16:06:34,20,211.3,168.7,0.937222222,7500,-5000,2020/7/28,27014794,27
8,28/7/2020 16:07:10.58,16:07:10,20,202.8,177.2,0.9844444440000001,7500,-5000,2020/7/28,27014830,36
9,28/7/2020 16:08:04.21,16:08:04,20,208.5,171.5,0.952777778,7500,-5000,2020/7/28,27014884,54
10,28/7/2020 16:09:08.16,16:09:08,20,215.5,164.5,0.9138888890000001,8000,-6000,2020/7/28,27014948,64
11,28/7/2020 16:10:11.45,16:10:11,20,214.1,165.9,0.921666667,8000,-6000,2020/7/28,27015011,63
12,28/7/2020 16:11:23.42,16:11:23,20,219.7,160.3,0.8905555559999999,10000,-4000,2020/7/28,27015083,72
13,28/7/2020 16:13:23.52,16:13:23,20,218.3,161.7,0.898333333,10000,-4000,2020/7/28,27015203,120
14,28/7/2020 16:13:50.17,16:13:50,20,211.3,168.7,0.937222222,10000,-4000,2020/7/28,27015230,27
15,28/7/2020 16:14:26.3,16:14:26,20,205.6,174.4,0.968888889,11000,-4000,2020/7/28,27015266,36
16,28/7/2020 16:15:20.2,16:15:20,20,214.1,165.9,0.921666667,11000,-4000,2020/7/28,27015320,54
17,28/7/2020 16:16:23.4,16:16:23,20,214.1,165.9,0.921666667,11000,-4000,2020/7/28,27015383,63
18,28/7/2020 16:17:26.69,16:17:26,20,214.1,165.9,0.921666667,11000,-4000,2020/7/28,27015446,63
19,28/7/2020 16:18:37.27,16:18:37,20,224.0,156.0,0.8666666670000001,11000,-4000,2020/7/28,27015517,71
20,28/7/2020 16:19:04.15,16:19:04,20,226.8,153.2,0.8511111109999999,11000,-4000,2020/7/28,27015544,27
21,28/7/2020 16:21:04.14,16:21:04,20,239.5,140.5,0.7805555559999999,10000,-4000,2020/7/28,27015664,120
22,28/7/2020 16:21:40.03,16:21:40,20,245.2,134.8,0.7488888890000001,10000,-4000,2020/7/28,27015700,36
23,28/7/2020 16:22:35.56,16:22:35,20,256.5,123.5,0.686111111,10000,-4000,2020/7/28,27015755,55
