,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,20/9/2019 16:43:10,16:43:10,90,109.1,-19.1,-0.106111111,4000,-3200,2019/9/20,60190,0
1,20/9/2019 16:43:21,16:43:21,90,120.4,-30.4,-0.168888889,4000,-3200,2019/9/20,60201,11
2,20/9/2019 16:44:05,16:44:05,90,148.5,-58.5,-0.325,4500,-3200,2019/9/20,60245,44
3,20/9/2019 16:44:43,16:44:43,90,187.9,-97.9,-0.543888889,4500,-4200,2019/9/20,60283,38
4,20/9/2019 16:45:16,16:45:16,90,216.0,-126.0,-0.7,4500,-4200,2019/9/20,60316,33
5,20/9/2019 16:45:42,16:45:42,90,322.9,127.1,0.7061111109999999,4500,-4200,2019/9/20,60342,26
6,20/9/2019 16:46:55,16:46:55,90,36.0,54.0,0.3,4000,-3700,2019/9/20,60415,73
7,20/9/2019 16:47:29,16:47:29,90,75.4,14.6,0.081111111,4000,-3700,2019/9/20,60449,34
8,20/9/2019 16:48:23,16:48:23,90,81.0,9.0,0.05,4000,-3700,2019/9/20,60503,54
9,20/9/2019 16:48:41,16:48:41,90,159.8,-69.8,-0.38777777799999996,4000,-3700,2019/9/20,60521,18
10,20/9/2019 16:49:20,16:49:20,90,142.9,-52.9,-0.293888889,4000,-3700,2019/9/20,60560,39
11,20/9/2019 16:49:58,16:49:58,90,187.9,-97.9,-0.543888889,3700,-3700,2019/9/20,60598,38
12,20/9/2019 16:50:43,16:50:43,90,171.0,-81.0,-0.45,3700,-3700,2019/9/20,60643,45
13,20/9/2019 16:51:32,16:51:32,90,159.8,-69.8,-0.38777777799999996,3700,-3700,2019/9/20,60692,49
14,20/9/2019 16:52:09,16:52:09,90,182.3,-92.3,-0.512777778,3700,-3700,2019/9/20,60729,37
15,20/9/2019 16:52:44,16:52:44,90,187.9,-97.9,-0.543888889,3500,-3600,2019/9/20,60764,35
16,20/9/2019 16:53:00,16:53:00,90,148.5,-58.5,-0.325,3500,-3600,2019/9/20,60780,16
17,20/9/2019 16:53:39,16:53:39,90,165.4,-75.4,-0.418888889,3500,-3600,2019/9/20,60819,39
18,20/9/2019 16:53:54,16:53:54,90,176.6,-86.6,-0.48111111100000004,3500,-3600,2019/9/20,60834,15
19,20/9/2019 16:54:34,16:54:34,90,165.4,-75.4,-0.418888889,3500,-3600,2019/9/20,60874,40
20,20/9/2019 16:55:13,16:55:13,90,187.9,-97.9,-0.543888889,3500,-3600,2019/9/20,60913,39
21,20/9/2019 16:55:59,16:55:59,90,193.5,-103.5,-0.575,3500,-3600,2019/9/20,60959,46
22,20/9/2019 16:57:25,16:57:25,90,159.8,-69.8,-0.38777777799999996,3500,-3600,2019/9/20,61045,86
23,20/9/2019 16:57:42,16:57:42,90,165.4,-75.4,-0.418888889,3500,-3600,2019/9/20,61062,17
24,20/9/2019 16:58:14,16:58:14,90,154.1,-64.1,-0.35611111100000004,3500,-3600,2019/9/20,61094,32
25,20/9/2019 16:58:53,16:58:53,90,159.8,-69.8,-0.38777777799999996,3600,-3700,2019/9/20,61133,39
26,20/9/2019 16:59:10,16:59:10,90,148.5,-58.5,-0.325,3600,-3700,2019/9/20,61150,17
27,20/9/2019 16:59:48,16:59:48,90,154.1,-64.1,-0.35611111100000004,3600,-3700,2019/9/20,61188,38
28,20/9/2019 17:00:24,17:00:24,90,137.3,-47.3,-0.262777778,3600,-3700,2019/9/20,61224,36
29,20/9/2019 17:01:12,17:01:12,90,131.6,-41.6,-0.231111111,3600,-3700,2019/9/20,61272,48
30,20/9/2019 17:01:59,17:01:59,90,120.4,-30.4,-0.168888889,3600,-3700,2019/9/20,61319,47
31,20/9/2019 17:02:39,17:02:39,90,97.9,-7.9,-0.043888889,3600,-3600,2019/9/20,61359,40
32,20/9/2019 17:02:53,17:02:53,90,92.3,-2.3,-0.012777778,3600,-3600,2019/9/20,61373,14
33,20/9/2019 17:03:13,17:03:13,90,81.0,9.0,0.05,3700,-3600,2019/9/20,61393,20
34,20/9/2019 17:03:30,17:03:30,90,86.6,3.4,0.018888889,3700,-3600,2019/9/20,61410,17
35,20/9/2019 17:04:08,17:04:08,90,75.4,14.6,0.081111111,3700,-3600,2019/9/20,61448,38
36,20/9/2019 17:05:04,17:05:04,90,52.9,37.1,0.206111111,3900,-3600,2019/9/20,61504,56
37,20/9/2019 17:05:42,17:05:42,90,30.4,59.6,0.331111111,4000,-3500,2019/9/20,61542,38
38,20/9/2019 17:07:14,17:07:14,90,19.1,70.9,0.39388888899999996,4500,-3500,2019/9/20,61634,92
39,20/9/2019 17:07:53,17:07:53,90,47.3,42.7,0.23722222199999998,4500,-3500,2019/9/20,61673,39
40,20/9/2019 17:08:10,17:08:10,90,13.5,76.5,0.425,4500,-3500,2019/9/20,61690,17
41,20/9/2019 17:08:28,17:08:28,90,64.1,25.9,0.143888889,4500,-3500,2019/9/20,61708,18
42,20/9/2019 17:08:44,17:08:44,90,75.4,14.6,0.081111111,4500,-3500,2019/9/20,61724,16
43,20/9/2019 17:09:22,17:09:22,90,52.9,37.1,0.206111111,4500,-3500,2019/9/20,61762,38
44,20/9/2019 17:09:37,17:09:37,90,103.5,-13.5,-0.075,4500,-3500,2019/9/20,61777,15
45,20/9/2019 17:10:56,17:10:56,90,92.3,-2.3,-0.012777778,4500,-3500,2019/9/20,61856,79
46,20/9/2019 17:11:39,17:11:39,90,75.4,14.6,0.081111111,4500,-3500,2019/9/20,61899,43
47,20/9/2019 17:12:28,17:12:28,90,86.6,3.4,0.018888889,4500,-3500,2019/9/20,61948,49
48,20/9/2019 17:13:08,17:13:08,90,81.0,9.0,0.05,4500,-3500,2019/9/20,61988,40
49,20/9/2019 17:13:42,17:13:42,90,75.4,14.6,0.081111111,4500,-3500,2019/9/20,62022,34
50,20/9/2019 17:13:59,17:13:59,90,86.6,3.4,0.018888889,4500,-3500,2019/9/20,62039,17
51,20/9/2019 17:14:37,17:14:37,90,81.0,9.0,0.05,4500,-3500,2019/9/20,62077,38
52,20/9/2019 17:14:54,17:14:54,90,86.6,3.4,0.018888889,4500,-3500,2019/9/20,62094,17
