,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
31,29/7/2020 12:34:59.48,12:34:59,90,22.1,67.9,0.37722222200000005,9500,-3500,2020/7/29,27088499,63
32,29/7/2020 12:36:03.02,12:36:03,90,20.7,69.3,0.385,10000,-3500,2020/7/29,27088563,64
33,29/7/2020 12:37:15.01,12:37:15,90,17.9,72.1,0.40055555600000003,10000,-3500,2020/7/29,27088635,72
34,29/7/2020 12:39:15.11,12:39:15,90,22.1,67.9,0.37722222200000005,10000,-3500,2020/7/29,27088755,120
35,29/7/2020 12:39:41.92,12:39:41,90,19.3,70.7,0.39277777799999997,10000,-3500,2020/7/29,27088781,26
36,29/7/2020 12:40:17.98,12:40:17,90,20.7,69.3,0.385,10000,-3500,2020/7/29,27088817,36
37,29/7/2020 12:41:12.04,12:41:12,90,22.1,67.9,0.37722222200000005,10000,-3500,2020/7/29,27088872,55
38,29/7/2020 12:42:14.19,12:42:14,90,29.2,60.8,0.337777778,10000,-3500,2020/7/29,27088934,62
39,29/7/2020 12:43:18.85,12:43:18,90,30.6,59.4,0.33,10000,-3500,2020/7/29,27088998,64
40,29/7/2020 12:44:30.9,12:44:30,90,37.6,52.4,0.29111111100000003,10000,-3500,2020/7/29,27089070,72
41,29/7/2020 12:46:30.04,12:46:30,90,36.2,53.8,0.298888889,10000,-3500,2020/7/29,27089190,120
42,29/7/2020 12:46:57.27,12:46:57,90,41.9,48.1,0.267222222,10000,-3500,2020/7/29,27089217,27
43,29/7/2020 12:48:27.33,12:48:27,90,39.0,51.0,0.283333333,10000,-3500,2020/7/29,27089307,90
44,29/7/2020 12:49:30.12,12:49:30,90,41.9,48.1,0.267222222,10000,-3500,2020/7/29,27089370,63
45,29/7/2020 12:50:33.08,12:50:33,90,43.3,46.7,0.259444444,10000,-3500,2020/7/29,27089433,63
46,29/7/2020 12:51:45.19,12:51:45,90,44.7,45.3,0.251666667,10000,-3500,2020/7/29,27089505,72
47,29/7/2020 12:53:45.54,12:53:45,90,47.5,42.5,0.236111111,10000,-3500,2020/7/29,27089625,120
48,29/7/2020 12:54:13.54,12:54:13,90,58.8,31.2,0.173333333,10000,-3500,2020/7/29,27089653,28
49,29/7/2020 12:55:42.52,12:55:42,90,61.6,28.4,0.157777778,10000,-3500,2020/7/29,27089742,89
50,29/7/2020 12:56:45.58,12:56:45,90,65.9,24.1,0.133888889,10000,-3500,2020/7/29,27089805,63
51,29/7/2020 12:57:49.2,12:57:49,90,68.7,21.3,0.11833333300000001,10000,-3500,2020/7/29,27089869,64
52,29/7/2020 12:59:00.97,12:59:00,90,72.9,17.1,0.095,10000,-3500,2020/7/29,27089940,71
53,29/7/2020 13:01:00.07,13:01:00,90,77.2,12.8,0.07111111099999999,10000,-3500,2020/7/29,27090060,120
54,29/7/2020 13:01:27.44,13:01:27,90,78.6,11.4,0.06333333299999999,10000,-3500,2020/7/29,27090087,27
55,29/7/2020 13:02:03.21,13:02:03,90,80.0,10.0,0.055555556,10000,-3500,2020/7/29,27090123,36
56,29/7/2020 13:02:56,13:02:56,90,81.4,8.6,0.047777778,10000,-3500,2020/7/29,27090176,53
57,29/7/2020 13:04:00.56,13:04:00,90,82.8,7.2,0.04,9600,-3500,2020/7/29,27090240,64
58,29/7/2020 13:05:03.17,13:05:03,90,88.5,1.5,0.008333333,9400,-3500,2020/7/29,27090303,63
59,29/7/2020 13:06:15.39,13:06:15,90,92.7,-2.7,-0.015,9400,-3500,2020/7/29,27090375,72
60,29/7/2020 13:08:15.53,13:08:15,90,94.1,-4.1,-0.022777778,9400,-3500,2020/7/29,27090495,120
61,29/7/2020 13:08:42.22,13:08:42,90,98.3,-8.3,-0.046111110999999996,9400,-3500,2020/7/29,27090522,27
62,29/7/2020 13:10:12.64,13:10:12,90,101.2,-11.2,-0.062222222,9400,-3500,2020/7/29,27090612,90
63,29/7/2020 13:11:16.11,13:11:16,90,104.0,-14.0,-0.07777777799999999,9400,-3500,2020/7/29,27090676,64
64,29/7/2020 13:11:42.82,13:11:42,90,108.2,-18.2,-0.10111111099999999,9400,-3500,2020/7/29,27090702,26
65,29/7/2020 13:12:47.05,13:12:47,90,108.2,-18.2,-0.10111111099999999,9400,-3500,2020/7/29,27090767,65
66,29/7/2020 13:13:30.07,13:13:30,90,106.8,-16.8,-0.093333333,8900,-3500,2020/7/29,27090810,43
67,29/7/2020 13:15:30.36,13:15:30,20,108.2,-88.2,-0.49,8400,-5000,2020/7/29,27090930,120
68,29/7/2020 13:15:57.11,13:15:57,20,112.5,-92.5,-0.513888889,7900,-5000,2020/7/29,27090957,27
69,29/7/2020 13:16:33.23,13:16:33,20,113.9,-93.9,-0.5216666670000001,7900,-5000,2020/7/29,27090993,36
70,29/7/2020 13:17:27.33,13:17:27,20,112.5,-92.5,-0.513888889,7900,-5000,2020/7/29,27091047,54
71,29/7/2020 13:18:30.56,13:18:30,20,115.3,-95.3,-0.529444444,7900,-5500,2020/7/29,27091110,63
72,29/7/2020 13:19:33.4,13:19:33,20,113.9,-93.9,-0.5216666670000001,7900,-5500,2020/7/29,27091173,63
73,29/7/2020 13:20:45.31,13:20:45,20,112.5,-92.5,-0.513888889,7900,-5500,2020/7/29,27091245,72
74,29/7/2020 13:22:46.07,13:22:46,20,112.5,-92.5,-0.513888889,7900,-5500,2020/7/29,27091366,121
75,29/7/2020 13:23:13.39,13:23:13,20,111.0,-91.0,-0.505555556,7900,-6000,2020/7/29,27091393,27
76,29/7/2020 13:24:42.9,13:24:42,20,112.5,-92.5,-0.513888889,7900,-6000,2020/7/29,27091482,89
77,29/7/2020 13:25:46.11,13:25:46,20,106.8,-86.8,-0.48222222200000003,7900,-6000,2020/7/29,27091546,64
78,29/7/2020 13:26:48.06,13:26:48,20,106.8,-86.8,-0.48222222200000003,7900,-6000,2020/7/29,27091608,62
79,29/7/2020 13:27:14.4,13:27:14,20,105.4,-85.4,-0.47444444399999997,7900,-6000,2020/7/29,27091634,26
80,29/7/2020 13:28:27.26,13:28:27,20,105.4,-85.4,-0.47444444399999997,7900,-6000,2020/7/29,27091707,73
81,29/7/2020 13:30:00.07,13:30:00,20,99.7,-79.7,-0.44277777799999996,7900,-6000,2020/7/29,27091800,93
82,29/7/2020 13:30:27.1,13:30:27,20,94.1,-74.1,-0.41166666700000004,7900,-6000,2020/7/29,27091827,27
83,29/7/2020 13:31:57.32,13:31:57,20,98.3,-78.3,-0.435,7400,-6000,2020/7/29,27091917,90
84,29/7/2020 13:33:00.5,13:33:00,20,94.1,-74.1,-0.41166666700000004,7400,-6000,2020/7/29,27091980,63
85,29/7/2020 13:34:03.4,13:34:03,20,94.1,-74.1,-0.41166666700000004,7400,-6000,2020/7/29,27092043,63
86,29/7/2020 13:35:16.27,13:35:16,20,89.9,-69.9,-0.38833333299999995,7400,-6000,2020/7/29,27092116,73
87,29/7/2020 13:37:15.74,13:37:15,20,88.5,-68.5,-0.380555556,7400,-6000,2020/7/29,27092235,119
88,29/7/2020 13:37:42.5,13:37:42,20,82.8,-62.8,-0.348888889,7400,-6000,2020/7/29,27092262,27
89,29/7/2020 13:38:18.63,13:38:18,20,88.5,-68.5,-0.380555556,7400,-6000,2020/7/29,27092298,36
90,29/7/2020 13:38:46.12,13:38:46,20,84.2,-64.2,-0.35666666700000005,7400,-6000,2020/7/29,27092326,28
91,29/7/2020 13:40:16.45,13:40:16,20,77.2,-57.2,-0.317777778,7400,-6000,2020/7/29,27092416,90
92,29/7/2020 13:41:18.13,13:41:18,20,71.5,-51.5,-0.28611111100000003,8400,-5000,2020/7/29,27092478,62
93,29/7/2020 13:42:30.2,13:42:30,20,71.5,-51.5,-0.28611111100000003,8400,-5000,2020/7/29,27092550,72
94,29/7/2020 13:44:30.14,13:44:30,20,65.9,-45.9,-0.255,8400,-5000,2020/7/29,27092670,120
95,29/7/2020 13:44:57.37,13:44:57,20,57.4,-37.4,-0.207777778,8900,-4500,2020/7/29,27092697,27
96,29/7/2020 13:45:33.42,13:45:33,20,63.0,-43.0,-0.238888889,8900,-4500,2020/7/29,27092733,36
97,29/7/2020 13:46:27.07,13:46:27,20,64.5,-44.5,-0.247222222,8900,-4500,2020/7/29,27092787,54
98,29/7/2020 13:47:30.42,13:47:30,20,48.9,-28.9,-0.160555556,8900,-4500,2020/7/29,27092850,63
99,29/7/2020 13:48:34.04,13:48:34,20,58.8,-38.8,-0.215555556,8900,-4500,2020/7/29,27092914,64
100,29/7/2020 13:49:46.38,13:49:46,20,54.6,-34.6,-0.192222222,8900,-4500,2020/7/29,27092986,72
101,29/7/2020 13:51:46.39,13:51:46,20,63.0,-43.0,-0.238888889,8900,-4500,2020/7/29,27093106,120
102,29/7/2020 13:52:14.53,13:52:14,20,65.9,-45.9,-0.255,8400,-5000,2020/7/29,27093134,28
103,29/7/2020 13:52:49,13:52:49,20,71.5,-51.5,-0.28611111100000003,8400,-5000,2020/7/29,27093169,35
104,29/7/2020 13:53:43.54,13:53:43,20,58.8,-38.8,-0.215555556,8400,-5000,2020/7/29,27093223,54
105,29/7/2020 13:54:46.75,13:54:46,20,68.7,-48.7,-0.27055555600000003,8400,-5000,2020/7/29,27093286,63
106,29/7/2020 13:55:49.61,13:55:49,20,71.5,-51.5,-0.28611111100000003,8400,-5000,2020/7/29,27093349,63
107,29/7/2020 13:57:00.55,13:57:00,20,77.2,-57.2,-0.317777778,8900,-5500,2020/7/29,27093420,71
108,29/7/2020 13:59:00.06,13:59:00,20,75.7,-55.7,-0.309444444,8900,-5500,2020/7/29,27093540,120
109,29/7/2020 13:59:27.47,13:59:27,20,78.6,-58.6,-0.325555556,8900,-5500,2020/7/29,27093567,27
110,29/7/2020 14:00:03.16,14:00:03,20,82.8,-62.8,-0.348888889,8900,-5500,2020/7/29,27093603,36
111,29/7/2020 14:00:58.42,14:00:58,20,80.0,-60.0,-0.333333333,8900,-5500,2020/7/29,27093658,55
112,29/7/2020 14:02:01.07,14:02:01,20,82.8,-62.8,-0.348888889,8900,-5500,2020/7/29,27093721,63
113,29/7/2020 14:03:04.48,14:03:04,20,88.5,-68.5,-0.380555556,8400,-6000,2020/7/29,27093784,63
114,29/7/2020 14:04:15.49,14:04:15,20,87.0,-67.0,-0.37222222200000005,8400,-6000,2020/7/29,27093855,71
115,29/7/2020 14:06:16.2,14:06:16,20,88.5,-68.5,-0.380555556,7900,-6000,2020/7/29,27093976,121
116,29/7/2020 14:06:43.3,14:06:43,20,78.6,-58.6,-0.325555556,7900,-6000,2020/7/29,27094003,27
117,29/7/2020 14:08:13.69,14:08:13,20,80.0,-60.0,-0.333333333,7400,-6000,2020/7/29,27094093,90
118,29/7/2020 14:09:15.17,14:09:15,20,85.6,-65.6,-0.364444444,9400,-6000,2020/7/29,27094155,62
119,29/7/2020 14:10:18.54,14:10:18,20,80.0,-60.0,-0.333333333,9400,-6000,2020/7/29,27094218,63
120,29/7/2020 14:11:30,14:11:30,20,81.4,-61.4,-0.341111111,9400,-6000,2020/7/29,27094290,72
121,29/7/2020 14:13:30,14:13:30,20,71.5,-51.5,-0.28611111100000003,9400,-6000,2020/7/29,27094410,120
122,29/7/2020 14:13:57.11,14:13:57,20,68.7,-48.7,-0.27055555600000003,9400,-6000,2020/7/29,27094437,27
123,29/7/2020 14:16:31.3,14:16:31,20,68.7,-48.7,-0.27055555600000003,9400,-6000,2020/7/29,27094591,154
124,29/7/2020 14:17:34.15,14:17:34,20,82.8,-62.8,-0.348888889,9400,-6000,2020/7/29,27094654,63
125,29/7/2020 14:18:46.27,14:18:46,20,78.6,-58.6,-0.325555556,9400,-6000,2020/7/29,27094726,72
126,29/7/2020 14:20:47.19,14:20:47,20,77.2,-57.2,-0.317777778,9400,-6000,2020/7/29,27094847,121
127,29/7/2020 14:21:13.39,14:21:13,20,67.3,-47.3,-0.262777778,9400,-6000,2020/7/29,27094873,26
128,29/7/2020 14:22:16.88,14:22:16,20,63.0,-43.0,-0.238888889,9400,-5000,2020/7/29,27094936,63
129,29/7/2020 14:23:45.37,14:23:45,20,68.7,-48.7,-0.27055555600000003,9400,-5000,2020/7/29,27095025,89
130,29/7/2020 14:24:49.97,14:24:49,20,74.3,-54.3,-0.301666667,9400,-5000,2020/7/29,27095089,64
131,29/7/2020 14:26:00.44,14:26:00,20,19.3,0.7,0.0038888890000000004,9400,-5000,2020/7/29,27095160,71
132,29/7/2020 14:26:29.3,14:26:29,20,166.1,-146.1,-0.811666667,9400,-5000,2020/7/29,27095189,29
