,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,11/23/2019 01:33:55,1:33:55,180,171.063,8.937000000000001,0.04965,7500,-5550,2019/11/23,5535235,0
1,11/23/2019 01:34:17,1:34:17,180,179.5,0.5,0.002777778,7500,-5550,2019/11/23,5535257,22
2,11/23/2019 01:34:40,1:34:40,180,183.71900000000002,-3.719,-0.020661111,7500,-5550,2019/11/23,5535280,23
3,11/23/2019 01:35:01,1:35:01,180,186.53099999999998,-6.531000000000001,-0.036283333,7500,-5550,2019/11/23,5535301,21
4,11/23/2019 01:35:24,1:35:24,180,187.938,-7.938,-0.0441,6000,-5550,2019/11/23,5535324,23
5,11/23/2019 01:35:46,1:35:46,180,190.75,-10.75,-0.059722222,6000,-5550,2019/11/23,5535346,22
6,11/23/2019 01:36:09,1:36:09,180,192.15599999999998,-12.155999999999999,-0.067533333,6000,-5550,2019/11/23,5535369,23
7,11/23/2019 01:36:30,1:36:30,180,193.563,-13.562999999999999,-0.07535,6000,-5550,2019/11/23,5535390,21
8,11/23/2019 01:36:53,1:36:53,180,194.96900000000002,-14.969000000000001,-0.083161111,6000,-5550,2019/11/23,5535413,23
9,11/23/2019 01:37:15,1:37:15,180,196.375,-16.375,-0.09097222199999999,6000,-6050,2019/11/23,5535435,22
10,11/23/2019 01:37:38,1:37:38,180,197.78099999999998,-17.781,-0.098783333,6000,-6050,2019/11/23,5535458,23
11,11/23/2019 01:37:59,1:37:59,180,199.188,-19.188,-0.1066,6000,-6050,2019/11/23,5535479,21
12,11/23/2019 01:38:21,1:38:21,180,200.59400000000002,-20.594,-0.114411111,6000,-6050,2019/11/23,5535501,22
13,11/23/2019 01:38:44,1:38:44,180,202.0,-22.0,-0.12222222199999999,6000,-6050,2019/11/23,5535524,23
14,11/23/2019 01:39:07,1:39:07,180,203.40599999999998,-23.406,-0.130033333,6000,-6050,2019/11/23,5535547,23
15,11/23/2019 01:39:51,1:39:51,180,204.813,-24.813000000000002,-0.13785,6000,-6050,2019/11/23,5535591,44
16,11/23/2019 01:40:13,1:40:13,180,206.21900000000002,-26.219,-0.145661111,6000,-6050,2019/11/23,5535613,22
17,11/23/2019 01:40:36,1:40:36,180,207.625,-27.625,-0.153472222,6000,-6050,2019/11/23,5535636,23
18,11/23/2019 01:41:20,1:41:20,180,209.03099999999998,-29.031,-0.161283333,6000,-6050,2019/11/23,5535680,44
19,11/23/2019 01:42:05,1:42:05,180,210.438,-30.438000000000002,-0.1691,6000,-6550,2019/11/23,5535725,45
20,11/23/2019 01:42:49,1:42:49,180,211.84400000000002,-31.844,-0.176911111,6000,-6550,2019/11/23,5535769,44
21,11/23/2019 01:43:11,1:43:11,180,213.25,-33.25,-0.184722222,6000,-6550,2019/11/23,5535791,22
22,11/23/2019 01:43:34,1:43:34,180,214.65599999999998,-34.656,-0.192533333,6000,-6550,2019/11/23,5535814,23
23,11/23/2019 01:44:18,1:44:18,180,216.063,-36.063,-0.20035,6000,-6550,2019/11/23,5535858,44
24,11/23/2019 01:44:40,1:44:40,180,218.875,-38.875,-0.215972222,6000,-7050,2019/11/23,5535880,22
25,11/23/2019 01:45:03,1:45:03,180,220.28099999999998,-40.281,-0.223783333,6000,-7050,2019/11/23,5535903,23
26,11/23/2019 01:45:25,1:45:25,180,221.688,-41.688,-0.2316,6000,-7050,2019/11/23,5535925,22
27,11/23/2019 01:45:47,1:45:47,180,223.09400000000002,-43.093999999999994,-0.239411111,6000,-7050,2019/11/23,5535947,22
28,11/23/2019 01:46:10,1:46:10,180,225.90599999999998,-45.906000000000006,-0.25503333300000003,6000,-7050,2019/11/23,5535970,23
29,11/23/2019 01:46:32,1:46:32,180,227.313,-47.313,-0.26285,6000,-7050,2019/11/23,5535992,22
30,11/23/2019 01:46:54,1:46:54,180,230.125,-50.125,-0.278472222,6000,-7050,2019/11/23,5536014,22
31,11/23/2019 01:47:16,1:47:16,180,231.53099999999998,-51.531000000000006,-0.28628333300000003,6000,-7050,2019/11/23,5536036,22
32,11/23/2019 01:47:39,1:47:39,180,234.34400000000002,-54.343999999999994,-0.301911111,6000,-7050,2019/11/23,5536059,23
33,11/23/2019 01:48:01,1:48:01,180,237.15599999999998,-57.156000000000006,-0.31753333300000003,9000,-3050,2019/11/23,5536081,22
34,11/23/2019 01:48:45,1:48:45,180,239.96900000000002,-59.968999999999994,-0.333161111,10000,-3050,2019/11/23,5536125,44
35,11/23/2019 01:49:08,1:49:08,180,242.78099999999998,-62.781000000000006,-0.348783333,10000,-3050,2019/11/23,5536148,23
36,11/23/2019 01:49:30,1:49:30,180,245.59400000000002,-65.594,-0.364411111,10000,-3050,2019/11/23,5536170,22
37,11/23/2019 01:50:14,1:50:14,180,247.0,-67.0,-0.37222222200000005,10000,-3050,2019/11/23,5536214,44
38,11/23/2019 01:50:37,1:50:37,180,251.21900000000002,-71.219,-0.395661111,10000,-3050,2019/11/23,5536237,23
39,11/23/2019 01:51:43,1:51:43,180,249.813,-69.813,-0.38785,10000,-3050,2019/11/23,5536303,66
40,11/23/2019 01:52:28,1:52:28,180,248.40599999999998,-68.406,-0.380033333,10000,-3050,2019/11/23,5536348,45
41,11/23/2019 01:56:33,1:56:33,180,247.0,-67.0,-0.37222222200000005,10000,-3050,2019/11/23,5536593,245
42,11/23/2019 01:57:39,1:57:39,180,248.40599999999998,-68.406,-0.380033333,10000,-3050,2019/11/23,5536659,66
43,11/23/2019 01:58:24,1:58:24,180,249.813,-69.813,-0.38785,10000,-3050,2019/11/23,5536704,45
44,11/23/2019 01:59:09,1:59:09,180,251.21900000000002,-71.219,-0.395661111,10000,-2050,2019/11/23,5536749,45
45,11/23/2019 01:59:30,1:59:30,180,252.625,-72.625,-0.40347222200000005,10000,-2050,2019/11/23,5536770,21
46,11/23/2019 02:02:07,2:02:07,180,321.531,-141.531,-0.786283333,9000,-3050,2019/11/23,5536927,157
