,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
22,01/05/2020 10:00:01,10:00:01,180,255.6,-75.6,-0.42,6500,-6500,2020/5/1,19389601,40
23,01/05/2020 10:01:47,10:01:47,180,249.9,-69.9,-0.38833333299999995,6500,-6500,2020/5/1,19389707,106
24,01/05/2020 10:02:55,10:02:55,180,238.5,-58.5,-0.325,6500,-6500,2020/5/1,19389775,68
25,01/05/2020 10:04:11,10:04:11,180,232.8,-52.8,-0.29333333300000003,6500,-6500,2020/5/1,19389851,76
26,01/05/2020 10:05:59,10:05:59,180,227.1,-47.1,-0.261666667,6500,-6500,2020/5/1,19389959,108
27,01/05/2020 10:07:42,10:07:42,180,221.4,-41.4,-0.23,6500,-6500,2020/5/1,19390062,103
28,01/05/2020 10:10:45,10:10:45,180,215.6,-35.6,-0.19777777800000002,7000,-7000,2020/5/1,19390245,183
29,01/05/2020 10:14:44,10:14:44,180,209.9,-29.9,-0.166111111,8000,-7500,2020/5/1,19390484,239
30,01/05/2020 10:27:29,10:27:29,180,204.2,-24.2,-0.134444444,7000,-6000,2020/5/1,19391249,765
31,01/05/2020 10:27:42,10:27:42,180,187.1,-7.1,-0.039444444,7500,-6000,2020/5/1,19391262,13
32,01/05/2020 10:27:56,10:27:56,180,181.4,-1.4,-0.007777778000000001,7500,-6000,2020/5/1,19391276,14
33,01/05/2020 10:28:36,10:28:36,180,169.9,10.1,0.056111111,7500,-6000,2020/5/1,19391316,40
34,01/05/2020 10:28:49,10:28:49,180,164.2,15.8,0.087777778,8500,-6000,2020/5/1,19391329,13
35,01/05/2020 10:30:36,10:30:36,180,158.5,21.5,0.119444444,9000,-6000,2020/5/1,19391436,107
36,01/05/2020 10:31:12,10:31:12,180,169.9,10.1,0.056111111,9000,-7000,2020/5/1,19391472,36
37,01/05/2020 10:32:20,10:32:20,180,175.6,4.4,0.024444444,9000,-7000,2020/5/1,19391540,68
38,01/05/2020 10:33:01,10:33:01,180,187.1,-7.1,-0.039444444,7500,-7000,2020/5/1,19391581,41
39,01/05/2020 10:34:46,10:34:46,180,192.8,-12.8,-0.07111111099999999,7500,-7000,2020/5/1,19391686,105
40,01/05/2020 10:37:25,10:37:25,180,209.9,-29.9,-0.166111111,7000,-7000,2020/5/1,19391845,159
41,01/05/2020 10:47:43,10:47:43,180,169.9,10.1,0.056111111,7000,-6000,2020/5/1,19392463,618
42,01/05/2020 10:48:51,10:48:51,180,164.2,15.8,0.087777778,7000,-6000,2020/5/1,19392531,68
43,01/05/2020 10:49:32,10:49:32,180,158.5,21.5,0.119444444,7000,-4500,2020/5/1,19392572,41
44,01/05/2020 10:51:20,10:51:20,180,152.8,27.2,0.151111111,7500,-4000,2020/5/1,19392680,108
45,01/05/2020 10:52:40,10:52:40,180,147.1,32.9,0.182777778,8000,-4000,2020/5/1,19392760,80
46,01/05/2020 10:55:32,10:55:32,180,152.8,27.2,0.151111111,8000,-4000,2020/5/1,19392932,172
47,01/05/2020 10:56:08,10:56:08,180,158.5,21.5,0.119444444,8000,-5000,2020/5/1,19392968,36
48,01/05/2020 10:57:15,10:57:15,180,164.2,15.8,0.087777778,7000,-5500,2020/5/1,19393035,67
49,01/05/2020 10:57:56,10:57:56,180,169.9,10.1,0.056111111,7000,-5500,2020/5/1,19393076,41
50,01/05/2020 11:04:18,11:04:18,180,175.6,4.4,0.024444444,6000,-5500,2020/5/1,19393458,382
51,01/05/2020 11:06:07,11:06:07,180,169.9,10.1,0.056111111,6000,-5500,2020/5/1,19393567,109
52,01/05/2020 11:07:33,11:07:33,180,164.2,15.8,0.087777778,6500,-5000,2020/5/1,19393653,86
