,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
20,01/04/2020 19:26:26,19:26:26,20,67.1,-47.1,-0.261666667,4000,-4000,2020/4/1,16831586,31
21,01/04/2020 19:27:03,19:27:03,20,38.5,-18.5,-0.10277777800000001,4500,-3500,2020/4/1,16831623,37
22,01/04/2020 19:27:44,19:27:44,20,32.8,-12.8,-0.07111111099999999,4500,-3500,2020/4/1,16831664,41
23,01/04/2020 19:29:30,19:29:30,20,27.1,-7.1,-0.039444444,4500,-3500,2020/4/1,16831770,106
24,01/04/2020 19:30:06,19:30:06,20,15.6,4.4,0.024444444,5000,-3500,2020/4/1,16831806,36
25,01/04/2020 19:31:13,19:31:13,20,9.9,10.1,0.056111111,5000,-3000,2020/4/1,16831873,67
26,01/04/2020 19:34:30,19:34:30,20,4.2,15.8,0.087777778,5500,-3000,2020/4/1,16832070,197
27,01/04/2020 19:35:24,19:35:24,20,9.9,10.1,0.056111111,5500,-3500,2020/4/1,16832124,54
28,01/04/2020 19:37:38,19:37:38,20,15.6,4.4,0.024444444,6000,-4000,2020/4/1,16832258,134
29,01/04/2020 19:38:05,19:38:05,20,21.4,-1.4,-0.007777778000000001,6000,-4500,2020/4/1,16832285,27
30,01/04/2020 19:45:59,19:45:59,20,341.4,38.6,0.21444444399999998,5000,-3000,2020/4/1,16832759,474
31,01/04/2020 19:46:36,19:46:36,20,15.6,4.4,0.024444444,4500,-3000,2020/4/1,16832796,37
32,01/04/2020 19:47:08,19:47:08,20,49.9,-29.9,-0.166111111,4000,-3500,2020/4/1,16832828,32
33,01/04/2020 19:47:44,19:47:44,20,44.2,-24.2,-0.134444444,4500,-3500,2020/4/1,16832864,36
34,01/04/2020 19:48:24,19:48:24,20,38.5,-18.5,-0.10277777800000001,5000,-3500,2020/4/1,16832904,40
35,01/04/2020 19:50:48,19:50:48,20,32.8,-12.8,-0.07111111099999999,5500,-4000,2020/4/1,16833048,144
36,01/04/2020 19:51:01,19:51:01,20,27.1,-7.1,-0.039444444,5500,-4000,2020/4/1,16833061,13
37,01/04/2020 19:56:34,19:56:34,20,21.4,-1.4,-0.007777778000000001,8000,-5500,2020/4/1,16833394,333
38,01/04/2020 19:58:21,19:58:21,20,15.6,4.4,0.024444444,8000,-6000,2020/4/1,16833501,107
39,01/04/2020 19:58:57,19:58:57,20,32.8,-12.8,-0.07111111099999999,7500,-6000,2020/4/1,16833537,36
40,01/04/2020 19:59:46,19:59:46,20,38.5,-18.5,-0.10277777800000001,8000,-6000,2020/4/1,16833586,49
41,01/04/2020 20:10:41,20:10:41,20,49.9,-29.9,-0.166111111,4500,-4000,2020/4/1,16834241,655
42,01/04/2020 20:11:17,20:11:17,20,67.1,-47.1,-0.261666667,4500,-4500,2020/4/1,16834277,36
43,01/04/2020 20:11:48,20:11:48,20,78.5,-58.5,-0.325,4500,-4500,2020/4/1,16834308,31
44,01/04/2020 20:12:23,20:12:23,20,84.2,-64.2,-0.35666666700000005,4500,-4500,2020/4/1,16834343,35
45,01/04/2020 20:13:05,20:13:05,20,89.9,-69.9,-0.38833333299999995,4500,-4500,2020/4/1,16834385,42
46,01/04/2020 20:14:52,20:14:52,20,44.2,-24.2,-0.134444444,5500,-4500,2020/4/1,16834492,107
47,01/04/2020 20:15:28,20:15:28,20,21.4,-1.4,-0.007777778000000001,6000,-4500,2020/4/1,16834528,36
48,01/04/2020 20:16:36,20:16:36,20,15.6,4.4,0.024444444,6000,-4500,2020/4/1,16834596,68
49,01/04/2020 20:17:17,20:17:17,20,4.2,15.8,0.087777778,6000,-4500,2020/4/1,16834637,41
50,01/04/2020 20:19:04,20:19:04,20,9.9,10.1,0.056111111,6000,-5000,2020/4/1,16834744,107
51,01/04/2020 20:19:41,20:19:41,20,21.4,-1.4,-0.007777778000000001,5500,-5000,2020/4/1,16834781,37
52,01/04/2020 20:20:48,20:20:48,20,15.6,4.4,0.024444444,5500,-5000,2020/4/1,16834848,67
53,01/04/2020 20:23:53,20:23:53,20,9.9,10.1,0.056111111,6000,-5000,2020/4/1,16835033,185
54,01/04/2020 20:24:06,20:24:06,20,358.5,21.5,0.119444444,6000,-5000,2020/4/1,16835046,13
55,01/04/2020 20:24:20,20:24:20,20,347.1,32.9,0.182777778,6500,-5000,2020/4/1,16835060,14
56,01/04/2020 20:25:27,20:25:27,20,341.4,38.6,0.21444444399999998,6500,-5000,2020/4/1,16835127,67
57,01/04/2020 20:28:22,20:28:22,20,335.6,44.4,0.246666667,7500,-5000,2020/4/1,16835302,175
58,01/04/2020 20:29:39,20:29:39,20,341.4,38.6,0.21444444399999998,7500,-5000,2020/4/1,16835379,77
59,01/04/2020 20:31:25,20:31:25,20,352.8,27.2,0.151111111,7000,-5000,2020/4/1,16835485,106
60,01/04/2020 20:32:02,20:32:02,20,32.8,-12.8,-0.07111111099999999,5500,-5000,2020/4/1,16835522,37
61,01/04/2020 20:32:33,20:32:33,20,44.2,-24.2,-0.134444444,5500,-5000,2020/4/1,16835553,31
62,01/04/2020 20:33:09,20:33:09,20,55.6,-35.6,-0.19777777800000002,5500,-5000,2020/4/1,16835589,36
63,01/04/2020 20:33:49,20:33:49,20,61.4,-41.4,-0.23,5500,-5000,2020/4/1,16835629,40
64,01/04/2020 20:35:36,20:35:36,20,49.9,-29.9,-0.166111111,5500,-5000,2020/4/1,16835736,107
65,01/04/2020 20:36:11,20:36:11,20,38.5,-18.5,-0.10277777800000001,6000,-5000,2020/4/1,16835771,35
66,01/04/2020 20:36:44,20:36:44,20,32.8,-12.8,-0.07111111099999999,6000,-5000,2020/4/1,16835804,33
