,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
0,31/7/2020 04:05:53.26,4:05:53,20,17.9,2.1,0.011666667,7400,-3000,2020/7/31,27230753,0
1,31/7/2020 04:06:10.46,4:06:10,20,30.6,-10.6,-0.05888888900000001,6900,-3000,2020/7/31,27230770,17
2,31/7/2020 04:08:10.19,4:08:10,20,48.9,-28.9,-0.160555556,5900,-4000,2020/7/31,27230890,120
3,31/7/2020 04:08:37.35,4:08:37,20,34.8,-14.8,-0.082222222,6900,-4000,2020/7/31,27230917,27
4,31/7/2020 04:09:13.11,4:09:13,20,29.2,-9.2,-0.051111110999999994,7400,-3500,2020/7/31,27230953,36
5,31/7/2020 04:10:06.05,4:10:06,20,40.5,-20.5,-0.11388888900000001,7400,-3500,2020/7/31,27231006,53
6,31/7/2020 04:11:10.15,4:11:10,20,34.8,-14.8,-0.082222222,7400,-3500,2020/7/31,27231070,64
7,31/7/2020 04:12:12.36,4:12:12,20,26.3,-6.3,-0.035,7400,-3500,2020/7/31,27231132,62
8,31/7/2020 04:12:39.55,4:12:39,20,27.7,-7.7,-0.042777777999999995,7400,-3500,2020/7/31,27231159,27
9,31/7/2020 04:13:51.06,4:13:51,20,27.7,-7.7,-0.042777777999999995,7400,-3500,2020/7/31,27231231,72
10,31/7/2020 04:15:24.2,4:15:24,20,34.8,-14.8,-0.082222222,7400,-3500,2020/7/31,27231324,93
11,31/7/2020 04:15:51.4,4:15:51,20,32.0,-12.0,-0.066666667,7400,-3500,2020/7/31,27231351,27
12,31/7/2020 04:17:21,4:17:21,20,27.7,-7.7,-0.042777777999999995,7400,-3000,2020/7/31,27231441,90
13,31/7/2020 04:17:48.31,4:17:48,20,24.9,-4.9,-0.027222222,7400,-3000,2020/7/31,27231468,27
14,31/7/2020 04:19:28.53,4:19:28,20,16.5,3.5,0.019444443999999998,8400,-3000,2020/7/31,27231568,100
15,31/7/2020 04:20:40.48,4:20:40,20,20.7,-0.7,-0.0038888890000000004,8400,-3000,2020/7/31,27231640,72
16,31/7/2020 04:22:39.61,4:22:39,20,19.3,0.7,0.0038888890000000004,8400,-3000,2020/7/31,27231759,119
17,31/7/2020 04:23:06.9,4:23:06,20,10.8,9.2,0.051111110999999994,8400,-3000,2020/7/31,27231786,27
18,31/7/2020 04:23:42.8,4:23:42,20,20.7,-0.7,-0.0038888890000000004,8400,-3000,2020/7/31,27231822,36
19,31/7/2020 04:24:37.01,4:24:37,20,12.2,7.8,0.043333332999999995,8400,-3000,2020/7/31,27231877,55
20,31/7/2020 04:25:39.08,4:25:39,20,17.9,2.1,0.011666667,8400,-3000,2020/7/31,27231939,62
21,31/7/2020 04:26:42.52,4:26:42,20,20.7,-0.7,-0.0038888890000000004,8400,-3000,2020/7/31,27232002,63
22,31/7/2020 04:27:54.14,4:27:54,20,20.7,-0.7,-0.0038888890000000004,8400,-3000,2020/7/31,27232074,72
23,31/7/2020 04:29:54.48,4:29:54,20,19.3,0.7,0.0038888890000000004,8400,-3000,2020/7/31,27232194,120
24,31/7/2020 04:30:21.39,4:30:21,20,24.9,-4.9,-0.027222222,8400,-3000,2020/7/31,27232221,27
25,31/7/2020 04:31:52.5,4:31:52,20,16.5,3.5,0.019444443999999998,8400,-3000,2020/7/31,27232312,91
26,31/7/2020 04:32:55.14,4:32:55,20,22.1,-2.1,-0.011666667,8400,-3000,2020/7/31,27232375,63
27,31/7/2020 04:33:58.22,4:33:58,20,17.9,2.1,0.011666667,8400,-3000,2020/7/31,27232438,63
28,31/7/2020 04:35:10.15,4:35:10,20,33.4,-13.4,-0.074444444,8400,-3000,2020/7/31,27232510,72
29,31/7/2020 04:35:37.2,4:35:37,20,23.5,-3.5,-0.019444443999999998,8400,-3000,2020/7/31,27232537,27
30,31/7/2020 04:37:38.35,4:37:38,20,33.4,-13.4,-0.074444444,8400,-3000,2020/7/31,27232658,121
31,31/7/2020 04:38:14.48,4:38:14,20,24.9,-4.9,-0.027222222,8400,-3000,2020/7/31,27232694,36
32,31/7/2020 04:39:07.33,4:39:07,20,39.0,-19.0,-0.105555556,8400,-3000,2020/7/31,27232747,53
33,31/7/2020 04:40:10.33,4:40:10,20,41.9,-21.9,-0.12166666699999999,6900,-4000,2020/7/31,27232810,63
34,31/7/2020 04:41:12.24,4:41:12,20,30.6,-10.6,-0.05888888900000001,6900,-4000,2020/7/31,27232872,62
35,31/7/2020 04:42:24.21,4:42:24,20,41.9,-21.9,-0.12166666699999999,6900,-3000,2020/7/31,27232944,72
36,31/7/2020 04:44:24.51,4:44:24,20,40.5,-20.5,-0.11388888900000001,6900,-3000,2020/7/31,27233064,120
37,31/7/2020 04:44:51.52,4:44:51,20,37.6,-17.6,-0.09777777800000001,6900,-3000,2020/7/31,27233091,27
38,31/7/2020 04:45:27.46,4:45:27,20,34.8,-14.8,-0.082222222,6900,-3000,2020/7/31,27233127,36
39,31/7/2020 04:46:22.31,4:46:22,20,46.1,-26.1,-0.145,6900,-3000,2020/7/31,27233182,55
40,31/7/2020 04:47:25.37,4:47:25,20,41.9,-21.9,-0.12166666699999999,6900,-3000,2020/7/31,27233245,63
41,31/7/2020 04:48:28.58,4:48:28,20,46.1,-26.1,-0.145,6900,-3000,2020/7/31,27233308,63
42,31/7/2020 04:49:40.35,4:49:40,20,51.7,-31.7,-0.17611111100000001,8400,-5000,2020/7/31,27233380,72
43,31/7/2020 04:51:39.92,4:51:39,20,41.9,-21.9,-0.12166666699999999,8400,-5000,2020/7/31,27233499,119
