,ACTIME,TIME,TARSTF,SGTF,dif,dif_s,TOR_P,TOR_N,DATE,ss2,time_interval
37,27/7/2020 03:03:26.44,3:03:26,20,335.5,44.5,0.247222222,9600,-3000,2020/7/27,26881406,81
38,27/7/2020 03:05:23.81,3:05:23,20,341.2,38.8,0.215555556,7600,-4000,2020/7/27,26881523,117
39,27/7/2020 03:05:41.18,3:05:41,20,359.5,20.5,0.11388888900000001,7600,-5000,2020/7/27,26881541,18
40,27/7/2020 03:06:26.96,3:06:26,20,10.8,9.2,0.051111110999999994,7100,-5000,2020/7/27,26881586,45
41,27/7/2020 03:07:21.84,3:07:21,20,22.1,-2.1,-0.011666667,6100,-5000,2020/7/27,26881641,55
42,27/7/2020 03:08:12.6,3:08:12,20,346.8,33.2,0.18444444399999999,7100,-4000,2020/7/27,26881692,51
43,27/7/2020 03:09:18.21,3:09:18,20,8.0,12.0,0.066666667,7100,-4000,2020/7/27,26881758,66
44,27/7/2020 03:10:35,3:10:35,20,12.2,7.8,0.043333332999999995,7100,-4000,2020/7/27,26881835,77
45,27/7/2020 03:12:34.2,3:12:34,20,20.7,-0.7,-0.0038888890000000004,7100,-4000,2020/7/27,26881954,119
46,27/7/2020 03:12:52.68,3:12:52,20,24.9,-4.9,-0.027222222,7100,-4000,2020/7/27,26881972,18
47,27/7/2020 03:13:29.47,3:13:29,20,20.7,-0.7,-0.0038888890000000004,7100,-4000,2020/7/27,26882009,37
48,27/7/2020 03:14:14.55,3:14:14,20,13.6,6.4,0.035555556,7100,-4000,2020/7/27,26882054,45
49,27/7/2020 03:15:17.07,3:15:17,20,22.1,-2.1,-0.011666667,7100,-4000,2020/7/27,26882117,63
50,27/7/2020 03:16:20.35,3:16:20,20,16.5,3.5,0.019444443999999998,7100,-4000,2020/7/27,26882180,63
51,27/7/2020 03:17:32.48,3:17:32,20,23.5,-3.5,-0.019444443999999998,7100,-4000,2020/7/27,26882252,72
52,27/7/2020 03:19:33,3:19:33,20,23.5,-3.5,-0.019444443999999998,7100,-4000,2020/7/27,26882373,121
53,27/7/2020 03:20:00.02,3:20:00,20,12.2,7.8,0.043333332999999995,7100,-4000,2020/7/27,26882400,27
54,27/7/2020 03:20:36.9,3:20:36,20,15.0,5.0,0.027777778,7100,-4000,2020/7/27,26882436,36
55,27/7/2020 03:21:29.33,3:21:29,20,12.2,7.8,0.043333332999999995,7100,-4000,2020/7/27,26882489,53
56,27/7/2020 03:22:32.57,3:22:32,20,13.6,6.4,0.035555556,7100,-4000,2020/7/27,26882552,63
57,27/7/2020 03:23:35.28,3:23:35,20,16.5,3.5,0.019444443999999998,7100,-4000,2020/7/27,26882615,63
58,27/7/2020 03:24:47.32,3:24:47,20,9.4,10.6,0.05888888900000001,8100,-4000,2020/7/27,26882687,72
59,27/7/2020 03:26:47.1,3:26:47,20,15.0,5.0,0.027777778,8100,-4000,2020/7/27,26882807,120
60,27/7/2020 03:27:14.21,3:27:14,20,10.8,9.2,0.051111110999999994,8100,-4000,2020/7/27,26882834,27
61,27/7/2020 03:27:50.37,3:27:50,20,359.5,20.5,0.11388888900000001,8100,-4000,2020/7/27,26882870,36
62,27/7/2020 03:28:44.04,3:28:44,20,6.6,13.4,0.074444444,8100,-4000,2020/7/27,26882924,54
63,27/7/2020 03:29:47.22,3:29:47,20,8.0,12.0,0.066666667,8100,-4000,2020/7/27,26882987,63
64,27/7/2020 04:02:37.49,4:02:37,20,106.8,-86.8,-0.48222222200000003,8100,-4000,2020/7/27,26884957,1970
65,27/7/2020 04:02:42.98,4:02:42,20,108.2,-88.2,-0.49,6600,-5500,2020/7/27,26884962,5
66,27/7/2020 04:04:39.36,4:04:39,20,102.6,-82.6,-0.45888888899999997,7100,-4000,2020/7/27,26885079,117
67,27/7/2020 04:05:42.23,4:05:42,20,96.9,-76.9,-0.42722222200000004,7100,-4000,2020/7/27,26885142,63
68,27/7/2020 04:06:54.06,4:06:54,20,89.9,-69.9,-0.38833333299999995,7100,-4000,2020/7/27,26885214,72
69,27/7/2020 04:08:55.58,4:08:55,20,84.2,-64.2,-0.35666666700000005,7100,-5000,2020/7/27,26885335,121
70,27/7/2020 04:09:22.16,4:09:22,20,78.6,-58.6,-0.325555556,7100,-5000,2020/7/27,26885362,27
71,27/7/2020 04:09:58.34,4:09:58,20,82.8,-62.8,-0.348888889,7100,-5000,2020/7/27,26885398,36
72,27/7/2020 04:10:52.37,4:10:52,20,74.3,-54.3,-0.301666667,7100,-5000,2020/7/27,26885452,54
73,27/7/2020 04:11:55.56,4:11:55,20,64.5,-44.5,-0.247222222,6600,-5000,2020/7/27,26885515,63
74,27/7/2020 04:12:58.57,4:12:58,20,46.1,-26.1,-0.145,6600,-5000,2020/7/27,26885578,63
75,27/7/2020 04:14:10.02,4:14:10,20,33.4,-13.4,-0.074444444,7100,-4000,2020/7/27,26885650,72
76,27/7/2020 04:16:10.03,4:16:10,20,5.2,14.8,0.082222222,10100,-4000,2020/7/27,26885770,120
77,27/7/2020 04:16:37.48,4:16:37,20,318.6,61.4,0.341111111,10100,-3000,2020/7/27,26885797,27
78,27/7/2020 04:17:13.35,4:17:13,20,335.5,44.5,0.247222222,10100,-3000,2020/7/27,26885833,36
79,27/7/2020 04:18:07.31,4:18:07,20,332.7,47.3,0.262777778,8100,-4000,2020/7/27,26885887,54
80,27/7/2020 04:19:10.54,4:19:10,20,335.5,44.5,0.247222222,8100,-4000,2020/7/27,26885950,63
81,27/7/2020 04:20:13.22,4:20:13,20,348.2,31.8,0.176666667,6100,-5000,2020/7/27,26886013,63
82,27/7/2020 04:21:25.26,4:21:25,20,10.8,9.2,0.051111110999999994,6100,-5000,2020/7/27,26886085,72
83,27/7/2020 04:22:02.08,4:22:02,20,17.9,2.1,0.011666667,6100,-5000,2020/7/27,26886122,37
84,27/7/2020 04:23:52.28,4:23:52,20,12.2,7.8,0.043333332999999995,7100,-5000,2020/7/27,26886232,110
85,27/7/2020 04:24:43.81,4:24:43,20,3.7,16.3,0.090555556,7100,-5000,2020/7/27,26886283,51
86,27/7/2020 04:25:36.62,4:25:36,20,351.0,29.0,0.161111111,7100,-5000,2020/7/27,26886336,53
87,27/7/2020 04:26:08.09,4:26:08,20,322.8,57.2,0.317777778,7100,-3000,2020/7/27,26886368,32
88,27/7/2020 04:27:28.14,4:27:28,20,280.5,99.5,0.5527777779999999,10100,-3000,2020/7/27,26886448,80
89,27/7/2020 04:27:58.09,4:27:58,20,273.4,106.6,0.5922222220000001,10100,-3000,2020/7/27,26886478,30
90,27/7/2020 04:29:06.05,4:29:06,20,273.4,106.6,0.5922222220000001,10100,-3000,2020/7/27,26886546,68
91,27/7/2020 04:30:39.39,4:30:39,20,263.5,116.5,0.647222222,10100,-3000,2020/7/27,26886639,93
92,27/7/2020 04:31:06.32,4:31:06,20,321.4,58.6,0.325555556,6100,-5000,2020/7/27,26886666,27
93,27/7/2020 04:31:42.03,4:31:42,20,334.1,45.9,0.255,6100,-5500,2020/7/27,26886702,36
94,27/7/2020 04:32:36.08,4:32:36,20,355.3,24.7,0.137222222,6100,-5500,2020/7/27,26886756,54
95,27/7/2020 04:33:40.05,4:33:40,20,3.7,16.3,0.090555556,6100,-5500,2020/7/27,26886820,64
96,27/7/2020 04:34:43.17,4:34:43,20,358.1,21.9,0.12166666699999999,6100,-5500,2020/7/27,26886883,63
97,27/7/2020 04:35:55.52,4:35:55,20,355.3,24.7,0.137222222,6100,-5500,2020/7/27,26886955,72
98,27/7/2020 04:37:55.22,4:37:55,20,356.7,23.3,0.129444444,6100,-5500,2020/7/27,26887075,120
99,27/7/2020 04:38:22.34,4:38:22,20,327.0,53.0,0.29444444399999997,6100,-5500,2020/7/27,26887102,27
100,27/7/2020 04:38:58.03,4:38:58,20,332.7,47.3,0.262777778,7100,-5000,2020/7/27,26887138,36
101,27/7/2020 04:40:08.32,4:40:08,20,332.7,47.3,0.262777778,7100,-5000,2020/7/27,26887208,70
102,27/7/2020 04:40:55.38,4:40:55,20,312.9,67.1,0.37277777799999995,7100,-5000,2020/7/27,26887255,47
103,27/7/2020 04:41:58.21,4:41:58,20,290.3,89.7,0.498333333,10100,-3000,2020/7/27,26887318,63
104,27/7/2020 04:43:10.25,4:43:10,20,301.6,78.4,0.435555556,10100,-3000,2020/7/27,26887390,72
105,27/7/2020 04:45:10.19,4:45:10,20,290.3,89.7,0.498333333,10100,-3000,2020/7/27,26887510,120
106,27/7/2020 04:45:37.3,4:45:37,20,312.9,67.1,0.37277777799999995,10100,-3000,2020/7/27,26887537,27
107,27/7/2020 04:46:13.51,4:46:13,20,315.7,64.3,0.35722222200000003,10100,-3000,2020/7/27,26887573,36
108,27/7/2020 04:47:07.57,4:47:07,20,327.0,53.0,0.29444444399999997,10100,-3000,2020/7/27,26887627,54
109,27/7/2020 04:48:10.17,4:48:10,20,329.9,50.1,0.278333333,10100,-3000,2020/7/27,26887690,63
110,27/7/2020 04:49:13.33,4:49:13,20,341.2,38.8,0.215555556,10100,-3000,2020/7/27,26887753,63
111,27/7/2020 04:50:25.23,4:50:25,20,358.1,21.9,0.12166666699999999,10100,-3000,2020/7/27,26887825,72
112,27/7/2020 04:52:25.1,4:52:25,20,12.2,7.8,0.043333332999999995,6100,-5000,2020/7/27,26887945,120
113,27/7/2020 04:52:52.11,4:52:52,20,32.0,-12.0,-0.066666667,6100,-5000,2020/7/27,26887972,27
114,27/7/2020 04:53:27.55,4:53:27,20,39.0,-19.0,-0.105555556,6100,-5000,2020/7/27,26888007,35
115,27/7/2020 04:54:22.34,4:54:22,20,50.3,-30.3,-0.168333333,6100,-5000,2020/7/27,26888062,55
116,27/7/2020 04:55:25.02,4:55:25,20,44.7,-24.7,-0.137222222,6100,-5000,2020/7/27,26888125,63
117,27/7/2020 04:56:27.03,4:56:27,20,36.2,-16.2,-0.09,7100,-5000,2020/7/27,26888187,62
118,27/7/2020 04:57:40.35,4:57:40,20,12.2,7.8,0.043333332999999995,7100,-5000,2020/7/27,26888260,73
119,27/7/2020 04:59:40.27,4:59:40,20,0.9,19.1,0.106111111,7100,-5000,2020/7/27,26888380,120
120,27/7/2020 05:00:07.38,5:00:07,20,344.0,36.0,0.2,7100,-5000,2020/7/27,26888407,27
121,27/7/2020 05:00:43.49,5:00:43,20,341.2,38.8,0.215555556,7100,-5000,2020/7/27,26888443,36
122,27/7/2020 05:02:40.79,5:02:40,20,324.2,55.8,0.31,9100,-4000,2020/7/27,26888560,117
123,27/7/2020 05:03:43.56,5:03:43,20,338.3,41.7,0.231666667,9100,-4000,2020/7/27,26888623,63
124,27/7/2020 05:04:55.22,5:04:55,20,332.7,47.3,0.262777778,8100,-5000,2020/7/27,26888695,72
125,27/7/2020 05:06:55.51,5:06:55,20,328.5,51.5,0.28611111100000003,8100,-4000,2020/7/27,26888815,120
126,27/7/2020 05:07:22.19,5:07:22,20,338.3,41.7,0.231666667,8100,-4000,2020/7/27,26888842,27
127,27/7/2020 05:07:58.3,5:07:58,20,341.2,38.8,0.215555556,8100,-4000,2020/7/27,26888878,36
128,27/7/2020 05:08:52.48,5:08:52,20,342.6,37.4,0.207777778,7100,-5000,2020/7/27,26888932,54
129,27/7/2020 05:09:55.54,5:09:55,20,334.1,45.9,0.255,7100,-5000,2020/7/27,26888995,63
130,27/7/2020 05:10:58.29,5:10:58,20,329.9,50.1,0.278333333,7100,-5000,2020/7/27,26889058,63
131,27/7/2020 05:12:10.56,5:12:10,20,336.9,43.1,0.23944444399999998,7100,-4000,2020/7/27,26889130,72
132,27/7/2020 05:14:10.27,5:14:10,20,338.3,41.7,0.231666667,7100,-4000,2020/7/27,26889250,120
133,27/7/2020 05:14:37.44,5:14:37,20,335.5,44.5,0.247222222,7100,-4000,2020/7/27,26889277,27
134,27/7/2020 05:15:13,5:15:13,20,338.3,41.7,0.231666667,7100,-4000,2020/7/27,26889313,36
135,27/7/2020 05:16:07.05,5:16:07,20,331.3,48.7,0.27055555600000003,7100,-4000,2020/7/27,26889367,54
136,27/7/2020 05:17:10.51,5:17:10,20,339.7,40.3,0.22388888899999998,7100,-4000,2020/7/27,26889430,63
137,27/7/2020 05:18:13.57,5:18:13,20,336.9,43.1,0.23944444399999998,7100,-4000,2020/7/27,26889493,63
138,27/7/2020 05:19:25.26,5:19:25,20,328.5,51.5,0.28611111100000003,7100,-4000,2020/7/27,26889565,72
139,27/7/2020 05:21:25.11,5:21:25,20,324.2,55.8,0.31,7100,-4000,2020/7/27,26889685,120
140,27/7/2020 05:21:53.37,5:21:53,20,317.2,62.8,0.348888889,8100,-3000,2020/7/27,26889713,28
141,27/7/2020 05:22:29.51,5:22:29,20,311.5,68.5,0.380555556,8100,-3000,2020/7/27,26889749,36
142,27/7/2020 05:23:22.53,5:23:22,20,314.3,65.7,0.365,8100,-3000,2020/7/27,26889802,53
143,27/7/2020 05:24:25.26,5:24:25,20,312.9,67.1,0.37277777799999995,8100,-3000,2020/7/27,26889865,63
144,27/7/2020 05:25:28.51,5:25:28,20,318.6,61.4,0.341111111,8100,-3000,2020/7/27,26889928,63
