,0
517,-18.519657782981028
518,-18.46174613334119
519,-18.518800460211185
520,-18.64349532154747
521,-18.588475428576228
522,-18.53471861214277
523,-18.467925220035408
524,-18.415176860680234
525,-18.482879472823033
526,-18.29981867548468
527,-18.51348791081523
528,-18.45797969653083
529,-18.407595125459192
530,-18.3581161257644
531,-18.421867711460106
532,-18.486776909191587
533,-18.550849234468764
534,-18.610576825307167
535,-18.559101496730378
536,-18.511726644784357
537,-18.332573501260896
538,-18.284148113495576
539,-18.510243042255333
540,-18.451083489298963
541,-18.39643456518706
542,-18.21378958508247
543,-18.340276100136563
544,-18.52533687623124
545,-18.68796762394647
546,-18.791440364452384
547,-18.73185590431407
548,-18.78642764635344
549,-18.725281489054368
550,-18.9051984892268
551,-18.846879148370324
552,-18.66023367049274
553,-18.61037521019622
554,-18.55951987307113
555,-18.62207621599139
556,-18.57134348462495
557,-18.655381205321554
558,-18.59609868580769
559,-18.539803351928345
560,-18.35637736136817
561,-18.303556302717674
562,-18.25036525641414
563,-18.196376171226216
564,-18.27831241696785
565,-18.229626631130156
566,-18.04964283461715
567,-18.000502969991278
568,-17.82332601567957
569,-17.77704767663125
570,-17.85127240791022
571,-17.93411312518946
572,-18.020334155448264
573,-18.089283250325693
574,-18.03912240727256
575,-18.101787573607545
576,-18.04793821241984
577,-18.130509238452206
578,-18.079916729340084
579,-18.18419928644584
580,-18.134109368809373
581,-18.212350496952425
582,-18.428824275791182
583,-18.509397499031937
584,-18.454944688580525
585,-18.394303162473697
586,-18.342591359181277
587,-18.29722963674659
588,-18.24778302137868
589,-18.31175581158867
590,-18.26366853477806
591,-18.08380061748719
592,-18.153345998358354
593,-18.214797565684727
594,-18.16381932179487
595,-18.114710148019807
596,-18.064430730998087
597,-18.011638237373873
598,-17.834136540873857
599,-17.657520643290056
600,-17.611618405265947
601,-17.685788668013384
602,-17.86622253318168
603,-17.69119918486407
604,-17.844285004989754
605,-17.80276678526785
606,-17.62821040293335
607,-17.592361133627012
608,-17.553899022327975
609,-17.511704125704707
610,-17.669179217324977
611,-17.88029386661259
612,-17.83939911142799
613,-17.798637590915273
614,-18.00316444080294
615,-17.96112695009504
616,-18.035427075064536
617,-17.97847222393613
618,-17.934500158167573
619,-18.011167872970343
620,-18.104121300179628
621,-18.057781732212927
622,-17.882385741142286
623,-17.968952199960505
624,-17.9229853274574
625,-17.878945682111738
626,-17.83295977513073
627,-17.79385149485251
628,-17.895455742945025
629,-17.855561343959582
630,-17.678413502710658
631,-17.641405571665363
632,-17.600082384615725
633,-17.541726339852012
634,-17.622882538728014
635,-17.58320423898719
636,-17.41046470302204
637,-17.495271745971163
638,-17.453844396165266
639,-17.54400096890404
640,-17.371816372844183
641,-17.19984747175281
642,-17.0333104021757
643,-17.000097257445656
644,-16.96596846575761
645,-16.80035961094518
646,-16.767518886113056
647,-16.742761326885233
648,-16.716945843259037
649,-16.68854772025254
650,-16.809253146928807
651,-16.777984113591355
652,-16.986657083904603
653,-16.95792648332089
654,-16.922607093756692
655,-16.890709418099764
656,-17.017709629805022
657,-17.260064604621654
658,-17.22032608683022
659,-17.180224129069543
660,-17.00939272484134
661,-16.97822341411945
662,-16.943043040347572
663,-16.90927570239157
664,-17.014470855451968
665,-16.98181482953982
666,-16.817140908887122
667,-16.654386152755414
668,-16.628923634395836
669,-16.4698034890257
670,-16.58130154375071
671,-16.54545924997731
672,-16.632099845744335
673,-16.707545900556934
674,-16.80364226774981
675,-16.781358870735314
676,-16.741482726323095
677,-16.83892334665593
678,-16.99709075555556
679,-16.963025444719044
680,-16.917170391492917
681,-17.128666067654407
682,-17.09014469019132
683,-17.053882588355542
684,-17.02340278417882
685,-16.99453819613492
686,-16.959815006856164
687,-17.17911571269646
688,-17.281355719055558
689,-17.369959298584924
690,-17.470982532676775
691,-17.549059296790496
692,-17.50639313555005
693,-17.334088822402485
694,-17.16387749510538
695,-17.1208484547689
696,-17.200173473807624
697,-17.02970439131738
698,-16.86034981383046
699,-16.81415418912512
700,-16.777441086993367
701,-16.744788420762912
702,-16.942737677059764
703,-16.917124882510088
704,-16.76439965565366
705,-16.736449960819527
706,-16.84294943957708
707,-17.79656054946378
708,-17.752576955200656
709,-17.709249534797234
710,-17.878922686896026
711,-17.83651979624608
712,-18.039190951421542
713,-17.871739583947804
714,-17.83978827889274
715,-17.93355605037041
716,-17.90222376785367
717,-17.87057367712553
718,-17.839611484107564
719,-17.807172693166397
720,-17.906630885549813
721,-17.856984843468677
722,-17.82171435142077
723,-17.9366426978496
724,-17.765561514929484
725,-17.722243930771437
726,-17.677890000906412
727,-17.632166804295995
728,-17.70721186987906
729,-17.78751089474901
730,-17.74772136510604
731,-17.70098655396956
732,-17.77822886948432
733,-17.85661980987951
734,-17.812106680677903
735,-17.877823138239233
736,-17.825389325447347
737,-17.648843939103806
738,-17.719229901932266
739,-17.793192127913745
740,-17.749237059241857
741,-17.92931814730201
