,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,-0.012238166184671329,-0.6606384395635874,-0.04382577305346791,-0.1419458240270615,-0.2603435218334198,-0.00018299068784889162,-0.021094754338264465,-0.1419458240270615,-0.2603435218334198
1,-0.021094754338264465,-0.1419458240270615,-0.2603435218334198,-0.572640597820282,0.01276182383298874,-0.0005704182516689028,-0.016802094876766205,-0.572640597820282,0.01276182383298874
2,-0.016802094876766205,-0.572640597820282,0.01276182383298874,-0.16029192507266998,-0.21785153448581696,-0.00030789030590879846,-0.0243783351033926,-0.16029192507266998,-0.21785153448581696
3,-0.0243783351033926,-0.16029192507266998,-0.21785153448581696,-0.5406177043914795,0.010690399445593336,-0.0007035064847279211,-0.021062547340989113,-0.5406177043914795,0.010690399445593336
4,-0.021062547340989113,-0.5406177043914795,0.010690399445593336,-0.18346595764160156,-0.19189846515655518,-0.00046604006021203965,-0.02763292007148266,-0.18346595764160156,-0.19189846515655518
5,-0.02763292007148266,-0.18346595764160156,-0.19189846515655518,-0.6319983005523682,0.020701071247458437,-0.0009135617015726518,-0.021054932847619057,-0.6319983005523682,0.020701071247458437
6,-0.021054932847619057,-0.6319983005523682,0.020701071247458437,-0.14043015241622925,-0.22719088196754458,-0.0004660641571735421,-0.029050027951598167,-0.14043015241622925,-0.22719088196754458
7,-0.029050027951598167,-0.14043015241622925,-0.22719088196754458,-0.7419264316558838,0.06475155055522919,-0.0010547590229371445,-0.019583426415920258,-0.7419264316558838,0.06475155055522919
8,-0.019583426415920258,-0.7419264316558838,0.06475155055522919,-0.11858472228050232,-0.27158674597740173,-0.0004136384596577277,-0.02874167449772358,-0.11858472228050232,-0.27158674597740173
9,-0.02874167449772358,-0.11858472228050232,-0.27158674597740173,-0.7510149478912354,0.07404992729425429,-0.0010431148205330754,-0.019216494634747505,-0.7510149478912354,0.07404992729425429
10,-0.019216494634747505,-0.7510149478912354,0.07404992729425429,-0.1226543039083481,-0.27559569478034973,-0.0004008573260621454,-0.02835249714553356,-0.1226543039083481,-0.27559569478034973
11,-0.02835249714553356,-0.1226543039083481,-0.27559569478034973,-0.7419224977493286,0.0657077580690384,-0.0010152886612392717,-0.018952175974845886,-0.7419224977493286,0.0657077580690384
12,-0.018952175974845886,-0.7419224977493286,0.0657077580690384,-0.12794944643974304,-0.2739645838737488,-0.00039107242182325646,-0.0279348473995924,-0.12794944643974304,-0.2739645838737488
13,-0.0279348473995924,-0.12794944643974304,-0.2739645838737488,-0.7278264164924622,0.054589990526437746,-0.0009832647482059347,-0.018777713179588318,-0.7278264164924622,0.054589990526437746
14,-0.018777713179588318,-0.7278264164924622,0.054589990526437746,-0.13163502514362335,-0.2708030045032501,-0.0003842695495156174,-0.027618952095508575,-0.13163502514362335,-0.2708030045032501
15,-0.027618952095508575,-0.13163502514362335,-0.2708030045032501,-0.7137784361839294,0.047435477375984185,-0.0009575517658082901,-0.01879921555519104,-0.7137784361839294,0.047435477375984185
16,-0.01879921555519104,-0.7137784361839294,0.047435477375984185,-0.130834624171257,-0.2635282874107361,-0.0003834281308971295,-0.027548614889383316,-0.130834624171257,-0.2635282874107361
17,-0.027548614889383316,-0.130834624171257,-0.2635282874107361,-0.7077350616455078,0.05265775322914122,-0.0009504948214992523,-0.019065435975790024,-0.7077350616455078,0.05265775322914122
18,-0.019065435975790024,-0.7077350616455078,0.05265775322914122,-0.1254306584596634,-0.25754332542419434,-0.00039157565407312185,-0.02787332981824875,-0.1254306584596634,-0.25754332542419434
19,-0.02787332981824875,-0.1254306584596634,-0.25754332542419434,-0.7100571990013123,0.05966440215706825,-0.0009698882141851103,-0.019467711448669434,-0.7100571990013123,0.05966440215706825
20,-0.019467711448669434,-0.7100571990013123,0.05966440215706825,-0.11932580173015594,-0.25665563344955444,-0.000406094207373108,-0.028418412432074547,-0.11932580173015594,-0.25665563344955444
21,-0.028418412432074547,-0.11932580173015594,-0.25665563344955444,-0.714613139629364,0.06460505723953248,-0.0010030136373012435,-0.019951945170760155,-0.714613139629364,0.06460505723953248
22,-0.019951945170760155,-0.714613139629364,0.06460505723953248,-0.11450215429067612,-0.25806546211242676,-0.00042477273701073306,-0.02902955561876297,-0.11450215429067612,-0.25806546211242676
23,-0.02902955561876297,-0.11450215429067612,-0.25806546211242676,-0.7234093546867371,0.06821915507316591,-0.0010429164444396954,-0.02031223475933075,-0.7234093546867371,0.06821915507316591
24,-0.02031223475933075,-0.7234093546867371,0.06821915507316591,-0.11003270000219345,-0.26224833726882935,-0.0004395594837621799,-0.029544590041041374,-0.11003270000219345,-0.26224833726882935
25,-0.029544590041041374,-0.11003270000219345,-0.26224833726882935,-0.7313660979270935,0.07118894159793852,-0.0010774864869768576,-0.02059474214911461,-0.7313660979270935,0.07118894159793852
26,-0.02059474214911461,-0.7313660979270935,0.07118894159793852,-0.10513290017843245,-0.26627445220947266,-0.00045139476510695504,-0.029999522492289543,-0.10513290017843245,-0.26627445220947266
27,-0.029999522492289543,-0.10513290017843245,-0.26627445220947266,-0.7377808690071106,0.07563892006874086,-0.0011082528622106996,-0.020919015631079674,-0.7377808690071106,0.07563892006874086
28,-0.020919015631079674,-0.7377808690071106,0.07563892006874086,-0.10185129940509796,-0.2663081884384155,-0.0004644165309320116,-0.030400021001696587,-0.10185129940509796,-0.2663081884384155
29,-0.030400021001696587,-0.10185129940509796,-0.2663081884384155,-0.7345457077026367,0.08139116317033768,-0.001130583387843042,-0.02158726379275322,-0.7345457077026367,0.08139116317033768
30,-0.02158726379275322,-0.7345457077026367,0.08139116317033768,-0.10230024158954622,-0.2607713043689728,-0.0004913201983446156,-0.030954787507653236,-0.10230024158954622,-0.2607713043689728
31,-0.030954787507653236,-0.10230024158954622,-0.2607713043689728,-0.7341752648353577,0.08576270937919617,-0.0011642518028221437,-0.022263918071985245,-0.7341752648353577,0.08576270937919617
32,-0.022263918071985245,-0.7341752648353577,0.08576270937919617,-0.10334571450948714,-0.2577652633190155,-0.0005200678792379032,-0.03153080493211746,-0.10334571450948714,-0.2577652633190155
33,-0.03153080493211746,-0.10334571450948714,-0.2577652633190155,-0.7233394980430603,0.08461882174015044,-0.0011933799877465665,-0.02318073995411396,-0.7233394980430603,0.08461882174015044
34,-0.02318073995411396,-0.7233394980430603,0.08461882174015044,-0.10555876791477203,-0.25219470262527466,-0.0005602378688868598,-0.032281726598739624,-0.10555876791477203,-0.25219470262527466
35,-0.032281726598739624,-0.10555876791477203,-0.25219470262527466,-0.7170185446739197,0.08259699493646622,-0.0012368963608957435,-0.02406647801399231,-0.7170185446739197,0.08259699493646622
36,-0.02406647801399231,-0.7170185446739197,0.08259699493646622,-0.10540121048688887,-0.25000619888305664,-0.0006010879172213193,-0.03310680389404297,-0.10540121048688887,-0.25000619888305664
37,-0.03310680389404297,-0.10540121048688887,-0.25000619888305664,-0.7139397859573364,0.08040449768304826,-0.0012882382785012261,-0.024894196540117264,-0.7139397859573364,0.08040449768304826
38,-0.024894196540117264,-0.7139397859573364,0.08040449768304826,-0.10474911332130431,-0.25015348196029663,-0.0006410597885153605,-0.033907756209373474,-0.10474911332130431,-0.25015348196029663
39,-0.033907756209373474,-0.10474911332130431,-0.25015348196029663,-0.7101520299911499,0.07708732038736342,-0.0013388472248871326,-0.025689322501420975,-0.7101520299911499,0.07708732038736342
40,-0.025689322501420975,-0.7101520299911499,0.07708732038736342,-0.1039978265762329,-0.2508401572704315,-0.0006808304795716976,-0.03468415141105652,-0.1039978265762329,-0.2508401572704315
41,-0.03468415141105652,-0.1039978265762329,-0.2508401572704315,-0.7038600444793701,0.07216597348451614,-0.0013875546502465576,-0.026505379006266594,-0.7038600444793701,0.07216597348451614
42,-0.026505379006266594,-0.7038600444793701,0.07216597348451614,-0.10435388982295989,-0.2505702078342438,-0.0007228444328918252,-0.035440027713775635,-0.10435388982295989,-0.2505702078342438
43,-0.035440027713775635,-0.10435388982295989,-0.2505702078342438,-0.6971790790557861,0.06724876165390012,-0.0014358503606557136,-0.02731897495687008,-0.6971790790557861,0.06724876165390012
44,-0.02731897495687008,-0.6971790790557861,0.06724876165390012,-0.10386156290769577,-0.25005972385406494,-0.0007659214608957182,-0.036220185458660126,-0.10386156290769577,-0.25005972385406494
45,-0.036220185458660126,-0.10386156290769577,-0.25005972385406494,-0.6894524693489075,0.0621962696313858,-0.0014864804454944383,-0.028193151578307152,-0.6894524693489075,0.0621962696313858
46,-0.028193151578307152,-0.6894524693489075,0.0621962696313858,-0.10178656876087189,-0.2500953674316406,-0.00081365253159725,-0.037111856043338776,-0.10178656876087189,-0.2500953674316406
