,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2,a_loss
0,0.04914861132568804,0.0795832747071934,0.812456003753278,-1.0,-0.25721731781959534,-0.002810552116421079,0.0349711999297142,-1.0,-0.25721731781959534,0.00763879856094718
1,0.0349711999297142,-1.0,-0.25721731781959534,-0.9999840259552002,-0.22712202370166779,-0.0016276586269851634,0.027350572869181633,-0.9999840259552002,-0.22712202370166779,0.030643779784440994
2,0.027350572869181633,-0.9999840259552002,-0.22712202370166779,-0.9999840259552002,-0.2276865839958191,-0.0011590232365515023,0.0213672686368227,-0.9999840259552002,-0.2276865839958191,0.005804815329611301
3,0.0213672686368227,-0.9999840259552002,-0.2276865839958191,-0.9999840259552002,-0.2281760275363922,-0.0008714197660137649,0.016650933772325516,-0.9999840259552002,-0.2281760275363922,0.004905350506305695
4,0.016650933772325516,-0.9999840259552002,-0.2281760275363922,-0.9999841451644897,-0.2285819798707962,-0.0006945255354677642,0.012922858819365501,-0.9999841451644897,-0.2285819798707962,0.04739369451999664
5,0.012922858819365501,-0.9999841451644897,-0.2285819798707962,-0.999984085559845,-0.2288934588432312,-0.0005857668246611882,0.009971639141440392,-0.999984085559845,-0.2288934588432312,0.007416259031742811
6,0.009971639141440392,-0.999984085559845,-0.2288934588432312,-0.9999842047691345,-0.22912108898162842,-0.0005191229702336115,0.007633909583091736,-0.9999842047691345,-0.22912108898162842,0.006037365645170212
7,0.007633909583091736,-0.9999842047691345,-0.22912108898162842,-0.9999876022338867,-0.22825147211551666,-0.0004783462502837953,0.005876959301531315,-0.9999876022338867,-0.22825147211551666,0.01045379601418972
8,0.005876959301531315,-0.9999876022338867,-0.22825147211551666,-0.9999898672103882,-0.22749468684196472,-0.00045478170865429423,0.00456343125551939,-0.9999898672103882,-0.22749468684196472,0.017314044758677483
9,0.00456343125551939,-0.9999898672103882,-0.22749468684196472,-0.9999914169311523,-0.22687385976314545,-0.0004411351901020954,0.003584904596209526,-0.9999914169311523,-0.22687385976314545,0.022604702040553093
10,0.003584904596209526,-0.9999914169311523,-0.22687385976314545,-0.9999921917915344,-0.22643479704856873,-0.000433186802909218,0.0028529521077871323,-0.9999921917915344,-0.22643479704856873,0.004690974019467831
11,0.0028529521077871323,-0.9999921917915344,-0.22643479704856873,-0.9999926686286926,-0.22603920102119446,-0.00042846482545738467,0.0023109866306185722,-0.9999926686286926,-0.22603920102119446,0.005123296286910772
12,0.0023109866306185722,-0.9999926686286926,-0.22603920102119446,-0.999993085861206,-0.22567608952522278,-0.0004256373670227572,0.0019156942144036293,-0.999993085861206,-0.22567608952522278,0.00694715091958642
13,0.0019156942144036293,-0.999993085861206,-0.22567608952522278,-0.9999933242797852,-0.22533157467842102,-0.0004239264175071522,0.0016343146562576294,-0.9999933242797852,-0.22533157467842102,0.007112281862646341
14,0.0016343146562576294,-0.9999933242797852,-0.22533157467842102,-0.9999932646751404,-0.22507739067077637,-0.0004228947004093875,0.0014346912503242493,-0.9999932646751404,-0.22507739067077637,0.008050378412008286
15,0.0014346912503242493,-0.9999932646751404,-0.22507739067077637,-0.9999935030937195,-0.22480399906635284,-0.00042224103683965157,0.0013012886047363281,-0.9999935030937195,-0.22480399906635284,0.005135539453476667
16,0.0013012886047363281,-0.9999935030937195,-0.22480399906635284,-0.9999934434890747,-0.22450600564479828,-0.00042182720490425583,0.0012223441153764725,-0.9999934434890747,-0.22450600564479828,0.0047679259441792965
17,0.0012223441153764725,-0.9999934434890747,-0.22450600564479828,-0.9999934434890747,-0.22419831156730652,-0.0004215753503745021,0.0011872537434101105,-0.9999934434890747,-0.22419831156730652,0.005059127230197191
18,0.0011872537434101105,-0.9999934434890747,-0.22419831156730652,-0.9999933242797852,-0.22388094663619995,-0.00042143492200822475,0.0011876579374074936,-0.9999933242797852,-0.22388094663619995,0.005892899818718433
19,0.0011876579374074936,-0.9999933242797852,-0.22388094663619995,-0.9999932050704956,-0.22354309260845184,-0.00042137530844397304,0.0012178998440504074,-0.9999932050704956,-0.22354309260845184,0.02099313959479332
