,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,0.03759311872830806,0.11752045265256128,0.6911944535416159,-1.0,-0.3876015543937683,-0.0018549085005013413,0.009526770561933517,-1.0,-0.3876015543937683
1,0.009526770561933517,-1.0,-0.3876015543937683,-0.999991238117218,-0.2869507074356079,-0.0005225051691876183,0.0014547109603881836,-0.999991238117218,-0.2869507074356079
2,0.0014547109603881836,-0.999991238117218,-0.2869507074356079,-0.9999920129776001,-0.31059524416923523,-0.00044066996255836416,-0.007296607829630375,-0.9999920129776001,-0.31059524416923523
3,-0.007296607829630375,-0.9999920129776001,-0.31059524416923523,-0.9999917149543762,-0.2965986728668213,-0.0004877279344054532,-0.012461654841899872,-0.9999917149543762,-0.2965986728668213
4,-0.012461654841899872,-0.9999917149543762,-0.2965986728668213,-0.9999917149543762,-0.2966254651546478,-0.0005884559297148176,-0.016433915123343468,-0.9999917149543762,-0.2966254651546478
5,-0.016433915123343468,-0.9999917149543762,-0.2966254651546478,-0.9999914765357971,-0.2934461534023285,-0.0007009893650750859,-0.019172033295035362,-0.9999914765357971,-0.2934461534023285
6,-0.019172033295035362,-0.9999914765357971,-0.2934461534023285,-0.9999915361404419,-0.2922898828983307,-0.0007969405297712166,-0.021172571927309036,-0.9999915361404419,-0.2922898828983307
7,-0.021172571927309036,-0.9999915361404419,-0.2922898828983307,-0.9999913573265076,-0.29131075739860535,-0.0008763703256113824,-0.022624418139457703,-0.9999913573265076,-0.29131075739860535
8,-0.022624418139457703,-0.9999913573265076,-0.29131075739860535,-0.9999921321868896,-0.2903359532356262,-0.0009389015030740588,-0.023654228076338768,-0.9999921321868896,-0.2903359532356262
9,-0.023654228076338768,-0.9999921321868896,-0.2903359532356262,-0.9999927282333374,-0.28965285420417786,-0.0009857802716488075,-0.02438673935830593,-0.9999927282333374,-0.28965285420417786
10,-0.02438673935830593,-0.9999927282333374,-0.28965285420417786,-0.9999930262565613,-0.28902003169059753,-0.0010203657125234032,-0.024894187226891518,-0.9999930262565613,-0.28902003169059753
11,-0.024894187226891518,-0.9999930262565613,-0.28902003169059753,-0.9999934434890747,-0.28845447301864624,-0.0010449168223700795,-0.025233842432498932,-0.9999934434890747,-0.28845447301864624
12,-0.025233842432498932,-0.9999934434890747,-0.28845447301864624,-0.999993622303009,-0.2880479097366333,-0.0010616274430033136,-0.02545870654284954,-0.999993622303009,-0.2880479097366333
13,-0.02545870654284954,-0.999993622303009,-0.2880479097366333,-0.9999938011169434,-0.28777003288269043,-0.001072813881294301,-0.02560684084892273,-0.9999938011169434,-0.28777003288269043
14,-0.02560684084892273,-0.9999938011169434,-0.28777003288269043,-0.9999939799308777,-0.2876047194004059,-0.0010802418983644352,-0.025706177577376366,-0.9999939799308777,-0.2876047194004059
15,-0.025706177577376366,-0.9999939799308777,-0.2876047194004059,-0.9999939203262329,-0.28750550746917725,-0.0010852498288167964,-0.025773929432034492,-0.9999939203262329,-0.28750550746917725
16,-0.025773929432034492,-0.9999939203262329,-0.28750550746917725,-0.9999940395355225,-0.287345290184021,-0.0010886554761725448,-0.025811277329921722,-0.9999940395355225,-0.287345290184021
17,-0.025811277329921722,-0.9999940395355225,-0.287345290184021,-0.9999939799308777,-0.28705263137817383,-0.0010904896644763312,-0.025812307372689247,-0.9999939799308777,-0.28705263137817383
18,-0.025812307372689247,-0.9999939799308777,-0.28705263137817383,-0.9999940991401672,-0.2867790162563324,-0.0010904794373646995,-0.025786953046917915,-0.9999940991401672,-0.2867790162563324
19,-0.025786953046917915,-0.9999940991401672,-0.2867790162563324,-0.9999940395355225,-0.28661078214645386,-0.0010891495989268454,-0.0257511418312788,-0.9999940395355225,-0.28661078214645386
20,-0.0257511418312788,-0.9999940395355225,-0.28661078214645386,-0.9999939203262329,-0.28650322556495667,-0.0010873032712144554,-0.02571299485862255,-0.9999939203262329,-0.28650322556495667
21,-0.02571299485862255,-0.9999939203262329,-0.28650322556495667,-0.9999940395355225,-0.28629258275032043,-0.00108531750271493,-0.025663191452622414,-0.9999940395355225,-0.28629258275032043
22,-0.025663191452622414,-0.9999940395355225,-0.28629258275032043,-0.999994158744812,-0.2862110435962677,-0.0010827735808717522,-0.02561664581298828,-0.999994158744812,-0.2862110435962677
23,-0.02561664581298828,-0.999994158744812,-0.2862110435962677,-0.9999940395355225,-0.28615880012512207,-0.001080405795154429,-0.025575432926416397,-0.9999940395355225,-0.28615880012512207
24,-0.025575432926416397,-0.9999940395355225,-0.28615880012512207,-0.9999939203262329,-0.28622907400131226,-0.0010783395265346965,-0.025550082325935364,-0.9999939203262329,-0.28622907400131226
25,-0.025550082325935364,-0.9999939203262329,-0.28622907400131226,-0.9999939203262329,-0.28629857301712036,-0.0010770762801510854,-0.025536995381116867,-0.9999939203262329,-0.28629857301712036
26,-0.025536995381116867,-0.9999939203262329,-0.28629857301712036,-0.9999939203262329,-0.2865201234817505,-0.0010764671875912132,-0.025547990575432777,-0.9999939203262329,-0.2865201234817505
27,-0.025547990575432777,-0.9999939203262329,-0.2865201234817505,-0.9999940395355225,-0.286715030670166,-0.001077066339184284,-0.0255751870572567,-0.9999940395355225,-0.286715030670166
28,-0.0255751870572567,-0.9999940395355225,-0.286715030670166,-0.9999940991401672,-0.2869150638580322,-0.0010784845256412363,-0.02561548352241516,-0.9999940991401672,-0.2869150638580322
29,-0.02561548352241516,-0.9999940991401672,-0.2869150638580322,-0.9999940991401672,-0.28711792826652527,-0.00108056701101583,-0.0256662555038929,-0.9999940991401672,-0.28711792826652527
30,-0.0256662555038929,-0.9999940991401672,-0.28711792826652527,-0.9999940991401672,-0.28700485825538635,-0.0010831107693092018,-0.02569492720067501,-0.9999940991401672,-0.28700485825538635
31,-0.02569492720067501,-0.9999940991401672,-0.28700485825538635,-0.9999942779541016,-0.2869127690792084,-0.0010845431817600756,-0.02570841647684574,-0.9999942779541016,-0.2869127690792084
