,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,0.40185008574212944,-0.7188292283417408,0.024530736701613876,-1.0,-0.9999395608901978,-0.16017776940345874,0.06104487180709839,-1.0,-0.9999395608901978
1,0.06104487180709839,-1.0,-0.9999395608901978,-0.9999375939369202,-0.26776328682899475,-0.004106513709901113,0.042701356112957,-0.9999375939369202,-0.26776328682899475
2,0.042701356112957,-0.9999375939369202,-0.26776328682899475,-0.9981153011322021,-0.34956249594688416,-0.0022470006417404315,0.01858036033809185,-0.9981153011322021,-0.34956249594688416
3,0.01858036033809185,-0.9981153011322021,-0.34956249594688416,-0.9969061613082886,-0.3173639476299286,-0.000778544853650499,0.004880642518401146,-0.9969061613082886,-0.3173639476299286
4,0.004880642518401146,-0.9969061613082886,-0.3173639476299286,-0.9964136481285095,-0.3140844404697418,-0.00046010573788994054,-0.0050563327968120575,-0.9964136481285095,-0.3140844404697418
5,-0.0050563327968120575,-0.9964136481285095,-0.3140844404697418,-0.9988187551498413,-0.31265854835510254,-0.0004633908348259708,-0.012462683022022247,-0.9988187551498413,-0.31265854835510254
6,-0.012462683022022247,-0.9988187551498413,-0.31265854835510254,-0.9996234774589539,-0.3131907880306244,-0.000592227410198077,-0.018173037096858025,-0.9996234774589539,-0.3131907880306244
7,-0.018173037096858025,-0.9996234774589539,-0.3131907880306244,-0.9998138546943665,-0.31314918398857117,-0.0007650289038861412,-0.022536423057317734,-0.9998138546943665,-0.31314918398857117
8,-0.022536423057317734,-0.9998138546943665,-0.31314918398857117,-0.9998649954795837,-0.31162163615226746,-0.0009400029187175238,-0.0257235299795866,-0.9998649954795837,-0.31162163615226746
9,-0.0257235299795866,-0.9998649954795837,-0.31162163615226746,-0.999896764755249,-0.3099898099899292,-0.0010914266068872904,-0.028006816282868385,-0.999896764755249,-0.3099898099899292
10,-0.028006816282868385,-0.999896764755249,-0.3099898099899292,-0.9999194741249084,-0.3086793124675751,-0.0012122025144593754,-0.0296334158629179,-0.9999194741249084,-0.3086793124675751
11,-0.0296334158629179,-0.9999194741249084,-0.3086793124675751,-0.9999321103096008,-0.30721160769462585,-0.0013043860640962258,-0.030741732567548752,-0.9999321103096008,-0.30721160769462585
12,-0.030741732567548752,-0.9999321103096008,-0.30721160769462585,-0.9999397993087769,-0.3060269057750702,-0.0013701438591602663,-0.031480517238378525,-0.9999397993087769,-0.3060269057750702
