,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,-0.962953139749396,-0.7092796268905723,-0.06822090562947913,-1.0,1.0,-0.9159874425653172,-0.4564821422100067,-1.0,1.0
1,-0.4564821422100067,-1.0,1.0,-1.0,-0.5774765014648438,-0.2061922071707678,-0.3811298608779907,-1.0,-0.5774765014648438
2,-0.3811298608779907,-1.0,-0.5774765014648438,-0.9999886155128479,-0.2974492013454437,-0.14380122606658077,-0.317546010017395,-0.9999886155128479,-0.2974492013454437
3,-0.317546010017395,-0.9999886155128479,-0.2974492013454437,-0.9999996423721313,-0.28224799036979675,-0.09995248363273043,-0.26431432366371155,-0.9999996423721313,-0.28224799036979675
4,-0.26431432366371155,-0.9999996423721313,-0.28224799036979675,-1.0,-0.28214341402053833,-0.06938293311866574,-0.21961288154125214,-1.0,-0.28214341402053833
5,-0.21961288154125214,-1.0,-0.28214341402053833,-1.0,-0.2908168137073517,-0.048034751909565125,-0.18252192437648773,-1.0,-0.2908168137073517
6,-0.18252192437648773,-1.0,-0.2908168137073517,-1.0,-0.2962854504585266,-0.033314963709727675,-0.1520925760269165,-1.0,-0.2962854504585266
7,-0.1520925760269165,-1.0,-0.2962854504585266,-1.0,-0.3004566729068756,-0.023266628290147896,-0.1274278610944748,-1.0,-0.3004566729068756
8,-0.1274278610944748,-1.0,-0.3004566729068756,-1.0,-0.280682772397995,-0.016457638365456568,-0.1062464490532875,-1.0,-0.280682772397995
9,-0.1062464490532875,-1.0,-0.280682772397995,-0.9999995231628418,-0.2200886309146881,-0.01156048858974045,-0.08557920902967453,-0.9999995231628418,-0.2200886309146881
10,-0.08557920902967453,-0.9999995231628418,-0.2200886309146881,-1.0,-0.2122994363307953,-0.00764633029640494,-0.06810036301612854,-1.0,-0.2122994363307953
11,-0.06810036301612854,-1.0,-0.2122994363307953,-1.0,-0.23428846895694733,-0.004999142839542539,-0.055142439901828766,-1.0,-0.23428846895694733
12,-0.055142439901828766,-1.0,-0.23428846895694733,-1.0,-0.25263717770576477,-0.0034265696536193283,-0.046009406447410583,-1.0,-0.25263717770576477
13,-0.046009406447410583,-1.0,-0.25263717770576477,-1.0,-0.2661151587963104,-0.0025175893985102905,-0.03980555385351181,-1.0,-0.2661151587963104
14,-0.03980555385351181,-1.0,-0.2661151587963104,-1.0,-0.27586451172828674,-0.0019942616596486957,-0.03573722392320633,-1.0,-0.27586451172828674
15,-0.03573722392320633,-1.0,-0.27586451172828674,-1.0,-0.28215116262435913,-0.00169233942202473,-0.03310403227806091,-1.0,-0.28215116262435913
16,-0.03310403227806091,-1.0,-0.28215116262435913,-1.0,-0.28651684522628784,-0.0015144239609435162,-0.031445734202861786,-1.0,-0.28651684522628784
17,-0.031445734202861786,-1.0,-0.28651684522628784,-1.0,-0.29042601585388184,-0.0014096791450634786,-0.03051891177892685,-1.0,-0.29042601585388184
18,-0.03051891177892685,-1.0,-0.29042601585388184,-1.0,-0.29387155175209045,-0.0013538030738115495,-0.030125616118311882,-1.0,-0.29387155175209045
19,-0.030125616118311882,-1.0,-0.29387155175209045,-1.0,-0.29704979062080383,-0.0013310140893586485,-0.030126042664051056,-1.0,-0.29704979062080383
20,-0.030126042664051056,-1.0,-0.29704979062080383,-1.0,-0.30007994174957275,-0.0013317632116621647,-0.030420619994401932,-1.0,-0.30007994174957275
21,-0.030420619994401932,-1.0,-0.30007994174957275,-1.0,-0.3032679557800293,-0.0013501357091922263,-0.0309606846421957,-1.0,-0.3032679557800293
22,-0.0309606846421957,-1.0,-0.3032679557800293,-1.0,-0.30654245615005493,-0.0013836520518796592,-0.0317009836435318,-1.0,-0.30654245615005493
23,-0.0317009836435318,-1.0,-0.30654245615005493,-1.0,-0.3100101053714752,-0.0014302907336028237,-0.032616667449474335,-1.0,-0.3100101053714752
24,-0.032616667449474335,-1.0,-0.3100101053714752,-1.0,-0.31393542885780334,-0.0014893970802935756,-0.033714793622493744,-1.0,-0.31393542885780334
25,-0.033714793622493744,-1.0,-0.31393542885780334,-1.0,-0.3183535635471344,-0.0015624050033333948,-0.03500472754240036,-1.0,-0.3183535635471344
