,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,0.37209694633460355,-0.8904910672792032,0.2659522302096513,-0.9658732765821993,-1.0,-0.13742389484925757,0.05052602291107178,-0.9658732765821993,-1.0
1,0.05052602291107178,-0.9658732765821993,-1.0,-1.0,-1.0,-0.0033195905727096257,-0.10336694866418839,-1.0,-1.0
2,-0.10336694866418839,-1.0,-1.0,1.0,-1.0,-0.01134540195055545,-0.1601359248161316,1.0,-1.0
3,-0.1601359248161316,1.0,-1.0,0.13780372921966824,-1.0,-0.02571673022177833,-0.2000606805086136,0.13780372921966824,-1.0
4,-0.2000606805086136,0.13780372921966824,-1.0,0.5590005552022621,-0.730549031718152,-0.03984085034644751,-0.2231873869895935,0.5590005552022621,-0.730549031718152
5,-0.2231873869895935,0.5590005552022621,-0.730549031718152,-0.014705634088294471,-0.39128290319451475,-0.04922440262998513,-0.22116830945014954,-0.014705634088294471,-0.39128290319451475
6,-0.22116830945014954,-0.014705634088294471,-0.39128290319451475,-0.5060559747727842,-0.7337620145281889,-0.04859538527936842,-0.2180737555027008,-0.5060559747727842,-0.7337620145281889
7,-0.2180737555027008,-0.5060559747727842,-0.7337620145281889,1.0,1.0,-0.047736051405522714,-0.3162834048271179,1.0,1.0
8,-0.3162834048271179,1.0,1.0,-0.36871345302741965,0.7920600527848589,-0.0990361007845967,-0.3596096336841583,-0.36871345302741965,0.7920600527848589
9,-0.3596096336841583,-0.36871345302741965,0.7920600527848589,-1.0,-1.0,-0.12843282463709557,-0.34338268637657166,-1.0,-1.0
10,-0.34338268637657166,-1.0,-1.0,-0.8127614235618911,1.0,-0.11703838548210879,-0.36802780628204346,-0.8127614235618911,1.0
11,-0.36802780628204346,-0.8127614235618911,1.0,-1.0,-1.0,-0.13447832996788728,-0.3487865924835205,-1.0,-1.0
12,-0.3487865924835205,-1.0,-1.0,0.8843972935710132,0.9277025411501021,-0.12072291365179351,-0.34552425146102905,0.8843972935710132,0.9277025411501021
13,-0.34552425146102905,0.8843972935710132,0.9277025411501021,0.07419420784947173,-1.0,-0.11823245621433091,-0.33653953671455383,0.07419420784947173,-1.0
14,-0.33653953671455383,0.07419420784947173,-1.0,0.6988058915060448,1.0,-0.11237734595645672,-0.3449101448059082,0.6988058915060448,1.0
15,-0.3449101448059082,0.6988058915060448,1.0,1.0,0.6587232875185672,-0.11798534927033313,-0.3693392872810364,1.0,0.6587232875185672
16,-0.3693392872810364,1.0,0.6587232875185672,-0.5325921921157873,0.8498565749726864,-0.1350351273425932,-0.3858078420162201,-0.5325921921157873,0.8498565749726864
17,-0.3858078420162201,-0.5325921921157873,0.8498565749726864,1.0,-0.06430104728927191,-0.14730843643015032,-0.42312294244766235,1.0,-0.06430104728927191
18,-0.42312294244766235,1.0,-0.06430104728927191,0.09767726045626557,-1.0,-0.17710232891997632,-0.395089328289032,0.09767726045626557,-1.0
19,-0.395089328289032,0.09767726045626557,-1.0,1.0,0.06450274655665776,-0.15446182394030672,-0.42489543557167053,1.0,0.06450274655665776
20,-0.42489543557167053,1.0,0.06450274655665776,-1.0,0.8597398159218449,-0.17887768049518463,-0.4071650505065918,-1.0,0.8597398159218449
21,-0.4071650505065918,-1.0,0.8597398159218449,1.0,-1.0,-0.16442163606304502,-0.4152892827987671,1.0,-1.0
22,-0.4152892827987671,1.0,-1.0,1.0,-0.06219246352684976,-0.1706178654151587,-0.43784594535827637,1.0,-0.06219246352684976
23,-0.43784594535827637,1.0,-0.06219246352684976,1.0,-1.0,-0.19000926994241676,-0.4387502074241638,1.0,-1.0
