,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,-0.37027209209792167,0.0813876890313121,-0.39412707751201426,-1.0,-0.027368942969658736,-0.13571397960443563,-0.31594613194465637,-1.0,-0.027368942969658736
1,-0.31594613194465637,-1.0,-0.027368942969658736,-1.0,1.0,-0.09932032388721414,-0.3455020487308502,-1.0,1.0
2,-0.3455020487308502,-1.0,1.0,1.0,-1.0,-0.11861511169332069,-0.36614736914634705,1.0,-1.0
3,-0.36614736914634705,1.0,-1.0,-0.455805253911995,1.0,-0.1327988651043438,-0.3827323019504547,-0.455805253911995,1.0
4,-0.3827323019504547,-0.455805253911995,1.0,1.0,-0.9817282852015201,-0.1453594440405738,-0.396414577960968,1.0,-0.9817282852015201
5,-0.396414577960968,1.0,-0.9817282852015201,0.8418400335115419,1.0,-0.15577890012772344,-0.3402513563632965,0.8418400335115419,1.0
6,-0.3402513563632965,0.8418400335115419,1.0,0.8552633277909718,-1.0,-0.11495397295184176,-0.3556017279624939,0.8552633277909718,-1.0
7,-0.3556017279624939,0.8552633277909718,-1.0,0.6885563209461697,0.2438393349721282,-0.1250171297945376,-0.39984506368637085,0.6885563209461697,0.2438393349721282
8,-0.39984506368637085,0.6885563209461697,0.2438393349721282,1.0,1.0,-0.15859136129984233,-0.3304976224899292,1.0,1.0
9,-0.3304976224899292,1.0,1.0,-1.0,1.0,-0.10860438457674486,-0.3548174202442169,-1.0,1.0
10,-0.3548174202442169,-1.0,1.0,-0.1175461889426504,-0.5706003158119989,-0.12438954180894615,-0.32874956727027893,-0.1175461889426504,-0.5706003158119989
11,-0.32874956727027893,-0.1175461889426504,-0.5706003158119989,1.0,-0.4568247660095824,-0.10715048642760287,-0.3728160858154297,1.0,-0.4568247660095824
12,-0.3728160858154297,1.0,-0.4568247660095824,-0.7511664643634908,1.0,-0.13780514192385035,-0.3844486176967621,-0.7511664643634908,1.0
13,-0.3844486176967621,-0.7511664643634908,1.0,-1.0,-0.10387670404475706,-0.14627779920021233,-0.3248431086540222,-1.0,-0.10387670404475706
14,-0.3248431086540222,-1.0,-0.10387670404475706,-1.0,1.0,-0.10494707117171431,-0.35123521089553833,-1.0,1.0
