,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2,a_loss
0,0.9042268829305125,0.4280559214151971,-0.4893111664724983,1.0,-1.0,-1.0554005459738336,0.12535972893238068,1.0,-1.0,0.037263210862874985
1,0.12535972893238068,1.0,-1.0,-0.932487008617315,-0.9997847040599672,-0.07613016500426113,-0.08665673434734344,-0.932487008617315,-0.9997847040599672,0.011313309893012047
2,-0.08665673434734344,-0.932487008617315,-0.9997847040599672,0.9996127549015246,-0.9997001300997194,-0.012647404845825943,-0.012780279852449894,0.9996127549015246,-0.9997001300997194,0.038201987743377686
3,-0.012780279852449894,0.9996127549015246,-0.9997001300997194,-0.9166325330317272,-0.8734687348733712,-0.0013411272744089716,-0.14868560433387756,-0.9166325330317272,-0.8734687348733712,0.029695885255932808
4,-0.14868560433387756,-0.9166325330317272,-0.8734687348733712,0.9987401206630112,-1.0,-0.024441072104434986,-0.06386544555425644,0.9987401206630112,-1.0,0.017048902809619904
5,-0.06386544555425644,0.9987401206630112,-1.0,-0.8116092335266188,-0.42233521242520694,-0.005070504749427679,-0.13178381323814392,-0.8116092335266188,-0.42233521242520694,0.091011181473732
6,-0.13178381323814392,-0.8116092335266188,-0.42233521242520694,0.9970482411288965,-0.9984360877388165,-0.018392183110187536,-0.0771133229136467,0.9970482411288965,-0.9984360877388165,0.011446753516793251
7,-0.0771133229136467,0.9970482411288965,-0.9984360877388165,-0.7132097543841476,-0.18832984251053558,-0.006381568709263548,-0.11507494002580643,-0.7132097543841476,-0.18832984251053558,0.011074114590883255
8,-0.11507494002580643,-0.7132097543841476,-0.18832984251053558,0.9983534874567395,-1.0,-0.01401048201775761,-0.08242066204547882,0.9983534874567395,-1.0,0.010776959359645844
9,-0.08242066204547882,0.9983534874567395,-1.0,-0.6149402122042971,-0.09920229133299,-0.006965022443218569,-0.10583976656198502,-0.6149402122042971,-0.09920229133299,0.014755666255950928
10,-0.10583976656198502,-0.6149402122042971,-0.09920229133299,1.0,-0.998742442111365,-0.011909111174788647,-0.08673584461212158,1.0,-0.998742442111365,0.022068927064538002
11,-0.08673584461212158,1.0,-0.998742442111365,-0.4972534803357884,-0.08533301884004509,-0.007562845930617119,-0.10120116174221039,-0.4972534803357884,-0.08533301884004509,0.010344432666897774
12,-0.10120116174221039,-0.4972534803357884,-0.08533301884004509,0.9998653214325496,-0.9973220897606374,-0.010926532699493088,-0.09140059351921082,0.9998653214325496,-0.9973220897606374,0.075084388256073
13,-0.09140059351921082,0.9998653214325496,-0.9973220897606374,-0.3452968033270771,-0.06218320504659531,-0.008303853639825217,-0.09397339075803757,-0.3452968033270771,-0.06218320504659531,0.040265340358018875
14,-0.09397339075803757,-0.3452968033270771,-0.06218320504659531,0.9982528795777375,-0.9878895417494689,-0.009505472961639245,-0.09577437490224838,0.9982528795777375,-0.9878895417494689,0.02813783474266529
15,-0.09577437490224838,0.9982528795777375,-0.9878895417494689,-0.17597270602099943,-0.033010698041184616,-0.009066265078868924,-0.08575785905122757,-0.17597270602099943,-0.033010698041184616,0.010710534639656544
16,-0.08575785905122757,-0.17597270602099943,-0.033010698041184616,1.0,-0.7807502467561175,-0.007912242725748548,-0.08164180815219879,1.0,-0.7807502467561175,0.07100419700145721
17,-0.08164180815219879,1.0,-0.7807502467561175,-0.19177892063376384,-0.07696385518642658,-0.006597224285366447,-0.09573797136545181,-0.19177892063376384,-0.07696385518642658,0.04293132945895195
18,-0.09573797136545181,-0.19177892063376384,-0.07696385518642658,0.999497883610778,-0.7597168581751,-0.009696319068526752,-0.0835154578089714,0.999497883610778,-0.7597168581751,0.01400330476462841
19,-0.0835154578089714,0.999497883610778,-0.7597168581751,-0.009301513086973166,-0.07142380586045265,-0.006900702294716621,-0.08655600994825363,-0.009301513086973166,-0.07142380586045265,0.07976734638214111
20,-0.08655600994825363,-0.009301513086973166,-0.07142380586045265,0.9985433413689798,-0.4442043870920867,-0.007872926198118132,-0.05984324589371681,0.9985433413689798,-0.4442043870920867,0.012193368747830391
21,-0.05984324589371681,0.9985433413689798,-0.4442043870920867,0.05130202766267033,-0.17182557613999253,-0.003617805704460767,-0.10278715938329697,0.05130202766267033,-0.17182557613999253,0.0463809072971344
22,-0.10278715938329697,0.05130202766267033,-0.17182557613999253,0.9965911841428616,-0.41432692156263096,-0.011075392130082606,-0.06711835414171219,0.9965911841428616,-0.41432692156263096,0.052650950849056244
23,-0.06711835414171219,0.9965911841428616,-0.41432692156263096,0.6126266089901651,-0.2230850692266151,-0.004741730610343135,-0.07349544018507004,0.6126266089901651,-0.2230850692266151,0.01306889671832323
24,-0.07349544018507004,0.6126266089901651,-0.2230850692266151,0.6946767945162753,-0.2861136682843906,-0.005560933952002062,-0.07810358703136444,0.6946767945162753,-0.2861136682843906,0.03164349123835564
25,-0.07810358703136444,0.6946767945162753,-0.2861136682843906,0.7757680624955754,-0.2881550444070896,-0.0062966623498697345,-0.07436565309762955,0.7757680624955754,-0.2881550444070896,0.06191359460353851
26,-0.07436565309762955,0.7757680624955754,-0.2881550444070896,0.8183861860082446,-0.29771326391673175,-0.005762872980571805,-0.07278886437416077,0.8183861860082446,-0.29771326391673175,0.04006573557853699
27,-0.07278886437416077,0.8183861860082446,-0.29771326391673175,0.832046037163566,-0.2998608393917252,-0.00554226457249774,-0.0716676265001297,0.832046037163566,-0.2998608393917252,0.06151615455746651
28,-0.0716676265001297,0.832046037163566,-0.2998608393917252,0.8301526438956713,-0.30041864862307305,-0.005381160254557365,-0.07126804441213608,0.8301526438956713,-0.30041864862307305,0.08510607481002808
29,-0.07126804441213608,0.8301526438956713,-0.30041864862307305,0.8240250562159684,-0.2984794770169785,-0.005320163155306155,-0.07102914154529572,0.8240250562159684,-0.2984794770169785,0.03850508853793144
30,-0.07102914154529572,0.8240250562159684,-0.2984794770169785,0.824245523811894,-0.29993647312307337,-0.005287095218790458,-0.07077256590127945,0.824245523811894,-0.29993647312307337,0.0126346405595541
31,-0.07077256590127945,0.824245523811894,-0.29993647312307337,0.8245855500238818,-0.2997645036547757,-0.005251370641359756,-0.07032384723424911,0.8245855500238818,-0.2997645036547757,0.01611742377281189
32,-0.07032384723424911,0.8245855500238818,-0.2997645036547757,0.8215879895598507,-0.3009168335286426,-0.005187200061663215,-0.07023453712463379,0.8215879895598507,-0.3009168335286426,0.03967690095305443
33,-0.07023453712463379,0.8215879895598507,-0.3009168335286426,0.8186314851904609,-0.29951599588990385,-0.00517251521121042,-0.06996238976716995,0.8186314851904609,-0.29951599588990385,0.05868428945541382
34,-0.06996238976716995,0.8186314851904609,-0.29951599588990385,0.8155344204187599,-0.2989247861152453,-0.005132699056244743,-0.06988900154829025,0.8155344204187599,-0.2989247861152453,0.08041508495807648
35,-0.06988900154829025,0.8155344204187599,-0.2989247861152453,0.8148841262650028,-0.3003280138699275,-0.005122474918850684,-0.06986229866743088,0.8148841262650028,-0.3003280138699275,0.04935634881258011
36,-0.06986229866743088,0.8148841262650028,-0.3003280138699275,0.8161980348262136,-0.2990736226312549,-0.005119347839345463,-0.06944400072097778,0.8161980348262136,-0.2990736226312549,0.09514866769313812
37,-0.06944400072097778,0.8161980348262136,-0.2990736226312549,0.8162428288656102,-0.30135586174671475,-0.0050624307133011045,-0.06942305713891983,0.8162428288656102,-0.30135586174671475,0.04357333481311798
38,-0.06942305713891983,0.8162428288656102,-0.30135586174671475,0.8170360540848735,-0.301349617390773,-0.005060059755520213,-0.06907240301370621,0.8170360540848735,-0.301349617390773,0.02112390473484993
39,-0.06907240301370621,0.8170360540848735,-0.301349617390773,0.8129910328057997,-0.302429542204159,-0.005009764513284239,-0.06915765255689621,0.8129910328057997,-0.302429542204159,0.04761849343776703
40,-0.06915765255689621,0.8129910328057997,-0.302429542204159,0.8123960375346366,-0.3009783601082616,-0.005020646384389512,-0.06882276386022568,0.8123960375346366,-0.3009783601082616,0.02107367292046547
41,-0.06882276386022568,0.8123960375346366,-0.3009783601082616,0.8107254403187245,-0.3044366508543316,-0.004974804034715748,-0.06901153922080994,0.8107254403187245,-0.3044366508543316,0.010813433676958084
42,-0.06901153922080994,0.8107254403187245,-0.3044366508543316,0.8111203312256419,-0.30422840877824053,-0.005000682398609827,-0.06864269822835922,0.8111203312256419,-0.30422840877824053,0.02624128945171833
43,-0.06864269822835922,0.8111203312256419,-0.30422840877824053,0.808430823265694,-0.3039735706868929,-0.004948777518767655,-0.06851490586996078,0.808430823265694,-0.3039735706868929,0.17372874915599823
44,-0.06851490586996078,0.808430823265694,-0.3039735706868929,0.8052254685031144,-0.3046241489929752,-0.0049295560031379585,-0.06855509430170059,0.8052254685031144,-0.3046241489929752,0.013621770776808262
