,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2
0,-0.007337265536652815,0.47142531115171393,0.6837102997064131,-1.0,1.0,-0.012781348107874332,-0.28214675188064575,-1.0,1.0
1,-0.28214675188064575,-1.0,1.0,1.0,1.0,-0.08682230238735947,-0.26428502798080444,1.0,1.0
2,-0.26428502798080444,1.0,1.0,0.1806366509679107,1.0,-0.0693803473459619,-0.43216103315353394,0.1806366509679107,1.0
3,-0.43216103315353394,0.1806366509679107,1.0,-0.09963829107971772,-0.6678414311409293,-0.18729171193425548,-0.5074623227119446,-0.09963829107971772,-0.6678414311409293
4,-0.5074623227119446,-0.09963829107971772,-0.6678414311409293,1.0,-0.9081168022792871,-0.25544959254167543,-0.4723670184612274,1.0,-0.9081168022792871
5,-0.4723670184612274,1.0,-0.9081168022792871,-0.7999088553655882,1.0,-0.2209985789578192,-0.4359000325202942,-0.7999088553655882,1.0
6,-0.4359000325202942,-0.7999088553655882,1.0,0.9654626786873565,-1.0,-0.18843530404939907,-0.4421120584011078,0.9654626786873565,-1.0
7,-0.4421120584011078,0.9654626786873565,-1.0,0.4567069651261556,1.0,-0.1934015608560826,-0.35931265354156494,0.4567069651261556,1.0
8,-0.35931265354156494,0.4567069651261556,1.0,1.0,-0.2383656008793238,-0.12852146483661092,-0.4186045825481415,1.0,-0.2383656008793238
9,-0.4186045825481415,1.0,-0.2383656008793238,0.1359575898995502,-0.3202877235911491,-0.17334027376502525,-0.42736050486564636,0.1359575898995502,-0.3202877235911491
10,-0.42736050486564636,0.1359575898995502,-0.3202877235911491,1.0,0.046696872136451524,-0.18066393389199542,-0.3602954149246216,1.0,0.046696872136451524
11,-0.3602954149246216,1.0,0.046696872136451524,-1.0,0.1617022283501203,-0.12897445125383705,-0.45335566997528076,-1.0,0.1617022283501203
12,-0.45335566997528076,-1.0,0.1617022283501203,-0.7570841044890454,0.7214654734501003,-0.20414352905607963,-0.38187575340270996,-0.7570841044890454,0.7214654734501003
13,-0.38187575340270996,-0.7570841044890454,0.7214654734501003,-1.0,0.701884159667296,-0.14502887586255056,-0.40030574798583984,-1.0,0.701884159667296
14,-0.40030574798583984,-1.0,0.701884159667296,-1.0,1.0,-0.1589886951758453,-0.3799646496772766,-1.0,1.0
15,-0.3799646496772766,-1.0,1.0,1.0,-0.6153146689800459,-0.1430828542234143,-0.3589765727519989,1.0,-0.6153146689800459
16,-0.3589765727519989,1.0,-0.6153146689800459,1.0,-1.0,-0.12802732314016127,-0.342670202255249,1.0,-1.0
17,-0.342670202255249,1.0,-1.0,-1.0,1.0,-0.11671796805308332,-0.3531831204891205,-1.0,1.0
18,-0.3531831204891205,-1.0,1.0,-1.0,1.0,-0.12392269187830965,-0.3669379949569702,-1.0,1.0
19,-0.3669379949569702,-1.0,1.0,0.7829716681298688,-1.0,-0.13355169106969783,-0.36814218759536743,0.7829716681298688,-1.0
20,-0.36814218759536743,0.7829716681298688,-1.0,-1.0,1.0,-0.1345615791914832,-0.36335527896881104,-1.0,1.0
21,-0.36335527896881104,-1.0,1.0,-0.8882249854592699,-1.0,-0.1310233230344777,-0.393115758895874,-0.8882249854592699,-1.0
