,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2,a_loss
0,0.2613495174348226,0.2482746997864682,-0.7621065964206197,1.0,-0.9999999999281111,-0.08136951078342972,0.09985417127609253,1.0,-0.9999999999281111,0.09253697097301483
1,0.09985417127609253,1.0,-0.9999999999281111,-0.9997539520549606,-0.9815243481990765,-0.013200065694866028,-0.10109805315732956,-0.9997539520549606,-0.9815243481990765,0.1013830155134201
2,-0.10109805315732956,-0.9997539520549606,-0.9815243481990765,-0.9999999999891532,-0.9999949932539058,-0.014873060964917409,-0.025228235870599747,-0.9999999999891532,-0.9999949932539058,0.13133414089679718
3,-0.025228235870599747,-0.9999999999891532,-0.9999949932539058,-0.999999999938135,-0.9999999999638728,-0.001996281724120013,0.016072187572717667,-0.999999999938135,-0.9999999999638728,0.033390551805496216
4,0.016072187572717667,-0.999999999938135,-0.9999999999638728,-0.9999999999581684,-1.0,-0.0012232952040043394,0.03261881694197655,-0.9999999999581684,-1.0,0.09055951982736588
5,0.03261881694197655,-0.9999999999581684,-1.0,-1.0,-0.9999999998160256,-0.001877135376493351,0.038268789649009705,-1.0,-0.9999999998160256,0.07188582420349121
6,0.038268789649009705,-1.0,-0.9999999998160256,-1.0,-1.0,-0.0022485544163598666,0.04007353633642197,-1.0,-1.0,0.09080145508050919
7,0.04007353633642197,-1.0,-1.0,-0.999999999906286,-1.0,-0.0023852697015078832,0.04063684493303299,-0.999999999906286,-1.0,0.09816788136959076
8,0.04063684493303299,-0.999999999906286,-1.0,-0.9999999999131489,-1.0,-0.0024298515654217335,0.040811389684677124,-0.9999999999131489,-1.0,0.07569576054811478
9,0.040811389684677124,-0.9999999999131489,-1.0,-0.9999999998856977,-1.0,-0.0024438542411509903,0.04086535796523094,-0.9999999998856977,-1.0,0.06762013584375381
10,0.04086535796523094,-0.9999999998856977,-1.0,-0.9999999999341153,-0.999999999859966,-0.002448201997532992,0.040881987661123276,-0.9999999999341153,-0.999999999859966,0.0759926587343216
11,0.040881987661123276,-0.9999999999341153,-0.999999999859966,-1.0,-0.9999999999953478,-0.0024495434446116784,0.04088713601231575,-1.0,-0.9999999999953478,0.06682977080345154
12,0.04088713601231575,-1.0,-0.9999999999953478,-1.0,-1.0,-0.0024499589067587674,0.040888719260692596,-1.0,-1.0,0.12429463118314743
13,0.040888719260692596,-1.0,-1.0,-1.0,-1.0,-0.0024500866876290533,0.0408891998231411,-1.0,-1.0,0.1234365701675415
14,0.0408891998231411,-1.0,-1.0,-0.9999999999408186,-1.0,-0.002450125474307289,0.040889348834753036,-0.9999999999408186,-1.0,0.12653779983520508
15,0.040889348834753036,-0.9999999999408186,-1.0,-0.9999999998993613,-1.0,-0.002450137501307411,0.040889378637075424,-0.9999999998993613,-1.0,0.07624916732311249
16,0.040889378637075424,-0.9999999998993613,-1.0,-1.0,-1.0,-0.0024501399068018554,0.04088938981294632,-1.0,-1.0,0.07424469292163849
17,0.04088938981294632,-1.0,-1.0,-1.0,-1.0,-0.0024501408088332456,0.04088940843939781,-1.0,-1.0,0.07576358318328857
18,0.04088940843939781,-1.0,-1.0,-0.9999999999461902,-1.0,-0.0024501423121765444,0.040889400988817215,-0.9999999999461902,-1.0,0.07809986174106598
19,0.040889400988817215,-0.9999999999461902,-1.0,-1.0,-1.0,-0.002450141710864951,0.040889400988817215,-1.0,-1.0,0.08918103575706482
20,0.040889400988817215,-1.0,-1.0,-0.9999999999378684,-1.0,-0.0024501417108152403,0.040889400988817215,-0.9999999999378684,-1.0,0.03535594791173935
21,0.040889400988817215,-0.9999999999378684,-1.0,-1.0,-1.0,-0.0024501417108649453,0.040889400988817215,-1.0,-1.0,0.10678856074810028
22,0.040889400988817215,-1.0,-1.0,-0.9999999999163718,-0.9999999999062665,-0.0024501417107230562,0.040889400988817215,-0.9999999999163718,-0.9999999999062665,0.07375984638929367
