,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2,a_loss
0,0.5361649259176551,-0.8326061501180972,0.16440695010757933,0.9999999999206919,-1.0,-0.29212027459445866,0.09635729342699051,0.9999999999206919,-1.0,0.06483948975801468
1,0.09635729342699051,0.9999999999206919,-1.0,-0.9997256398334745,-0.977869868265853,-0.02903678173354677,-0.10232426971197128,-0.9997256398334745,-0.977869868265853,0.05836004018783569
2,-0.10232426971197128,-0.9997256398334745,-0.977869868265853,-0.9999999998600362,-1.0,-0.015029692159936815,-0.026240963488817215,-0.9999999998600362,-1.0,0.06896422803401947
3,-0.026240963488817215,-0.9999999998600362,-1.0,-0.9999999998097759,-1.0,-0.0020509280563933883,0.015621705912053585,-0.9999999998097759,-1.0,0.1530509889125824
4,0.015621705912053585,-0.9999999998097759,-1.0,-1.0,-0.9999999997808334,-0.0012138186993963414,0.03245732560753822,-1.0,-0.9999999997808334,0.07873992621898651
5,0.03245732560753822,-1.0,-0.9999999997808334,-1.0,-0.9999999999898213,-0.0018677153145559562,0.03821629658341408,-1.0,-0.9999999999898213,0.05825188383460045
6,0.03821629658341408,-1.0,-0.9999999999898213,-1.0,-1.0,-0.0022447145666880113,0.04005708545446396,-1.0,-1.0,0.09928925335407257
7,0.04005708545446396,-1.0,-1.0,-0.9999999998911118,-1.0,-0.002383981639071696,0.04063181206583977,-0.9999999998911118,-1.0,0.08067086338996887
8,0.04063181206583977,-0.9999999998911118,-1.0,-1.0,-0.9999999999687285,-0.002429449166942306,0.040809810161590576,-1.0,-0.9999999999687285,0.10882465541362762
9,0.040809810161590576,-1.0,-0.9999999999687285,-1.0,-1.0,-0.0024437271199241623,0.040864888578653336,-1.0,-1.0,0.047384101897478104
10,0.040864888578653336,-1.0,-1.0,-1.0,-1.0,-0.0024481641468025233,0.04088187590241432,-1.0,-1.0,0.06055749952793121
11,0.04088187590241432,-1.0,-1.0,-0.9999999998673315,-1.0,-0.002449534427025197,0.040887102484703064,-0.9999999998673315,-1.0,0.1103934794664383
12,0.040887102484703064,-0.9999999998673315,-1.0,-0.9999999999782407,-1.0,-0.002449956200876966,0.0408887043595314,-0.9999999999782407,-1.0,0.03449319303035736
13,0.0408887043595314,-0.9999999999782407,-1.0,-1.0,-0.9999999999835717,-0.0024500854849329222,0.040889203548431396,-1.0,-0.9999999999835717,0.07072481513023376
14,0.040889203548431396,-1.0,-0.9999999999835717,-1.0,-1.0,-0.002450125775032248,0.04088934510946274,-1.0,-1.0,0.05746694654226303
15,0.04088934510946274,-1.0,-1.0,-0.9999999999164207,-0.9999999998574483,-0.0024501372005299215,0.04088937118649483,-0.9999999999164207,-0.9999999998574483,0.13154825568199158
16,0.04088937118649483,-0.9999999999164207,-0.9999999998574483,-0.9999999998905508,-1.0,-0.002450139305360101,0.04088938981294632,-0.9999999998905508,-1.0,0.1536303609609604
17,0.04088938981294632,-0.9999999998905508,-1.0,-0.9999999999262014,-1.0,-0.0024501408087742285,0.04088940843939781,-0.9999999999262014,-1.0,0.10162311792373657
18,0.04088940843939781,-0.9999999999262014,-1.0,-1.0,-0.9999999998987594,-0.0024501423121385995,0.040889400988817215,-1.0,-0.9999999998987594,0.13005463778972626
19,0.040889400988817215,-1.0,-0.9999999998987594,-0.9999999999614184,-0.9999999998315676,-0.00245014171069934,0.040889400988817215,-0.9999999999614184,-0.9999999998315676,0.08048926293849945
20,0.040889400988817215,-0.9999999999614184,-0.9999999998315676,-1.0,-1.0,-0.0024501417108649453,0.040889400988817215,-1.0,-1.0,0.10476547479629517
