,state0,state1,state2,action_p,action_n,reward,state_0,state_1,state_2,a_loss
0,-0.47210547369010847,0.17762105964530317,-0.9396219736011946,1.0,-0.16226455061668296,-0.2532985712423253,-0.3724266588687897,1.0,-0.16226455061668296,0.10722683370113373
1,-0.3724266588687897,1.0,-0.16226455061668296,0.9891996407672345,-0.922367296912681,-0.1386053498284328,-0.3727458119392395,0.9891996407672345,-0.922367296912681,0.09895939379930496
2,-0.3727458119392395,0.9891996407672345,-0.922367296912681,0.9986160857192183,-0.6439894681695486,-0.1376925238267394,-0.3201838433742523,0.9986160857192183,-0.6439894681695486,0.08893673121929169
3,-0.3201838433742523,0.9986160857192183,-0.6439894681695486,1.0,-0.6775626924432901,-0.10203721796953287,-0.2900511622428894,1.0,-0.6775626924432901,0.07082995772361755
4,-0.2900511622428894,1.0,-0.6775626924432901,0.9771944684272034,-0.6843823743156606,-0.08369159194887399,-0.262283593416214,0.9771944684272034,-0.6843823743156606,0.08832558989524841
5,-0.262283593416214,0.9771944684272034,-0.6843823743156606,0.9862868830570013,-0.6716636646155756,-0.06854131300639923,-0.23444652557373047,0.9862868830570013,-0.6716636646155756,0.10662239044904709
6,-0.23444652557373047,0.9862868830570013,-0.6716636646155756,0.9923530872708803,-0.7057827450630427,-0.05491808905299642,-0.21111199259757996,0.9923530872708803,-0.7057827450630427,0.08658307790756226
7,-0.21111199259757996,0.9923530872708803,-0.7057827450630427,0.9871044663274363,-0.6756405237855305,-0.0446132089242942,-0.18581312894821167,0.9871044663274363,-0.6756405237855305,0.046082548797130585
8,-0.18581312894821167,0.9871044663274363,-0.6756405237855305,1.0,-0.6765471303902871,-0.03472256336247134,-0.1635366678237915,1.0,-0.6765471303902871,0.1200423538684845
9,-0.1635366678237915,1.0,-0.6765471303902871,1.0,-0.6711127399319261,-0.027024642501065326,-0.14297685027122498,1.0,-0.6711127399319261,0.0974845290184021
10,-0.14297685027122498,1.0,-0.6711127399319261,0.981999974917644,-0.6495594057600563,-0.020772040047461953,-0.12427691370248795,0.981999974917644,-0.6495594057600563,0.0802406445145607
11,-0.12427691370248795,0.981999974917644,-0.6495594057600563,0.9970104487315251,-0.6376685392399575,-0.015838131705922666,-0.1064625158905983,0.9970104487315251,-0.6376685392399575,0.16847634315490723
12,-0.1064625158905983,0.9970104487315251,-0.6376685392399575,0.9979024477921324,-0.6003475419128457,-0.011760285482061629,-0.08886425942182541,0.9979024477921324,-0.6003475419128457,0.0759403258562088
13,-0.08886425942182541,0.9979024477921324,-0.6003475419128457,0.997936479677824,-0.6179323999737228,-0.008375538165022192,-0.07731843739748001,0.997936479677824,-0.6179323999737228,0.09711752086877823
14,-0.07731843739748001,0.997936479677824,-0.6179323999737228,1.0,-0.6094359992333883,-0.006461910107411331,-0.06492293626070023,1.0,-0.6094359992333883,0.1193317249417305
15,-0.06492293626070023,1.0,-0.6094359992333883,1.0,-0.5848710713248088,-0.004712020230831017,-0.05261700227856636,1.0,-0.5848710713248088,0.20333635807037354
16,-0.05261700227856636,1.0,-0.5848710713248088,1.0,-0.5687529415217769,-0.003276786367833853,-0.04226159304380417,1.0,-0.5687529415217769,0.1720154583454132
17,-0.04226159304380417,1.0,-0.5687529415217769,0.994397638750885,-0.5717383119319961,-0.0022996212072441563,-0.03513861075043678,0.994397638750885,-0.5717383119319961,0.1522415280342102
18,-0.03513861075043678,0.994397638750885,-0.5717383119319961,0.9860868677390268,-0.5695619433854864,-0.0017423365107061641,-0.028926629573106766,0.9860868677390268,-0.5695619433854864,0.08238278329372406
19,-0.028926629573106766,0.9860868677390268,-0.5695619433854864,0.982826687105886,-0.535800948882167,-0.0013308599825641934,-0.0204475037753582,0.982826687105886,-0.535800948882167,0.10689158737659454
20,-0.0204475037753582,0.982826687105886,-0.535800948882167,0.9972226826105349,-0.5493159030164266,-0.0009382247900708212,-0.015936359763145447,0.9972226826105349,-0.5493159030164266,0.04699929058551788
21,-0.015936359763145447,0.9972226826105349,-0.5493159030164266,0.9973772879602016,-0.5149700850013883,-0.000756646700430326,-0.008076128549873829,0.9973772879602016,-0.5149700850013883,0.12009274214506149
22,-0.008076128549873829,0.9973772879602016,-0.5149700850013883,1.0,-0.5214432617988684,-0.0005792323529888289,-0.004529478959739208,1.0,-0.5214432617988684,0.07025205343961716
23,-0.004529478959739208,1.0,-0.5214432617988684,0.989155735157439,-0.5058830230483938,-0.0005152288084847732,-0.0002558445557951927,0.989155735157439,-0.5058830230483938,0.142877459526062
