,0
134,-787.0695551527104
135,-779.2183754295005
136,-772.6379670970576
137,-767.5332100059669
138,-761.1573264059613
139,-753.5755571357365
140,-748.8745358616125
141,-742.6949681396371
142,-736.5926627057733
143,-730.5613653585018
144,-724.5518170937212
145,-721.0758533029851
146,-716.5567892711377
147,-710.6403265337909
148,-703.5402125060058
149,-696.5177874961478
150,-692.2015964668107
151,-686.6278392520866
152,-682.5598944232115
153,-677.1081946367648
154,-673.6634568678691
155,-666.9441039048528
156,-661.531859491895
157,-658.5523805477424
158,-654.383242132476
159,-649.1744640097276
160,-642.7588196322919
161,-637.674739043013
162,-632.6223292983215
163,-627.6201490798097
164,-622.6533524867483
165,-617.7662751496683
166,-614.2699779499961
167,-608.1304409700251
168,-603.3648577738769
169,-599.7779321247899
170,-595.1262922805957
171,-590.5090575781561
172,-585.9609344073199
173,-581.3993210345221
174,-576.9407355929367
175,-572.5085058110287
176,-572.3165193351073
177,-569.3219548533536
178,-566.6567557159223
179,-562.2843216873149
180,-559.8318164510775
181,-555.5880550283274
182,-552.5548852201622
183,-548.3137815706978
184,-545.5115798024159
185,-542.7672544931355
186,-542.6109832091481
187,-538.5152601208463
188,-537.1117297773784
189,-531.7573471968713
190,-527.7412240652232
191,-522.5060600381253
192,-517.3132647718123
193,-516.4653981965309
194,-514.9498828720767
195,-511.12159319798656
196,-508.7678573536121
197,-506.13985983206686
198,-502.35451774466213
199,-498.6070576900646
200,-494.9493022572752
201,-493.3154635361348
202,-491.9293510988505
203,-490.824279265835
204,-487.216450614033
205,-497.25451725364417
206,-494.76092689925645
207,-492.2655631078277
208,-487.3609290068538
209,-483.8085377922877
210,-480.26937919513534
211,-478.3428641672798
212,-474.8948384680284
213,-471.4558610788219
214,-468.0633652080947
215,-464.72764885069626
216,-463.05967275809314
217,-459.74979432571115
218,-456.4781412777476
219,-453.2188118848692
220,-449.9693592262648
221,-446.8124913646096
222,-443.6794330412623
223,-440.5695959995669
224,-437.4689548599425
225,-436.82324223758866
226,-434.93076406045026
227,-431.9086302324256
228,-430.23425695735864
229,-427.2125824140839
230,-424.2444725185811
231,-421.3287804864037
232,-418.4143941908192
233,-415.5753896442742
234,-411.42897643843685
235,-408.6054667911088
236,-406.96720898426895
237,-404.2736357251682
238,-401.51034847660145
239,-399.98754588230645
240,-397.3459985412572
241,-394.68209126238696
242,-392.03992398430034
243,-390.7253893219945
244,-388.091403256898
245,-385.5258824513042
246,-381.70758610522756
247,-379.1990673264763
248,-379.1989511444668
249,-378.1995368500827
250,-375.718327373233
251,-373.29560522237364
252,-373.3137111935678
253,-369.6054570099129
254,-367.25781859171224
255,-368.73074473727746
256,-366.39876832955036
257,-364.0341691620138
258,-362.83110833502815
259,-361.7087865488623
260,-359.3861783795151
261,-357.2020772251981
262,-362.9683651723704
263,-360.6478385869145
264,-359.810444558173
265,-356.2357806031837
266,-353.957185818601
267,-350.4446798984948
268,-348.18933684006265
269,-347.23678101968346
270,-346.2371093000222
271,-345.2135140467926
272,-343.0732579808159
273,-340.90354547978217
274,-338.803876800839
275,-338.95237647625527
276,-336.7961530922156
277,-334.75739331182524
278,-332.71342215808176
279,-331.83936094805176
280,-331.7917812204692
281,-329.8507479202764
282,-327.809199290204
283,-325.8821020542964
284,-323.89511492264967
285,-321.98990935377344
286,-320.18088592702196
287,-318.3125571043731
288,-317.6031082964296
289,-314.44090660859536
290,-312.6127391906296
291,-310.81119733342587
292,-309.0311084970795
293,-307.27620152666475
294,-306.8967347241593
295,-305.14663418884345
296,-303.4248761932037
297,-300.40367325257205
298,-298.7007146510025
299,-295.7405600595773
300,-292.79658871155755
301,-304.79767361924047
302,-303.0838930341768
303,-300.0603666511175
304,-298.42222535127183
305,-298.12807274907374
306,-297.54184651523565
307,-298.18974877693546
308,-296.5051907886674
309,-295.9824588335364
310,-294.339412389412
311,-294.1861140854735
312,-291.2774340084133
313,-289.6210657681133
314,-289.2974181622348
315,-288.9600704239984
316,-286.0951151105569
317,-286.4644664868205
318,-284.9512477248478
319,-282.12002661800557
320,-280.5541266156124
321,-278.99721976736237
322,-277.5487896130337
323,-277.37602822423514
324,-278.56077225598926
325,-278.82737889748483
326,-277.3931822060949
327,-275.93746142316485
328,-274.50855030900226
329,-271.7817788114594
330,-270.372015152268
331,-270.1279163417957
332,-268.7811467022987
333,-267.2316104745211
334,-268.27880453708354
335,-268.5223905855028
336,-267.1863014917043
337,-264.53014461019825
338,-263.19605304461334
339,-261.76188693176414
340,-260.45233421518435
341,-259.1556854906059
342,-259.0848284964285
343,-257.81123520663476
344,-258.10338057166314
345,-256.82341750856165
346,-256.9259909739021
347,-255.71551575824125
348,-255.6376784707536
349,-256.6191885805451
350,-256.8214072702706
351,-257.81416942170415
352,-256.5568446682873
353,-255.31006294738242
354,-254.14458143473246
355,-252.94290096460827
356,-251.82191096751546
357,-250.59180101763977
358,-249.37103367979455
359,-248.18851120929557
360,-247.00617364985584
361,-245.8070390518197
362,-245.96772976390184
363,-246.0282832740087
364,-246.0202045762354
365,-244.86057718324605
366,-243.73943860124814
367,-242.6194230385463
368,-241.44736323344762
369,-240.2434445441516
370,-239.15776633561998
371,-240.34681376832117
372,-239.26243848526386
373,-238.2596133382623
374,-235.88248725245123
