,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
50,29/6/2020 21:25:30.84,21:25:30,20,298.3,81.7,7000,-3500,2020/6/29,24528330,44
51,29/6/2020 21:25:49.56,21:25:49,20,282.7,97.3,7000,-3500,2020/6/29,24528349,19
52,29/6/2020 21:27:01.87,21:27:01,20,272.9,107.1,4000,-3500,2020/6/29,24528421,72
53,29/6/2020 21:29:01.21,21:29:01,20,258.7,121.3,4000,-3500,2020/6/29,24528541,120
54,29/6/2020 21:29:27.69,21:29:27,20,217.8,162.2,4000,-3500,2020/6/29,24528567,26
55,29/6/2020 21:30:04.31,21:30:04,20,216.4,163.6,4000,-3500,2020/6/29,24528604,37
56,29/6/2020 21:30:57.08,21:30:57,20,200.9,179.1,4000,-3500,2020/6/29,24528657,53
57,29/6/2020 21:32:01.59,21:32:01,20,167.0,-147.0,6000,-3500,2020/6/29,24528721,64
58,29/6/2020 21:33:05.85,21:33:05,20,144.4,-124.4,6000,-3500,2020/6/29,24528785,64
59,29/6/2020 21:34:17.23,21:34:17,20,120.4,-100.4,7000,-3500,2020/6/29,24528857,72
60,29/6/2020 21:34:43.76,21:34:43,20,106.3,-86.3,7000,-3500,2020/6/29,24528883,26
61,29/6/2020 21:36:42.82,21:36:42,20,58.3,-38.3,8000,-3500,2020/6/29,24529002,119
62,29/6/2020 21:37:19.95,21:37:19,20,59.7,-39.7,8000,-3500,2020/6/29,24529039,37
63,29/6/2020 21:38:12.27,21:38:12,20,44.1,-24.1,8000,-3500,2020/6/29,24529092,53
