,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,25/9/2019 13:50:00,13:50:00,270,283.4,-13.4,4500,-2500,2019/9/25,481800,0
1,25/9/2019 13:50:37,13:50:37,270,255.3,14.7,5000,-2000,2019/9/25,481837,37
2,25/9/2019 13:51:24,13:51:24,270,238.4,31.6,6000,-2000,2019/9/25,481884,47
3,25/9/2019 13:52:12,13:52:12,270,227.1,42.9,7000,-2000,2019/9/25,481932,48
4,25/9/2019 13:52:51,13:52:51,270,238.4,31.6,4500,-1500,2019/9/25,481971,39
5,25/9/2019 13:53:06,13:53:06,270,266.5,3.5,4500,-1500,2019/9/25,481986,15
6,25/9/2019 13:53:25,13:53:25,270,283.4,-13.4,4500,-2500,2019/9/25,482005,19
7,25/9/2019 13:53:41,13:53:41,270,300.3,-30.3,4000,-3000,2019/9/25,482021,16
8,25/9/2019 13:54:20,13:54:20,270,305.9,-35.9,3000,-4500,2019/9/25,482060,39
9,25/9/2019 13:55:15,13:55:15,270,317.1,-47.1,2500,-5500,2019/9/25,482115,55
10,25/9/2019 13:56:39,13:56:39,270,322.8,-52.8,2000,-6000,2019/9/25,482199,84
11,25/9/2019 13:57:23,13:57:23,270,300.3,-30.3,2000,-6000,2019/9/25,482243,44
12,25/9/2019 13:58:05,13:58:05,270,266.5,3.5,3500,-2500,2019/9/25,482285,42
13,25/9/2019 13:58:22,13:58:22,270,238.4,31.6,4500,-3000,2019/9/25,482302,17
14,25/9/2019 13:58:39,13:58:39,270,227.1,42.9,4500,-3000,2019/9/25,482319,17
15,25/9/2019 13:58:53,13:58:53,270,221.5,48.5,5000,-3500,2019/9/25,482333,14
16,25/9/2019 13:59:34,13:59:34,270,210.3,59.7,5500,-3500,2019/9/25,482374,41
17,25/9/2019 14:00:30,14:00:30,270,204.6,65.4,5500,-3500,2019/9/25,482430,56
18,25/9/2019 14:01:05,14:01:05,270,210.3,59.7,6500,-3500,2019/9/25,482465,35
19,25/9/2019 14:01:52,14:01:52,270,204.6,65.4,6500,-3500,2019/9/25,482512,47
20,25/9/2019 14:02:41,14:02:41,270,232.8,37.2,6000,-3500,2019/9/25,482561,49
21,25/9/2019 14:03:20,14:03:20,270,283.4,-13.4,4500,-4000,2019/9/25,482600,39
22,25/9/2019 14:03:53,14:03:53,270,300.3,-30.3,4500,-4000,2019/9/25,482633,33
23,25/9/2019 14:04:11,14:04:11,270,294.6,-24.6,4500,-4000,2019/9/25,482651,18
24,25/9/2019 14:04:49,14:04:49,270,289.0,-19.0,4500,-4000,2019/9/25,482689,38
25,25/9/2019 14:05:05,14:05:05,270,283.4,-13.4,5000,-4000,2019/9/25,482705,16
26,25/9/2019 14:05:44,14:05:44,270,277.8,-7.8,5000,-4000,2019/9/25,482744,39
27,25/9/2019 14:06:22,14:06:22,270,272.1,-2.1,5300,-4000,2019/9/25,482782,38
28,25/9/2019 14:07:56,14:07:56,270,266.5,3.5,5300,-4000,2019/9/25,482876,94
29,25/9/2019 14:09:25,14:09:25,270,272.1,-2.1,5300,-4000,2019/9/25,482965,89
30,25/9/2019 14:10:04,14:10:04,270,266.5,3.5,5300,-4000,2019/9/25,483004,39
31,25/9/2019 14:10:19,14:10:19,270,272.1,-2.1,5300,-4000,2019/9/25,483019,15
32,25/9/2019 14:10:59,14:10:59,270,266.5,3.5,5300,-4000,2019/9/25,483059,40
33,25/9/2019 14:11:37,14:11:37,270,272.1,-2.1,5300,-4000,2019/9/25,483097,38
34,25/9/2019 14:12:21,14:12:21,270,266.5,3.5,5300,-4000,2019/9/25,483141,44
35,25/9/2019 14:13:10,14:13:10,270,260.9,9.1,5300,-4000,2019/9/25,483190,49
36,25/9/2019 14:13:49,14:13:49,270,272.1,-2.1,5300,-4000,2019/9/25,483229,39
37,25/9/2019 14:14:05,14:14:05,270,260.9,9.1,5300,-4000,2019/9/25,483245,16
38,25/9/2019 14:14:22,14:14:22,270,272.1,-2.1,5300,-4000,2019/9/25,483262,17
39,25/9/2019 14:14:39,14:14:39,270,266.5,3.5,5300,-4000,2019/9/25,483279,17
40,25/9/2019 14:15:15,14:15:15,270,249.6,20.4,5800,-4000,2019/9/25,483315,36
41,25/9/2019 14:15:35,14:15:35,270,266.5,3.5,5300,-4000,2019/9/25,483335,20
42,25/9/2019 14:16:13,14:16:13,270,260.9,9.1,5300,-4000,2019/9/25,483373,38
43,25/9/2019 14:16:51,14:16:51,270,266.5,3.5,5300,-4000,2019/9/25,483411,38
44,25/9/2019 14:17:37,14:17:37,270,249.6,20.4,5800,-4000,2019/9/25,483457,46
45,25/9/2019 14:18:25,14:18:25,270,255.3,14.7,5800,-4000,2019/9/25,483505,48
46,25/9/2019 14:19:01,14:19:01,270,260.9,9.1,5800,-4000,2019/9/25,483541,36
47,25/9/2019 14:19:35,14:19:35,270,255.3,14.7,5800,-4000,2019/9/25,483575,34
48,25/9/2019 14:20:47,14:20:47,270,266.5,3.5,5800,-4000,2019/9/25,483647,72
49,25/9/2019 14:21:27,14:21:27,270,272.1,-2.1,5500,-4000,2019/9/25,483687,40
50,25/9/2019 14:22:05,14:22:05,270,266.5,3.5,5500,-4000,2019/9/25,483725,38
51,25/9/2019 14:23:39,14:23:39,270,272.1,-2.1,5500,-4000,2019/9/25,483819,94
52,25/9/2019 14:24:17,14:24:17,270,266.5,3.5,5500,-4000,2019/9/25,483857,38
