,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,19/4/2020 10:21:00,10:21:00,110,314.9,155.1,4500,-3500,2020/4/19,18354060,0
1,19/4/2020 10:21:34,10:21:34,110,324.8,145.2,4500,-3500,2020/4/19,18354094,34
2,19/4/2020 10:21:49,10:21:49,110,331.8,138.2,4500,-3500,2020/4/19,18354109,15
3,19/4/2020 10:23:04,10:23:04,110,337.5,132.5,4500,-4000,2020/4/19,18354184,75
4,19/4/2020 10:23:28,10:23:28,110,341.7,128.3,4500,-4000,2020/4/19,18354208,24
5,19/4/2020 10:25:08,10:25:08,110,343.1,126.9,4500,-4000,2020/4/19,18354308,100
6,19/4/2020 10:26:07,10:26:07,110,346.0,124.0,4500,-4000,2020/4/19,18354367,59
7,19/4/2020 10:26:43,10:26:43,110,350.2,119.8,4500,-4000,2020/4/19,18354403,36
8,19/4/2020 10:27:37,10:27:37,110,346.0,124.0,4500,-4000,2020/4/19,18354457,54
9,19/4/2020 10:28:13,10:28:13,110,344.6,125.4,4500,-4000,2020/4/19,18354493,36
10,19/4/2020 10:29:07,10:29:07,110,337.5,132.5,4500,-4000,2020/4/19,18354547,54
11,19/4/2020 10:29:43,10:29:43,110,331.8,138.2,4500,-4000,2020/4/19,18354583,36
12,19/4/2020 10:31:29,10:31:29,110,331.8,138.2,4500,-4000,2020/4/19,18354689,106
13,19/4/2020 10:31:43,10:31:43,110,326.2,143.8,4500,-4000,2020/4/19,18354703,14
14,19/4/2020 10:32:10,10:32:10,110,314.9,155.1,4500,-4000,2020/4/19,18354730,27
15,19/4/2020 10:33:28,10:33:28,110,306.4,163.6,4500,-4000,2020/4/19,18354808,78
16,19/4/2020 10:34:16,10:34:16,110,305.0,165.0,4500,-4000,2020/4/19,18354856,48
17,19/4/2020 10:35:08,10:35:08,110,296.6,173.4,4500,-4000,2020/4/19,18354908,52
18,19/4/2020 10:35:46,10:35:46,110,302.2,167.8,4500,-4000,2020/4/19,18354946,38
19,19/4/2020 10:36:49,10:36:49,110,292.3,177.7,4500,-4000,2020/4/19,18355009,63
20,19/4/2020 10:38:14,10:38:14,110,282.4,-172.4,4500,-4000,2020/4/19,18355094,85
21,19/4/2020 10:38:29,10:38:29,110,283.8,-173.8,4500,-4000,2020/4/19,18355109,15
22,19/4/2020 10:39:44,10:39:44,110,278.2,-168.2,4500,-4000,2020/4/19,18355184,75
23,19/4/2020 10:41:14,10:41:14,110,268.3,-158.3,4500,-4000,2020/4/19,18355274,90
24,19/4/2020 10:43:07,10:43:07,110,268.3,-158.3,4500,-4000,2020/4/19,18355387,113
25,19/4/2020 10:43:29,10:43:29,110,259.8,-149.8,4500,-4000,2020/4/19,18355409,22
26,19/4/2020 10:44:18,10:44:18,110,245.7,-135.7,4500,-4000,2020/4/19,18355458,49
27,19/4/2020 10:44:53,10:44:53,110,248.6,-138.6,4500,-4000,2020/4/19,18355493,35
28,19/4/2020 10:45:47,10:45:47,110,241.5,-131.5,4500,-4000,2020/4/19,18355547,54
29,19/4/2020 10:46:23,10:46:23,110,234.4,-124.4,4500,-4000,2020/4/19,18355583,36
30,19/4/2020 10:47:17,10:47:17,110,230.2,-120.2,4500,-4000,2020/4/19,18355637,54
31,19/4/2020 10:47:53,10:47:53,110,227.4,-117.4,4500,-4000,2020/4/19,18355673,36
32,19/4/2020 10:48:29,10:48:29,110,206.2,-96.2,4500,-4000,2020/4/19,18355709,36
33,19/4/2020 10:50:09,10:50:09,110,175.1,-65.1,4500,-4000,2020/4/19,18355809,100
34,19/4/2020 10:50:56,10:50:56,110,178.0,-68.0,4500,-4000,2020/4/19,18355856,47
35,19/4/2020 10:51:49,10:51:49,110,168.1,-58.1,4500,-4000,2020/4/19,18355909,53
36,19/4/2020 10:52:26,10:52:26,110,163.8,-53.8,4500,-4000,2020/4/19,18355946,37
37,19/4/2020 10:53:20,10:53:20,110,148.3,-38.3,4500,-4000,2020/4/19,18356000,54
38,19/4/2020 10:53:29,10:53:29,110,145.5,-35.5,4500,-4000,2020/4/19,18356009,9
39,19/4/2020 10:54:40,10:54:40,110,145.5,-35.5,4500,-4000,2020/4/19,18356080,71
40,19/4/2020 10:55:09,10:55:09,110,117.3,-7.3,4500,-4000,2020/4/19,18356109,29
41,19/4/2020 10:56:23,10:56:23,110,53.7,56.3,4500,-4000,2020/4/19,18356183,74
42,19/4/2020 10:56:49,10:56:49,110,48.1,61.9,5000,-3500,2020/4/19,18356209,26
43,19/4/2020 10:57:52,10:57:52,110,35.4,74.6,5000,-3500,2020/4/19,18356272,63
44,19/4/2020 10:58:28,10:58:28,110,17.0,93.0,6000,-3500,2020/4/19,18356308,36
45,19/4/2020 10:59:22,10:59:22,110,8.6,101.4,6000,-3500,2020/4/19,18356362,54
46,19/4/2020 10:59:59,10:59:59,110,5.7,104.3,7000,-3500,2020/4/19,18356399,37
47,19/4/2020 11:01:48,11:01:48,110,11.4,98.6,8000,-3500,2020/4/19,18356508,109
48,19/4/2020 11:02:25,11:02:25,110,21.3,88.7,8000,-3500,2020/4/19,18356545,37
49,19/4/2020 11:03:01,11:03:01,110,26.9,83.1,8000,-3500,2020/4/19,18356581,36
50,19/4/2020 11:03:55,11:03:55,110,46.7,63.3,7000,-3500,2020/4/19,18356635,54
51,19/4/2020 11:04:31,11:04:31,110,65.0,45.0,7000,-3500,2020/4/19,18356671,36
52,19/4/2020 11:05:08,11:05:08,110,107.4,2.6,7000,-3500,2020/4/19,18356708,37
53,19/4/2020 11:05:18,11:05:18,110,107.4,2.6,7000,-4000,2020/4/19,18356718,10
54,19/4/2020 11:05:19,11:05:19,110,107.4,2.6,7000,-4000,2020/4/19,18356719,1
55,19/4/2020 11:05:56,11:05:56,110,107.4,2.6,6000,-4000,2020/4/19,18356756,37
56,19/4/2020 11:06:01,11:06:01,110,118.7,-8.7,7000,-3500,2020/4/19,18356761,5
57,19/4/2020 11:06:48,11:06:48,110,151.1,-41.1,7000,-3500,2020/4/19,18356808,47
58,19/4/2020 11:07:29,11:07:29,110,151.1,-41.1,5500,-4000,2020/4/19,18356849,41
59,19/4/2020 11:08:28,11:08:28,110,170.9,-60.9,5500,-4000,2020/4/19,18356908,59
60,19/4/2020 11:08:28,11:08:28,110,170.9,-60.9,5000,-4000,2020/4/19,18356908,0
61,19/4/2020 11:09:05,11:09:05,110,173.7,-63.7,5000,-4000,2020/4/19,18356945,37
62,19/4/2020 11:10:09,11:10:09,110,178.0,-68.0,4500,-4000,2020/4/19,18357009,64
63,19/4/2020 11:11:29,11:11:29,110,173.7,-63.7,4500,-4000,2020/4/19,18357089,80
