,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
31,27/7/2020 07:31:45.48,7:31:45,20,3.7,16.3,8600,-5000,2020/7/27,26897505,27
32,27/7/2020 07:32:21.1,7:32:21,20,17.9,2.1,8600,-5000,2020/7/27,26897541,36
33,27/7/2020 07:33:15.09,7:33:15,20,6.6,13.4,8600,-5000,2020/7/27,26897595,54
34,27/7/2020 07:34:18.6,7:34:18,20,8.0,12.0,8600,-5000,2020/7/27,26897658,63
35,27/7/2020 07:35:21.01,7:35:21,20,15.0,5.0,8600,-5000,2020/7/27,26897721,63
36,27/7/2020 07:36:59.79,7:36:59,20,15.0,5.0,8600,-5000,2020/7/27,26897819,98
37,27/7/2020 07:38:33.1,7:38:33,20,9.4,10.6,8600,-5000,2020/7/27,26897913,94
38,27/7/2020 07:39:00.29,7:39:00,20,13.6,6.4,8600,-5000,2020/7/27,26897940,27
39,27/7/2020 07:39:36.51,7:39:36,20,0.9,19.1,8600,-3500,2020/7/27,26897976,36
40,27/7/2020 07:40:30.5,7:40:30,20,9.4,10.6,8600,-3500,2020/7/27,26898030,54
41,27/7/2020 07:41:33.2,7:41:33,20,2.3,17.7,8600,-3500,2020/7/27,26898093,63
42,27/7/2020 07:42:36.53,7:42:36,20,9.4,10.6,8600,-3500,2020/7/27,26898156,63
43,27/7/2020 07:43:48.07,7:43:48,20,24.9,-4.9,7600,-5000,2020/7/27,26898228,72
44,27/7/2020 07:45:48.43,7:45:48,20,26.3,-6.3,7600,-5000,2020/7/27,26898348,120
45,27/7/2020 07:46:15,7:46:15,20,40.5,-20.5,6600,-5000,2020/7/27,26898375,27
46,27/7/2020 07:47:18.52,7:47:18,20,34.8,-14.8,6600,-5000,2020/7/27,26898438,63
47,27/7/2020 07:48:48.01,7:48:48,20,39.0,-19.0,6600,-5000,2020/7/27,26898528,90
48,27/7/2020 07:49:51.13,7:49:51,20,37.6,-17.6,6600,-5000,2020/7/27,26898591,63
49,27/7/2020 07:51:03.55,7:51:03,20,27.7,-7.7,6600,-5000,2020/7/27,26898663,72
50,27/7/2020 07:53:30.33,7:53:30,20,24.9,-4.9,6600,-5000,2020/7/27,26898810,147
51,27/7/2020 07:54:06.38,7:54:06,20,29.2,-9.2,8100,-5000,2020/7/27,26898846,36
52,27/7/2020 07:55:01.21,7:55:01,20,26.3,-6.3,8100,-5000,2020/7/27,26898901,55
53,27/7/2020 07:56:04.4,7:56:04,20,16.5,3.5,8100,-5000,2020/7/27,26898964,63
54,27/7/2020 07:57:06.42,7:57:06,20,16.5,3.5,8100,-5000,2020/7/27,26899026,62
55,27/7/2020 07:58:19.42,7:58:19,20,19.3,0.7,8100,-5000,2020/7/27,26899099,73
56,27/7/2020 08:00:18.14,8:00:18,20,16.5,3.5,8100,-5000,2020/7/27,26899218,119
57,27/7/2020 08:00:45.21,8:00:45,20,3.7,16.3,9100,-5000,2020/7/27,26899245,27
58,27/7/2020 08:01:21.34,8:01:21,20,359.5,20.5,9100,-4500,2020/7/27,26899281,36
59,27/7/2020 08:02:15.3,8:02:15,20,6.6,13.4,9100,-4500,2020/7/27,26899335,54
60,27/7/2020 08:03:18.05,8:03:18,20,10.8,9.2,9100,-4500,2020/7/27,26899398,63
61,27/7/2020 08:04:21.17,8:04:21,20,33.4,-13.4,9100,-5000,2020/7/27,26899461,63
62,27/7/2020 08:05:33.01,8:05:33,20,48.9,-28.9,8100,-5500,2020/7/27,26899533,72
63,27/7/2020 08:07:33.4,8:07:33,20,50.3,-30.3,8600,-5000,2020/7/27,26899653,120
64,27/7/2020 08:08:00.51,8:08:00,20,60.2,-40.2,8100,-5500,2020/7/27,26899680,27
65,27/7/2020 08:08:37.47,8:08:37,20,54.6,-34.6,8100,-5500,2020/7/27,26899717,37
66,27/7/2020 08:09:30.22,8:09:30,20,67.3,-47.3,7600,-5500,2020/7/27,26899770,53
67,27/7/2020 08:10:33.5,8:10:33,20,56.0,-36.0,7600,-5500,2020/7/27,26899833,63
68,27/7/2020 08:11:36.72,8:11:36,20,41.9,-21.9,8600,-4000,2020/7/27,26899896,63
69,27/7/2020 08:12:48.31,8:12:48,20,33.4,-13.4,8600,-4000,2020/7/27,26899968,72
70,27/7/2020 08:14:48.14,8:14:48,20,17.9,2.1,9100,-4000,2020/7/27,26900088,120
71,27/7/2020 08:15:15.38,8:15:15,20,29.2,-9.2,8600,-4500,2020/7/27,26900115,27
72,27/7/2020 08:15:51.31,8:15:51,20,27.7,-7.7,8600,-4500,2020/7/27,26900151,36
73,27/7/2020 08:16:45,8:16:45,20,43.3,-23.3,8100,-5000,2020/7/27,26900205,54
74,27/7/2020 08:17:48.1,8:17:48,20,46.1,-26.1,8100,-5000,2020/7/27,26900268,63
75,27/7/2020 08:18:52.56,8:18:52,20,23.5,-3.5,8600,-4500,2020/7/27,26900332,64
76,27/7/2020 08:20:04.48,8:20:04,20,32.0,-12.0,8600,-5000,2020/7/27,26900404,72
77,27/7/2020 08:22:04.23,8:22:04,20,34.8,-14.8,8600,-5000,2020/7/27,26900524,120
78,27/7/2020 08:22:31.45,8:22:31,20,2.3,17.7,8600,-4000,2020/7/27,26900551,27
79,27/7/2020 08:23:07.21,8:23:07,20,22.1,-2.1,8600,-4500,2020/7/27,26900587,36
80,27/7/2020 08:24:01.59,8:24:01,20,9.4,10.6,8600,-4500,2020/7/27,26900641,54
81,27/7/2020 08:25:04.34,8:25:04,20,10.8,9.2,8600,-4500,2020/7/27,26900704,63
82,27/7/2020 08:26:06.69,8:26:06,20,10.8,9.2,8600,-4500,2020/7/27,26900766,62
83,27/7/2020 08:27:18.5,8:27:18,20,16.5,3.5,8600,-4500,2020/7/27,26900838,72
84,27/7/2020 08:29:18.38,8:29:18,20,9.4,10.6,8600,-4500,2020/7/27,26900958,120
85,27/7/2020 08:29:45.44,8:29:45,20,10.8,9.2,8600,-4500,2020/7/27,26900985,27
86,27/7/2020 08:30:21.45,8:30:21,20,3.7,16.3,8600,-4500,2020/7/27,26901021,36
87,27/7/2020 08:31:15.24,8:31:15,20,12.2,7.8,8600,-4500,2020/7/27,26901075,54
88,27/7/2020 08:32:18.48,8:32:18,20,16.5,3.5,8600,-4500,2020/7/27,26901138,63
89,27/7/2020 08:33:21.68,8:33:21,20,9.4,10.6,8600,-4500,2020/7/27,26901201,63
90,27/7/2020 08:34:33.42,8:34:33,20,9.4,10.6,8600,-4500,2020/7/27,26901273,72
91,27/7/2020 08:36:34.43,8:36:34,20,359.5,20.5,9100,-4500,2020/7/27,26901394,121
92,27/7/2020 08:37:01.37,8:37:01,20,358.1,21.9,9100,-4500,2020/7/27,26901421,27
93,27/7/2020 08:37:37.05,8:37:37,20,3.7,16.3,9100,-4500,2020/7/27,26901457,36
94,27/7/2020 08:38:30.36,8:38:30,20,15.0,5.0,8600,-4500,2020/7/27,26901510,53
95,27/7/2020 08:39:33.6,8:39:33,20,22.1,-2.1,8600,-5000,2020/7/27,26901573,63
96,27/7/2020 08:40:36.28,8:40:36,20,17.9,2.1,8600,-5000,2020/7/27,26901636,63
97,27/7/2020 08:41:48.44,8:41:48,20,30.6,-10.6,8600,-5000,2020/7/27,26901708,72
98,27/7/2020 08:43:49.63,8:43:49,20,19.3,0.7,8600,-5000,2020/7/27,26901829,121
99,27/7/2020 08:44:16.02,8:44:16,20,41.9,-21.9,8600,-5000,2020/7/27,26901856,27
100,27/7/2020 08:44:52.07,8:44:52,20,44.7,-24.7,8600,-5000,2020/7/27,26901892,36
101,27/7/2020 08:45:46.38,8:45:46,20,17.9,2.1,8600,-4500,2020/7/27,26901946,54
102,27/7/2020 08:46:49.11,8:46:49,20,17.9,2.1,8600,-4500,2020/7/27,26902009,63
103,27/7/2020 08:47:52.49,8:47:52,20,19.3,0.7,8600,-4500,2020/7/27,26902072,63
104,27/7/2020 08:49:04.41,8:49:04,20,15.0,5.0,8600,-4500,2020/7/27,26902144,72
105,27/7/2020 08:51:03.11,8:51:03,20,6.6,13.4,9100,-4500,2020/7/27,26902263,119
106,27/7/2020 08:51:31.42,8:51:31,20,358.1,21.9,9100,-4500,2020/7/27,26902291,28
107,27/7/2020 08:52:07.51,8:52:07,20,3.7,16.3,6600,-4000,2020/7/27,26902327,36
108,27/7/2020 08:53:00.01,8:53:00,20,356.7,23.3,6600,-4000,2020/7/27,26902380,53
109,27/7/2020 08:54:04.54,8:54:04,20,24.9,-4.9,8100,-4000,2020/7/27,26902444,64
110,27/7/2020 08:55:06.95,8:55:06,20,20.7,-0.7,8100,-4000,2020/7/27,26902506,62
111,27/7/2020 08:56:18.12,8:56:18,20,30.6,-10.6,8100,-4000,2020/7/27,26902578,72
112,27/7/2020 08:58:18.09,8:58:18,20,30.6,-10.6,8100,-4000,2020/7/27,26902698,120
113,27/7/2020 08:58:45.57,8:58:45,20,41.9,-21.9,8100,-4000,2020/7/27,26902725,27
114,27/7/2020 09:00:15.48,9:00:15,20,133.6,-113.6,8100,-4000,2020/7/27,26902815,90
115,27/7/2020 09:00:42.53,9:00:42,20,95.5,-75.5,8100,-4000,2020/7/27,26902842,27
