,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,24/9/2019 07:50:17,7:50:17,330,345.3,-15.3,3500,-5000,2019/9/24,373817,0
1,24/9/2019 07:51:03,7:51:03,330,350.9,-20.9,3500,-5000,2019/9/24,373863,46
2,24/9/2019 07:51:51,7:51:51,330,165.3,164.7,4500,-3500,2019/9/24,373911,48
3,24/9/2019 07:52:22,7:52:22,330,339.7,-9.7,4500,-4000,2019/9/24,373942,31
4,24/9/2019 08:02:40,8:02:40,330,47.2,-77.2,3500,-5000,2019/9/24,374560,618
5,24/9/2019 08:02:58,8:02:58,330,204.7,125.3,4500,-3500,2019/9/24,374578,18
6,24/9/2019 08:03:36,8:03:36,330,193.4,136.6,4500,-3500,2019/9/24,374616,38
7,24/9/2019 08:03:51,8:03:51,330,182.2,147.8,5500,-3500,2019/9/24,374631,15
8,24/9/2019 08:04:31,8:04:31,330,187.8,142.2,5500,-3000,2019/9/24,374671,40
9,24/9/2019 08:05:09,8:05:09,330,204.7,125.3,6000,-3000,2019/9/24,374709,38
10,24/9/2019 08:05:53,8:05:53,330,232.8,97.2,6000,-3000,2019/9/24,374753,44
11,24/9/2019 08:06:42,8:06:42,330,255.3,74.7,3500,-2500,2019/9/24,374802,49
12,24/9/2019 08:07:20,8:07:20,330,283.4,46.6,3500,-3000,2019/9/24,374840,38
13,24/9/2019 08:07:37,8:07:37,330,322.8,7.2,2500,-3500,2019/9/24,374857,17
14,24/9/2019 08:08:09,8:08:09,330,328.4,1.6,2500,-3500,2019/9/24,374889,32
15,24/9/2019 08:08:45,8:08:45,330,334.1,-4.1,2500,-4000,2019/9/24,374925,36
16,24/9/2019 08:09:07,8:09:07,330,328.4,1.6,2500,-4000,2019/9/24,374947,22
17,24/9/2019 08:09:42,8:09:42,330,322.8,7.2,2500,-4000,2019/9/24,374982,35
18,24/9/2019 08:10:23,8:10:23,330,311.6,18.4,2500,-4000,2019/9/24,375023,41
19,24/9/2019 08:11:07,8:11:07,330,305.9,24.1,2500,-4500,2019/9/24,375067,44
20,24/9/2019 08:11:57,8:11:57,330,294.7,35.3,2500,-4500,2019/9/24,375117,50
21,24/9/2019 08:12:36,8:12:36,330,272.2,57.8,2500,-4000,2019/9/24,375156,39
22,24/9/2019 08:13:26,8:13:26,330,249.7,80.3,3000,-3500,2019/9/24,375206,50
23,24/9/2019 08:14:20,8:14:20,330,238.4,91.6,5000,-3000,2019/9/24,375260,54
24,24/9/2019 08:14:58,8:14:58,330,232.8,97.2,5000,-3000,2019/9/24,375298,38
25,24/9/2019 08:15:37,8:15:37,330,238.4,91.6,5000,-2500,2019/9/24,375337,39
26,24/9/2019 08:16:24,8:16:24,330,244.1,85.9,5000,-2500,2019/9/24,375384,47
27,24/9/2019 08:17:11,8:17:11,330,255.3,74.7,4000,-2500,2019/9/24,375431,47
28,24/9/2019 08:17:50,8:17:50,330,289.1,40.9,3500,-3000,2019/9/24,375470,39
29,24/9/2019 08:18:23,8:18:23,330,294.7,35.3,3500,-3000,2019/9/24,375503,33
30,24/9/2019 08:18:41,8:18:41,330,289.1,40.9,4000,-3000,2019/9/24,375521,18
31,24/9/2019 08:19:18,8:19:18,330,294.7,35.3,3800,-3000,2019/9/24,375558,37
32,24/9/2019 08:20:14,8:20:14,330,283.4,46.6,3800,-3000,2019/9/24,375614,56
33,24/9/2019 08:21:36,8:21:36,330,266.6,63.4,4200,-3000,2019/9/24,375696,82
34,24/9/2019 08:22:26,8:22:26,330,260.9,69.1,4200,-2500,2019/9/24,375746,50
35,24/9/2019 08:23:20,8:23:20,330,255.3,74.7,4200,-2500,2019/9/24,375800,54
36,24/9/2019 08:23:37,8:23:37,330,260.9,69.1,4500,-2500,2019/9/24,375817,17
37,24/9/2019 08:25:28,8:25:28,330,266.6,63.4,4500,-2500,2019/9/24,375928,111
38,24/9/2019 08:27:40,8:27:40,330,272.2,57.8,5000,-2000,2019/9/24,376060,132
39,24/9/2019 08:28:36,8:28:36,330,283.4,46.6,5000,-2000,2019/9/24,376116,56
40,24/9/2019 08:29:47,8:29:47,330,277.8,52.2,5000,-2000,2019/9/24,376187,71
41,24/9/2019 08:30:06,8:30:06,330,272.2,57.8,5000,-1500,2019/9/24,376206,19
42,24/9/2019 08:32:07,8:32:07,330,260.9,69.1,5000,-2000,2019/9/24,376327,121
43,24/9/2019 08:32:55,8:32:55,330,249.7,80.3,5500,-2000,2019/9/24,376375,48
44,24/9/2019 08:33:32,8:33:32,330,244.1,85.9,5500,-2000,2019/9/24,376412,37
45,24/9/2019 08:33:46,8:33:46,330,255.3,74.7,5500,-2500,2019/9/24,376426,14
46,24/9/2019 08:34:19,8:34:19,330,260.9,69.1,6000,-2500,2019/9/24,376459,33
47,24/9/2019 08:35:02,8:35:02,330,255.3,74.7,7000,-3500,2019/9/24,376502,43
48,24/9/2019 08:35:19,8:35:19,330,266.6,63.4,7000,-3500,2019/9/24,376519,17
49,24/9/2019 08:35:56,8:35:56,330,283.4,46.6,6500,-3500,2019/9/24,376556,37
