,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
20,23/9/2019 02:16:26,2:16:26,270,30.3,-120.3,2800,-4200,2019/9/23,267386,17
21,23/9/2019 02:17:05,2:17:05,270,35.9,-125.9,2800,-4200,2019/9/23,267425,39
22,23/9/2019 02:17:59,2:17:59,270,30.3,-120.3,2800,-4200,2019/9/23,267479,54
23,23/9/2019 02:19:24,2:19:24,270,19.1,-109.1,2800,-4200,2019/9/23,267564,85
24,23/9/2019 02:20:50,2:20:50,270,13.4,-103.4,2800,-4200,2019/9/23,267650,86
25,23/9/2019 02:21:06,2:21:06,270,7.8,-97.8,2800,-4200,2019/9/23,267666,16
26,23/9/2019 02:21:24,2:21:24,270,13.4,-103.4,2800,-4200,2019/9/23,267684,18
27,23/9/2019 02:21:42,2:21:42,270,2.2,-92.2,2800,-4200,2019/9/23,267702,18
28,23/9/2019 02:22:32,2:22:32,270,356.6,-86.6,2800,-4200,2019/9/23,267752,50
29,23/9/2019 02:23:15,2:23:15,270,339.7,-69.7,2800,-4200,2019/9/23,267795,43
30,23/9/2019 02:23:53,2:23:53,270,350.9,-80.9,2800,-4200,2019/9/23,267833,38
31,23/9/2019 02:24:39,2:24:39,270,339.7,-69.7,2800,-4200,2019/9/23,267879,46
32,23/9/2019 02:25:26,2:25:26,270,311.6,-41.6,2800,-4200,2019/9/23,267926,47
33,23/9/2019 02:26:01,2:26:01,270,294.7,-24.7,2800,-4200,2019/9/23,267961,35
34,23/9/2019 02:26:39,2:26:39,270,300.3,-30.3,2800,-4200,2019/9/23,267999,38
35,23/9/2019 02:26:53,2:26:53,270,294.7,-24.7,2800,-4200,2019/9/23,268013,14
36,23/9/2019 02:27:33,2:27:33,270,305.9,-35.9,2800,-4200,2019/9/23,268053,40
37,23/9/2019 02:27:51,2:27:51,270,289.1,-19.1,2800,-4200,2019/9/23,268071,18
38,23/9/2019 02:28:29,2:28:29,270,294.7,-24.7,3800,-4200,2019/9/23,268109,38
39,23/9/2019 02:29:06,2:29:06,270,283.4,-13.4,4300,-4200,2019/9/23,268146,37
40,23/9/2019 02:29:53,2:29:53,270,272.2,-2.2,4300,-3200,2019/9/23,268193,47
41,23/9/2019 02:30:41,2:30:41,270,283.4,-13.4,4300,-3200,2019/9/23,268241,48
42,23/9/2019 02:31:20,2:31:20,270,289.1,-19.1,4300,-3200,2019/9/23,268280,39
43,23/9/2019 02:31:36,2:31:36,270,305.9,-35.9,4300,-4200,2019/9/23,268296,16
44,23/9/2019 02:31:53,2:31:53,270,311.6,-41.6,4300,-4200,2019/9/23,268313,17
45,23/9/2019 02:32:48,2:32:48,270,322.8,-52.8,3800,-4200,2019/9/23,268368,55
46,23/9/2019 02:33:04,2:33:04,270,339.7,-69.7,3300,-4200,2019/9/23,268384,16
47,23/9/2019 02:34:21,2:34:21,270,345.3,-75.3,2800,-4200,2019/9/23,268461,77
48,23/9/2019 02:35:08,2:35:08,270,328.4,-58.4,2800,-4200,2019/9/23,268508,47
49,23/9/2019 02:36:34,2:36:34,270,322.8,-52.8,2800,-4200,2019/9/23,268594,86
50,23/9/2019 02:37:23,2:37:23,270,311.6,-41.6,2800,-4200,2019/9/23,268643,49
51,23/9/2019 02:38:02,2:38:02,270,305.9,-35.9,2800,-4200,2019/9/23,268682,39
52,23/9/2019 02:38:55,2:38:55,270,300.3,-30.3,2800,-4200,2019/9/23,268735,53
53,23/9/2019 02:39:35,2:39:35,270,294.7,-24.7,2800,-4200,2019/9/23,268775,40
54,23/9/2019 02:40:21,2:40:21,270,283.4,-13.4,2800,-4200,2019/9/23,268821,46
55,23/9/2019 02:41:10,2:41:10,270,260.9,9.1,3300,-3200,2019/9/23,268870,49
56,23/9/2019 02:41:49,2:41:49,270,255.3,14.7,3300,-3200,2019/9/23,268909,39
57,23/9/2019 02:42:22,2:42:22,270,244.1,25.9,3800,-3200,2019/9/23,268942,33
58,23/9/2019 02:43:14,2:43:14,270,232.8,37.2,4300,-3200,2019/9/23,268994,52
59,23/9/2019 02:43:34,2:43:34,270,221.6,48.4,4800,-3200,2019/9/23,269014,20
60,23/9/2019 02:44:12,2:44:12,270,227.2,42.8,4800,-3200,2019/9/23,269052,38
61,23/9/2019 02:44:47,2:44:47,270,215.9,54.1,4800,-3200,2019/9/23,269087,35
62,23/9/2019 02:46:25,2:46:25,270,227.2,42.8,5300,-2700,2019/9/23,269185,98
63,23/9/2019 02:47:02,2:47:02,270,221.6,48.4,5300,-2700,2019/9/23,269222,37
64,23/9/2019 02:47:19,2:47:19,270,232.8,37.2,5300,-2700,2019/9/23,269239,17
65,23/9/2019 02:47:36,2:47:36,270,221.6,48.4,5300,-2700,2019/9/23,269256,17
66,23/9/2019 02:47:52,2:47:52,270,232.8,37.2,5300,-2700,2019/9/23,269272,16
67,23/9/2019 02:48:30,2:48:30,270,244.1,25.9,5300,-2700,2019/9/23,269310,38
68,23/9/2019 02:48:49,2:48:49,270,249.7,20.3,3800,-2700,2019/9/23,269329,19
69,23/9/2019 02:50:46,2:50:46,270,255.3,14.7,3800,-3200,2019/9/23,269446,117
70,23/9/2019 02:51:38,2:51:38,270,249.7,20.3,3800,-3200,2019/9/23,269498,52
71,23/9/2019 02:52:16,2:52:16,270,238.4,31.6,4300,-2700,2019/9/23,269536,38
72,23/9/2019 02:52:33,2:52:33,270,227.2,42.8,4300,-2700,2019/9/23,269553,17
73,23/9/2019 02:52:47,2:52:47,270,232.8,37.2,4300,-2700,2019/9/23,269567,14
74,23/9/2019 02:53:07,2:53:07,270,238.4,31.6,4300,-2700,2019/9/23,269587,20
75,23/9/2019 02:53:44,2:53:44,270,232.8,37.2,4300,-2700,2019/9/23,269624,37
76,23/9/2019 02:54:01,2:54:01,270,249.7,20.3,4300,-2700,2019/9/23,269641,17
77,23/9/2019 02:54:37,2:54:37,270,244.1,25.9,4300,-2700,2019/9/23,269677,36
78,23/9/2019 02:56:05,2:56:05,270,249.7,20.3,4300,-2700,2019/9/23,269765,88
79,23/9/2019 02:56:53,2:56:53,270,255.3,14.7,4300,-2700,2019/9/23,269813,48
80,23/9/2019 02:58:02,2:58:02,270,260.9,9.1,3800,-3200,2019/9/23,269882,69
81,23/9/2019 03:00:34,3:00:34,270,255.3,14.7,3800,-3200,2019/9/23,270034,152
82,23/9/2019 03:01:19,3:01:19,270,260.9,9.1,3800,-3200,2019/9/23,270079,45
83,23/9/2019 03:02:06,3:02:06,270,255.3,14.7,3800,-3200,2019/9/23,270126,47
84,23/9/2019 03:02:46,3:02:46,270,249.7,20.3,3800,-3200,2019/9/23,270166,40
85,23/9/2019 03:03:03,3:03:03,270,238.4,31.6,3800,-3200,2019/9/23,270183,17
86,23/9/2019 03:03:36,3:03:36,270,232.8,37.2,4800,-2700,2019/9/23,270216,33
87,23/9/2019 03:04:15,3:04:15,270,227.2,42.8,5300,-2700,2019/9/23,270255,39
88,23/9/2019 03:04:30,3:04:30,270,221.6,48.4,5300,-2700,2019/9/23,270270,15
89,23/9/2019 03:05:10,3:05:10,270,215.9,54.1,5300,-2700,2019/9/23,270310,40
90,23/9/2019 03:05:48,3:05:48,270,244.1,25.9,5300,-2700,2019/9/23,270348,38
91,23/9/2019 03:06:34,3:06:34,270,238.4,31.6,5300,-2700,2019/9/23,270394,46
92,23/9/2019 03:07:19,3:07:19,270,266.6,3.4,4300,-2700,2019/9/23,270439,45
93,23/9/2019 03:08:00,3:08:00,270,283.4,-13.4,4300,-2700,2019/9/23,270480,41
94,23/9/2019 03:08:51,3:08:51,270,272.2,-2.2,4300,-3200,2019/9/23,270531,51
95,23/9/2019 03:09:29,3:09:29,270,260.9,9.1,4300,-2700,2019/9/23,270569,38
96,23/9/2019 03:09:46,3:09:46,270,272.2,-2.2,4300,-2700,2019/9/23,270586,17
97,23/9/2019 03:10:20,3:10:20,270,260.9,9.1,4300,-2700,2019/9/23,270620,34
98,23/9/2019 03:12:36,3:12:36,270,272.2,-2.2,4300,-2700,2019/9/23,270756,136
99,23/9/2019 03:13:13,3:13:13,270,277.8,-7.8,4300,-2700,2019/9/23,270793,37
100,23/9/2019 03:13:32,3:13:32,270,283.4,-13.4,4300,-2700,2019/9/23,270812,19
101,23/9/2019 03:13:48,3:13:48,270,277.8,-7.8,4300,-2700,2019/9/23,270828,16
102,23/9/2019 03:14:04,3:14:04,270,272.2,-2.2,4300,-2700,2019/9/23,270844,16
103,23/9/2019 03:14:44,3:14:44,270,283.4,-13.4,4300,-2700,2019/9/23,270884,40
104,23/9/2019 03:15:00,3:15:00,270,272.2,-2.2,4300,-2700,2019/9/23,270900,16
105,23/9/2019 03:16:17,3:16:17,270,277.8,-7.8,4300,-2700,2019/9/23,270977,77
106,23/9/2019 03:18:26,3:18:26,270,289.1,-19.1,3800,-2700,2019/9/23,271106,129
107,23/9/2019 03:18:46,3:18:46,270,272.2,-2.2,3800,-2700,2019/9/23,271126,20
108,23/9/2019 03:19:20,3:19:20,270,277.8,-7.8,3800,-2700,2019/9/23,271160,34
109,23/9/2019 03:20:53,3:20:53,270,272.2,-2.2,3800,-2700,2019/9/23,271253,93
110,23/9/2019 03:22:17,3:22:17,270,266.6,3.4,3800,-2700,2019/9/23,271337,84
111,23/9/2019 03:23:59,3:23:59,270,260.9,9.1,3800,-2700,2019/9/23,271439,102
112,23/9/2019 03:24:33,3:24:33,270,249.7,20.3,3800,-2700,2019/9/23,271473,34
113,23/9/2019 03:25:13,3:25:13,270,255.3,14.7,3800,-2700,2019/9/23,271513,40
114,23/9/2019 03:26:08,3:26:08,270,244.1,25.9,5300,-2700,2019/9/23,271568,55
115,23/9/2019 03:26:46,3:26:46,270,238.4,31.6,5300,-2700,2019/9/23,271606,38
116,23/9/2019 03:27:28,3:27:28,270,244.1,25.9,5300,-2700,2019/9/23,271648,42
117,23/9/2019 03:28:19,3:28:19,270,255.3,14.7,5300,-2700,2019/9/23,271699,51
118,23/9/2019 03:28:57,3:28:57,270,266.6,3.4,5300,-2700,2019/9/23,271737,38
119,23/9/2019 03:29:15,3:29:15,270,260.9,9.1,5300,-2700,2019/9/23,271755,18
120,23/9/2019 03:29:28,3:29:28,270,272.2,-2.2,5300,-2700,2019/9/23,271768,13
121,23/9/2019 03:30:22,3:30:22,270,277.8,-7.8,4300,-2700,2019/9/23,271822,54
122,23/9/2019 03:30:44,3:30:44,270,289.1,-19.1,3800,-2700,2019/9/23,271844,22
123,23/9/2019 03:32:01,3:32:01,270,283.4,-13.4,3800,-2700,2019/9/23,271921,77
124,23/9/2019 03:32:46,3:32:46,270,277.8,-7.8,3800,-2700,2019/9/23,271966,45
125,23/9/2019 03:33:33,3:33:33,270,266.6,3.4,4300,-2700,2019/9/23,272013,47
126,23/9/2019 03:34:12,3:34:12,270,272.2,-2.2,4300,-2700,2019/9/23,272052,39
127,23/9/2019 03:35:02,3:35:02,270,266.6,3.4,4300,-2700,2019/9/23,272102,50
128,23/9/2019 03:35:40,3:35:40,270,272.2,-2.2,4300,-2700,2019/9/23,272140,38
129,23/9/2019 03:35:58,3:35:58,270,266.6,3.4,4300,-2700,2019/9/23,272158,18
130,23/9/2019 03:36:37,3:36:37,270,272.2,-2.2,4300,-2700,2019/9/23,272197,39
131,23/9/2019 03:37:14,3:37:14,270,266.6,3.4,4300,-2700,2019/9/23,272234,37
132,23/9/2019 03:39:44,3:39:44,270,272.2,-2.2,4300,-2700,2019/9/23,272384,150
133,23/9/2019 03:40:37,3:40:37,270,277.8,-7.8,4300,-2700,2019/9/23,272437,53
