,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,7/8/2020 13:15:08.57,13:15:08,20,182.5,-162.5,8000,-3500,2020/8/7,27868508,0
1,7/8/2020 13:15:36.09,13:15:36,20,3.2,16.8,8000,-4000,2020/8/7,27868536,28
2,7/8/2020 13:16:03.2,13:16:03,20,111.9,-91.9,8500,-4000,2020/8/7,27868563,27
3,7/8/2020 13:16:39.41,13:16:39,20,114.7,-94.7,8500,-4000,2020/8/7,27868599,36
4,7/8/2020 13:17:33.2,13:17:33,20,155.6,-135.6,9000,-4000,2020/8/7,27868653,54
5,7/8/2020 13:18:36.35,13:18:36,20,196.6,-176.6,9000,-4000,2020/8/7,27868716,63
6,7/8/2020 13:19:39.01,13:19:39,20,354.7,25.3,8000,-5000,2020/8/7,27868779,63
7,7/8/2020 13:20:51.12,13:20:51,20,255.9,124.1,8000,-5000,2020/8/7,27868851,72
8,7/8/2020 13:22:51.33,13:22:51,20,0.3,19.7,8000,-5000,2020/8/7,27868971,120
9,7/8/2020 13:23:18.19,13:23:18,20,350.5,29.5,8000,-5000,2020/8/7,27868998,27
10,7/8/2020 13:24:48.24,13:24:48,20,346.2,33.8,8000,-5000,2020/8/7,27869088,90
11,7/8/2020 13:25:51.44,13:25:51,20,343.4,36.6,8000,-5000,2020/8/7,27869151,63
12,7/8/2020 13:26:54.16,13:26:54,20,342.0,38.0,8000,-5000,2020/8/7,27869214,63
13,7/8/2020 13:28:06.25,13:28:06,20,337.8,42.2,9000,-4000,2020/8/7,27869286,72
14,7/8/2020 13:30:06.25,13:30:06,20,336.3,43.7,9000,-4000,2020/8/7,27869406,120
15,7/8/2020 13:30:33.44,13:30:33,20,342.0,38.0,9000,-4000,2020/8/7,27869433,27
16,7/8/2020 13:32:04.29,13:32:04,20,343.4,36.6,9000,-4000,2020/8/7,27869524,91
17,7/8/2020 13:33:07.57,13:33:07,20,343.4,36.6,9000,-4000,2020/8/7,27869587,63
18,7/8/2020 13:34:10.06,13:34:10,20,344.8,35.2,9000,-4000,2020/8/7,27869650,63
19,7/8/2020 13:35:22.1,13:35:22,20,347.6,32.4,9000,-4000,2020/8/7,27869722,72
20,7/8/2020 13:37:21.63,13:37:21,20,347.6,32.4,9000,-4000,2020/8/7,27869841,119
21,7/8/2020 13:37:48.99,13:37:48,20,346.2,33.8,9000,-4000,2020/8/7,27869868,27
22,7/8/2020 13:38:52.13,13:38:52,20,347.6,32.4,9000,-4000,2020/8/7,27869932,64
23,7/8/2020 13:40:22.41,13:40:22,20,349.1,30.9,9000,-4000,2020/8/7,27870022,90
24,7/8/2020 13:41:24.63,13:41:24,20,350.5,29.5,9000,-4000,2020/8/7,27870084,62
25,7/8/2020 13:42:36.25,13:42:36,20,350.5,29.5,9000,-4000,2020/8/7,27870156,72
26,7/8/2020 13:44:36.31,13:44:36,20,351.9,28.1,9000,-4000,2020/8/7,27870276,120
27,7/8/2020 13:45:05.82,13:45:05,20,353.3,26.7,9000,-4000,2020/8/7,27870305,29
28,7/8/2020 13:45:41.79,13:45:41,20,354.7,25.3,9000,-4000,2020/8/7,27870341,36
29,7/8/2020 13:47:37.49,13:47:37,20,357.5,22.5,9000,-4000,2020/8/7,27870457,116
30,7/8/2020 13:48:40.14,13:48:40,20,357.5,22.5,9000,-4000,2020/8/7,27870520,63
31,7/8/2020 13:49:52.37,13:49:52,20,1.8,18.2,9000,-4000,2020/8/7,27870592,72
32,7/8/2020 13:51:52.3,13:51:52,20,0.3,19.7,9000,-4000,2020/8/7,27870712,120
33,7/8/2020 13:52:19.34,13:52:19,20,357.5,22.5,9000,-4000,2020/8/7,27870739,27
34,7/8/2020 13:52:55.67,13:52:55,20,358.9,21.1,10000,-4000,2020/8/7,27870775,36
35,7/8/2020 13:53:22.71,13:53:22,20,357.5,22.5,10000,-4000,2020/8/7,27870802,27
36,7/8/2020 13:54:15.08,13:54:15,20,354.7,25.3,10000,-4000,2020/8/7,27870855,53
37,7/8/2020 13:55:54.29,13:55:54,20,354.7,25.3,10000,-4000,2020/8/7,27870954,99
38,7/8/2020 13:57:08.73,13:57:08,20,353.3,26.7,9000,-4000,2020/8/7,27871028,74
