,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,4/7/2020 02:25:26.34,2:25:26,60,254.5,165.5,8000,-3500,2020/7/4,24891926,0
1,4/7/2020 02:25:37.87,2:25:37,60,250.3,169.7,8000,-3500,2020/7/4,24891937,11
2,4/7/2020 02:26:04.27,2:26:04,60,248.9,171.1,8000,-3500,2020/7/4,24891964,27
3,4/7/2020 02:28:37.16,2:28:37,60,248.9,171.1,8000,-3500,2020/7/4,24892117,153
4,4/7/2020 02:29:40.1,2:29:40,60,253.1,166.9,8000,-3500,2020/7/4,24892180,63
5,4/7/2020 02:30:52.14,2:30:52,60,257.3,162.7,9000,-3500,2020/7/4,24892252,72
6,4/7/2020 02:32:53.43,2:32:53,60,264.4,155.6,9000,-3500,2020/7/4,24892373,121
7,4/7/2020 02:33:18.86,2:33:18,60,272.9,147.1,9000,-3500,2020/7/4,24892398,25
8,4/7/2020 02:33:54.42,2:33:54,60,270.0,150.0,9000,-3500,2020/7/4,24892434,36
9,4/7/2020 02:34:49.65,2:34:49,60,271.4,148.6,9000,-3500,2020/7/4,24892489,55
10,4/7/2020 02:35:52.14,2:35:52,60,275.7,144.3,9000,-3500,2020/7/4,24892552,63
11,4/7/2020 02:36:30.48,2:36:30,60,275.7,144.3,9000,-3500,2020/7/4,24892590,38
12,4/7/2020 02:36:54.51,2:36:54,60,279.9,140.1,10000,-3500,2020/7/4,24892614,24
13,4/7/2020 02:38:06.16,2:38:06,60,282.7,137.3,10000,-3500,2020/7/4,24892686,72
14,4/7/2020 02:40:06.02,2:40:06,60,285.6,134.4,11000,-3500,2020/7/4,24892806,120
15,4/7/2020 02:41:09.32,2:41:09,60,287.0,133.0,12000,-3500,2020/7/4,24892869,63
16,4/7/2020 02:42:03.01,2:42:03,60,291.2,128.8,12000,-3500,2020/7/4,24892923,54
17,4/7/2020 02:44:09.83,2:44:09,60,296.9,123.1,12000,-3500,2020/7/4,24893049,126
18,4/7/2020 02:45:21.03,2:45:21,60,306.7,113.3,12000,-3500,2020/7/4,24893121,72
19,4/7/2020 02:47:21.58,2:47:21,60,313.8,106.2,12000,-3500,2020/7/4,24893241,120
20,4/7/2020 02:47:22.74,2:47:22,60,313.8,106.2,12000,-3500,2020/7/4,24893242,1
21,4/7/2020 02:47:48.47,2:47:48,60,327.9,92.1,12000,-3500,2020/7/4,24893268,26
22,4/7/2020 02:48:24.55,2:48:24,60,329.3,90.7,12000,-3500,2020/7/4,24893304,36
23,4/7/2020 02:48:51.87,2:48:51,60,337.8,82.2,12000,-3500,2020/7/4,24893331,27
24,4/7/2020 02:50:21.59,2:50:21,60,343.4,76.6,12000,-3500,2020/7/4,24893421,90
25,4/7/2020 02:51:24.33,2:51:24,60,347.7,72.3,12000,-3500,2020/7/4,24893484,63
26,4/7/2020 02:51:51.18,2:51:51,60,0.4,59.6,12000,-3500,2020/7/4,24893511,27
27,4/7/2020 02:53:03.61,2:53:03,60,0.4,59.6,12000,-3500,2020/7/4,24893583,72
28,4/7/2020 02:54:36.33,2:54:36,60,11.7,48.3,12000,-3500,2020/7/4,24893676,93
29,4/7/2020 02:55:03.24,2:55:03,60,28.6,31.4,12000,-3500,2020/7/4,24893703,27
30,4/7/2020 02:56:34.18,2:56:34,60,37.1,22.9,12000,-3500,2020/7/4,24893794,91
31,4/7/2020 02:57:37.11,2:57:37,60,47.0,13.0,12000,-3500,2020/7/4,24893857,63
32,4/7/2020 02:58:20.21,2:58:20,60,47.0,13.0,12000,-3500,2020/7/4,24893900,43
33,4/7/2020 02:58:40.23,2:58:40,60,58.3,1.7,12000,-3500,2020/7/4,24893920,20
34,4/7/2020 02:59:07.27,2:59:07,60,68.1,-8.1,12000,-3500,2020/7/4,24893947,27
35,4/7/2020 03:00:19.02,3:00:19,60,68.1,-8.1,12000,-3500,2020/7/4,24894019,72
36,4/7/2020 03:01:52.64,3:01:52,60,78.0,-18.0,12000,-3500,2020/7/4,24894112,93
37,4/7/2020 03:02:19.1,3:02:19,60,89.3,-29.3,12000,-3500,2020/7/4,24894139,27
38,4/7/2020 03:02:55.2,3:02:55,60,92.1,-32.1,12000,-3500,2020/7/4,24894175,36
39,4/7/2020 03:03:49.19,3:03:49,60,100.6,-40.6,12000,-3500,2020/7/4,24894229,54
40,4/7/2020 03:04:52.27,3:04:52,60,106.3,-46.3,12000,-3500,2020/7/4,24894292,63
41,4/7/2020 03:05:55.77,3:05:55,60,111.9,-51.9,12000,-3500,2020/7/4,24894355,63
42,4/7/2020 03:07:07.05,3:07:07,60,117.6,-57.6,12000,-3500,2020/7/4,24894427,72
43,4/7/2020 03:09:08.44,3:09:08,60,123.2,-63.2,12000,-3500,2020/7/4,24894548,121
44,4/7/2020 03:09:34.34,3:09:34,60,130.3,-70.3,12000,-3500,2020/7/4,24894574,26
45,4/7/2020 03:09:43.36,3:09:43,60,130.3,-70.3,12000,-3500,2020/7/4,24894583,9
46,4/7/2020 03:10:10.39,3:10:10,60,131.7,-71.7,5000,-3500,2020/7/4,24894610,27
47,4/7/2020 03:11:04.42,3:11:04,60,133.1,-73.1,5000,-3500,2020/7/4,24894664,54
48,4/7/2020 03:12:07.16,3:12:07,60,135.9,-75.9,4500,-3500,2020/7/4,24894727,63
49,4/7/2020 03:13:10.31,3:13:10,60,138.7,-78.7,4500,-4000,2020/7/4,24894790,63
50,4/7/2020 03:14:22.5,3:14:22,60,141.6,-81.6,4500,-4000,2020/7/4,24894862,72
51,4/7/2020 03:16:22.05,3:16:22,60,141.6,-81.6,4500,-4000,2020/7/4,24894982,120
52,4/7/2020 03:16:48.18,3:16:48,60,145.8,-85.8,4500,-4000,2020/7/4,24895008,26
53,4/7/2020 03:18:18.19,3:18:18,60,147.2,-87.2,4500,-4000,2020/7/4,24895098,90
54,4/7/2020 03:19:21.21,3:19:21,60,148.6,-88.6,4500,-4000,2020/7/4,24895161,63
55,4/7/2020 03:20:24.41,3:20:24,60,151.4,-91.4,4500,-4000,2020/7/4,24895224,63
56,4/7/2020 03:21:11.63,3:21:11,60,151.4,-91.4,4500,-4000,2020/7/4,24895271,47
57,4/7/2020 03:21:36.21,3:21:36,60,152.9,-92.9,4500,-4000,2020/7/4,24895296,25
58,4/7/2020 03:51:10.16,3:51:10,60,306.7,113.3,4500,-4000,2020/7/4,24897070,1774
59,4/7/2020 03:51:23.34,3:51:23,60,308.1,111.9,5000,-4000,2020/7/4,24897083,13
60,4/7/2020 03:52:17.25,3:52:17,60,311.0,109.0,5000,-4000,2020/7/4,24897137,54
61,4/7/2020 03:53:20.54,3:53:20,60,315.2,104.8,6000,-4000,2020/7/4,24897200,63
62,4/7/2020 03:54:23.5,3:54:23,60,315.2,104.8,6000,-4000,2020/7/4,24897263,63
63,4/7/2020 03:55:35.28,3:55:35,60,332.1,87.9,6000,-4000,2020/7/4,24897335,72
64,4/7/2020 03:57:36.73,3:57:36,60,10.3,49.7,6000,-4000,2020/7/4,24897456,121
65,4/7/2020 03:58:02.58,3:58:02,60,99.2,-39.2,6000,-4000,2020/7/4,24897482,26
66,4/7/2020 03:58:38.79,3:58:38,60,104.9,-44.9,7000,-3500,2020/7/4,24897518,36
67,4/7/2020 03:59:32.88,3:59:32,60,130.3,-70.3,6000,-4000,2020/7/4,24897572,54
68,4/7/2020 04:00:35.24,4:00:35,60,183.9,-123.9,6000,-4000,2020/7/4,24897635,63
69,4/7/2020 04:01:38.13,4:01:38,60,213.6,-153.6,6000,-4500,2020/7/4,24897698,63
70,4/7/2020 04:02:50.39,4:02:50,60,217.8,-157.8,5500,-4500,2020/7/4,24897770,72
71,4/7/2020 04:03:12.43,4:03:12,60,217.8,-157.8,5500,-4500,2020/7/4,24897792,22
72,4/7/2020 04:04:52.03,4:04:52,60,220.6,-160.6,5500,-4500,2020/7/4,24897892,100
73,4/7/2020 04:05:18.04,4:05:18,60,224.9,-164.9,5500,-4500,2020/7/4,24897918,26
74,4/7/2020 04:05:54.18,4:05:54,60,226.3,-166.3,5500,-4500,2020/7/4,24897954,36
75,4/7/2020 04:06:48.03,4:06:48,60,227.7,-167.7,5500,-4500,2020/7/4,24898008,54
76,4/7/2020 04:07:50.31,4:07:50,60,227.7,-167.7,5500,-4500,2020/7/4,24898070,62
77,4/7/2020 04:08:54.6,4:08:54,60,229.1,-169.1,5500,-4500,2020/7/4,24898134,64
78,4/7/2020 04:12:05.42,4:12:05,60,229.1,-169.1,6500,-5500,2020/7/4,24898325,191
