,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
28,23/9/2019 13:47:39,13:47:39,35,103.4,-68.4,4000,-3800,2019/9/23,308859,17
29,23/9/2019 13:48:30,13:48:30,35,109.1,-74.1,3500,-3800,2019/9/23,308910,51
30,23/9/2019 13:49:12,13:49:12,35,97.8,-62.8,3500,-3800,2019/9/23,308952,42
31,23/9/2019 13:49:51,13:49:51,35,80.9,-45.9,4000,-3800,2019/9/23,308991,39
32,23/9/2019 13:50:37,13:50:37,35,64.1,-29.1,5000,-3800,2019/9/23,309037,46
33,23/9/2019 13:51:25,13:51:25,35,41.6,-6.6,5000,-3800,2019/9/23,309085,48
34,23/9/2019 13:52:03,13:52:03,35,24.7,10.3,5000,-3800,2019/9/23,309123,38
35,23/9/2019 13:52:19,13:52:19,35,19.1,15.9,5000,-3500,2019/9/23,309139,16
36,23/9/2019 13:52:36,13:52:36,35,13.4,21.6,5000,-3500,2019/9/23,309156,17
37,23/9/2019 13:52:54,13:52:54,35,7.8,27.2,5000,-3500,2019/9/23,309174,18
38,23/9/2019 13:53:30,13:53:30,35,2.2,32.8,5500,-3500,2019/9/23,309210,36
39,23/9/2019 13:53:46,13:53:46,35,13.4,21.6,5000,-3500,2019/9/23,309226,16
40,23/9/2019 13:54:27,13:54:27,35,7.8,27.2,5000,-3500,2019/9/23,309267,41
41,23/9/2019 13:55:06,13:55:06,35,13.4,21.6,5000,-3500,2019/9/23,309306,39
42,23/9/2019 13:55:51,13:55:51,35,19.1,15.9,5000,-3500,2019/9/23,309351,45
43,23/9/2019 13:56:38,13:56:38,35,2.2,32.8,5500,-3500,2019/9/23,309398,47
44,23/9/2019 13:57:18,13:57:18,35,13.4,21.6,5500,-3500,2019/9/23,309438,40
45,23/9/2019 13:57:30,13:57:30,35,30.3,4.7,5500,-3500,2019/9/23,309450,12
46,23/9/2019 13:57:51,13:57:51,35,35.9,-0.9,5500,-3500,2019/9/23,309471,21
47,23/9/2019 13:58:46,13:58:46,35,30.3,4.7,5300,-3500,2019/9/23,309526,55
48,23/9/2019 13:59:03,13:59:03,35,41.6,-6.6,5300,-3500,2019/9/23,309543,17
49,23/9/2019 13:59:41,13:59:41,35,24.7,10.3,5300,-3500,2019/9/23,309581,38
50,23/9/2019 14:00:18,14:00:18,35,47.2,-12.2,5000,-3500,2019/9/23,309618,37
51,23/9/2019 14:01:06,14:01:06,35,19.1,15.9,5000,-3500,2019/9/23,309666,48
52,23/9/2019 14:01:50,14:01:50,35,30.3,4.7,5000,-3500,2019/9/23,309710,44
53,23/9/2019 14:02:32,14:02:32,35,35.9,-0.9,5000,-3500,2019/9/23,309752,42
54,23/9/2019 14:02:49,14:02:49,35,13.4,21.6,5000,-3500,2019/9/23,309769,17
55,23/9/2019 14:03:22,14:03:22,35,24.7,10.3,5000,-3500,2019/9/23,309802,33
56,23/9/2019 14:03:58,14:03:58,35,13.4,21.6,5000,-3500,2019/9/23,309838,36
57,23/9/2019 14:04:17,14:04:17,35,24.7,10.3,5000,-3500,2019/9/23,309857,19
58,23/9/2019 14:04:56,14:04:56,35,13.4,21.6,5000,-3500,2019/9/23,309896,39
59,23/9/2019 14:05:34,14:05:34,35,24.7,10.3,5000,-3500,2019/9/23,309934,38
60,23/9/2019 14:06:20,14:06:20,35,2.2,32.8,5000,-3500,2019/9/23,309980,46
61,23/9/2019 14:07:08,14:07:08,35,30.3,4.7,5000,-3500,2019/9/23,310028,48
62,23/9/2019 14:07:45,14:07:45,35,41.6,-6.6,5000,-3500,2019/9/23,310065,37
63,23/9/2019 14:08:02,14:08:02,35,24.7,10.3,5000,-3500,2019/9/23,310082,17
64,23/9/2019 14:09:15,14:09:15,35,35.9,-0.9,5000,-3500,2019/9/23,310155,73
65,23/9/2019 14:09:32,14:09:32,35,47.2,-12.2,5000,-3500,2019/9/23,310172,17
66,23/9/2019 14:10:10,14:10:10,35,35.9,-0.9,5000,-3500,2019/9/23,310210,38
67,23/9/2019 14:10:48,14:10:48,35,30.3,4.7,5000,-3500,2019/9/23,310248,38
68,23/9/2019 14:11:35,14:11:35,35,24.7,10.3,5000,-3500,2019/9/23,310295,47
69,23/9/2019 14:12:22,14:12:22,35,35.9,-0.9,5000,-3500,2019/9/23,310342,47
70,23/9/2019 14:12:59,14:12:59,35,30.3,4.7,5000,-3500,2019/9/23,310379,37
71,23/9/2019 14:13:18,14:13:18,35,13.4,21.6,5000,-3500,2019/9/23,310398,19
72,23/9/2019 14:13:31,14:13:31,35,19.1,15.9,5000,-3500,2019/9/23,310411,13
73,23/9/2019 14:13:51,14:13:51,35,30.3,4.7,5000,-3500,2019/9/23,310431,20
74,23/9/2019 14:14:29,14:14:29,35,19.1,15.9,5000,-3500,2019/9/23,310469,38
75,23/9/2019 14:15:24,14:15:24,35,24.7,10.3,5000,-3500,2019/9/23,310524,55
76,23/9/2019 14:16:03,14:16:03,35,19.1,15.9,5000,-3500,2019/9/23,310563,39
77,23/9/2019 14:16:44,14:16:44,35,13.4,21.6,5000,-3500,2019/9/23,310604,41
78,23/9/2019 14:18:15,14:18:15,35,24.7,10.3,5000,-3500,2019/9/23,310695,91
79,23/9/2019 14:18:31,14:18:31,35,13.4,21.6,5000,-3500,2019/9/23,310711,16
80,23/9/2019 14:18:49,14:18:49,35,19.1,15.9,5000,-3500,2019/9/23,310729,18
81,23/9/2019 14:19:05,14:19:05,35,30.3,4.7,5000,-3500,2019/9/23,310745,16
82,23/9/2019 14:21:17,14:21:17,35,24.7,10.3,5000,-3500,2019/9/23,310877,132
83,23/9/2019 14:22:03,14:22:03,35,13.4,21.6,5000,-3500,2019/9/23,310923,46
84,23/9/2019 14:23:28,14:23:28,35,35.9,-0.9,5000,-3500,2019/9/23,311008,85
85,23/9/2019 14:23:47,14:23:47,35,7.8,27.2,5000,-3500,2019/9/23,311027,19
86,23/9/2019 14:23:59,14:23:59,35,19.1,15.9,5000,-3500,2019/9/23,311039,12
87,23/9/2019 14:24:19,14:24:19,35,30.3,4.7,5000,-3500,2019/9/23,311059,20
88,23/9/2019 14:24:58,14:24:58,35,19.1,15.9,5000,-3500,2019/9/23,311098,39
89,23/9/2019 14:25:14,14:25:14,35,35.9,-0.9,5000,-3500,2019/9/23,311114,16
90,23/9/2019 14:26:32,14:26:32,35,30.3,4.7,5000,-3500,2019/9/23,311192,78
91,23/9/2019 14:27:17,14:27:17,35,19.1,15.9,5000,-3500,2019/9/23,311237,45
92,23/9/2019 14:28:43,14:28:43,35,35.9,-0.9,5000,-3500,2019/9/23,311323,86
93,23/9/2019 14:29:00,14:29:00,35,19.1,15.9,5000,-3500,2019/9/23,311340,17
94,23/9/2019 14:29:15,14:29:15,35,24.7,10.3,5000,-3500,2019/9/23,311355,15
95,23/9/2019 14:29:34,14:29:34,35,35.9,-0.9,5000,-3500,2019/9/23,311374,19
96,23/9/2019 14:30:12,14:30:12,35,19.1,15.9,5000,-3500,2019/9/23,311412,38
97,23/9/2019 14:30:29,14:30:29,35,35.9,-0.9,5000,-3500,2019/9/23,311429,17
98,23/9/2019 14:31:07,14:31:07,35,24.7,10.3,5000,-3500,2019/9/23,311467,38
99,23/9/2019 14:31:46,14:31:46,35,19.1,15.9,5000,-3500,2019/9/23,311506,39
100,23/9/2019 14:32:32,14:32:32,35,7.8,27.2,5000,-3500,2019/9/23,311552,46
101,23/9/2019 14:33:58,14:33:58,35,30.3,4.7,5000,-3500,2019/9/23,311638,86
102,23/9/2019 14:34:15,14:34:15,35,2.2,32.8,5000,-3500,2019/9/23,311655,17
103,23/9/2019 14:34:31,14:34:31,35,24.7,10.3,5000,-3500,2019/9/23,311671,16
104,23/9/2019 14:34:49,14:34:49,35,35.9,-0.9,5000,-3500,2019/9/23,311689,18
105,23/9/2019 14:35:26,14:35:26,35,13.4,21.6,5000,-3500,2019/9/23,311726,37
106,23/9/2019 14:35:44,14:35:44,35,30.3,4.7,5000,-3500,2019/9/23,311744,18
107,23/9/2019 14:36:22,14:36:22,35,24.7,10.3,5000,-3500,2019/9/23,311782,38
108,23/9/2019 14:37:01,14:37:01,35,19.1,15.9,5000,-3500,2019/9/23,311821,39
109,23/9/2019 14:37:46,14:37:46,35,13.4,21.6,5000,-3500,2019/9/23,311866,45
110,23/9/2019 14:39:12,14:39:12,35,19.1,15.9,5000,-3500,2019/9/23,311952,86
111,23/9/2019 14:39:28,14:39:28,35,7.8,27.2,5000,-3500,2019/9/23,311968,16
112,23/9/2019 14:39:44,14:39:44,35,13.4,21.6,5000,-3500,2019/9/23,311984,16
113,23/9/2019 14:40:03,14:40:03,35,24.7,10.3,5000,-3500,2019/9/23,312003,19
114,23/9/2019 14:40:42,14:40:42,35,13.4,21.6,5000,-3500,2019/9/23,312042,39
115,23/9/2019 14:40:58,14:40:58,35,30.3,4.7,5000,-3500,2019/9/23,312058,16
116,23/9/2019 14:43:00,14:43:00,35,35.9,-0.9,5000,-3500,2019/9/23,312180,122
117,23/9/2019 14:43:48,14:43:48,35,41.6,-6.6,5000,-3500,2019/9/23,312228,48
118,23/9/2019 14:44:26,14:44:26,35,35.9,-0.9,5000,-3500,2019/9/23,312266,38
119,23/9/2019 14:44:44,14:44:44,35,30.3,4.7,5000,-3500,2019/9/23,312284,18
120,23/9/2019 14:45:18,14:45:18,35,35.9,-0.9,5000,-3500,2019/9/23,312318,34
121,23/9/2019 14:45:51,14:45:51,35,30.3,4.7,5000,-3500,2019/9/23,312351,33
122,23/9/2019 14:46:09,14:46:09,35,35.9,-0.9,5000,-3500,2019/9/23,312369,18
