,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
32,24/9/2019 01:47:03,1:47:03,190,159.7,30.3,5000,-3500,2019/9/24,352023,39
33,24/9/2019 01:47:47,1:47:47,190,165.3,24.7,5000,-3500,2019/9/24,352067,44
34,24/9/2019 01:48:36,1:48:36,190,159.7,30.3,5000,-3500,2019/9/24,352116,49
35,24/9/2019 01:49:44,1:49:44,190,165.3,24.7,5000,-3500,2019/9/24,352184,68
36,24/9/2019 01:50:05,1:50:05,190,170.9,19.1,5000,-3500,2019/9/24,352205,21
37,24/9/2019 01:50:43,1:50:43,190,165.3,24.7,5000,-3500,2019/9/24,352243,38
38,24/9/2019 01:51:39,1:51:39,190,170.9,19.1,5000,-3500,2019/9/24,352299,56
39,24/9/2019 01:53:01,1:53:01,190,165.3,24.7,5500,-3500,2019/9/24,352381,82
40,24/9/2019 01:53:50,1:53:50,190,176.6,13.4,5500,-3500,2019/9/24,352430,49
41,24/9/2019 01:54:29,1:54:29,190,187.8,2.2,5000,-3500,2019/9/24,352469,39
42,24/9/2019 01:54:44,1:54:44,190,182.2,7.8,5000,-3500,2019/9/24,352484,15
43,24/9/2019 01:55:01,1:55:01,190,193.4,-3.4,5000,-3500,2019/9/24,352501,17
44,24/9/2019 01:55:57,1:55:57,190,199.1,-9.1,5000,-3500,2019/9/24,352557,56
45,24/9/2019 01:58:17,1:58:17,190,204.7,-14.7,5000,-3500,2019/9/24,352697,140
46,24/9/2019 01:59:43,1:59:43,190,210.3,-20.3,5000,-3500,2019/9/24,352783,86
47,24/9/2019 01:59:59,1:59:59,190,204.7,-14.7,5000,-3500,2019/9/24,352799,16
48,24/9/2019 02:00:17,2:00:17,190,210.3,-20.3,5000,-3500,2019/9/24,352817,18
49,24/9/2019 02:00:33,2:00:33,190,221.6,-31.6,4500,-4000,2019/9/24,352833,16
50,24/9/2019 02:01:12,2:01:12,190,210.3,-20.3,4500,-4000,2019/9/24,352872,39
51,24/9/2019 02:02:06,2:02:06,190,215.9,-25.9,4000,-4500,2019/9/24,352926,54
52,24/9/2019 02:02:45,2:02:45,190,204.7,-14.7,4000,-4500,2019/9/24,352965,39
53,24/9/2019 02:03:30,2:03:30,190,187.8,2.2,4500,-3500,2019/9/24,353010,45
54,24/9/2019 02:04:19,2:04:19,190,176.6,13.4,4500,-3500,2019/9/24,353059,49
55,24/9/2019 02:06:26,2:06:26,190,165.3,24.7,5000,-3500,2019/9/24,353186,127
56,24/9/2019 02:08:00,2:08:00,190,176.6,13.4,5000,-3500,2019/9/24,353280,94
57,24/9/2019 02:08:43,2:08:43,190,182.2,7.8,5000,-3500,2019/9/24,353323,43
58,24/9/2019 02:09:34,2:09:34,190,193.4,-3.4,5000,-3500,2019/9/24,353374,51
59,24/9/2019 02:10:11,2:10:11,190,199.1,-9.1,5000,-3500,2019/9/24,353411,37
60,24/9/2019 02:10:29,2:10:29,190,187.8,2.2,5000,-3500,2019/9/24,353429,18
61,24/9/2019 02:10:44,2:10:44,190,193.4,-3.4,5000,-3500,2019/9/24,353444,15
62,24/9/2019 02:11:02,2:11:02,190,210.3,-20.3,5000,-3500,2019/9/24,353462,18
63,24/9/2019 02:11:41,2:11:41,190,199.1,-9.1,5000,-3500,2019/9/24,353501,39
64,24/9/2019 02:12:36,2:12:36,190,204.7,-14.7,5000,-3500,2019/9/24,353556,55
65,24/9/2019 02:13:57,2:13:57,190,199.1,-9.1,5000,-3500,2019/9/24,353637,81
66,24/9/2019 02:15:58,2:15:58,190,204.7,-14.7,5000,-3500,2019/9/24,353758,121
67,24/9/2019 02:17:50,2:17:50,190,215.9,-25.9,5000,-3500,2019/9/24,353870,112
68,24/9/2019 02:19:12,2:19:12,190,210.3,-20.3,5000,-3500,2019/9/24,353952,82
69,24/9/2019 02:20:40,2:20:40,190,215.9,-25.9,5000,-3500,2019/9/24,354040,88
70,24/9/2019 02:21:13,2:21:13,190,210.3,-20.3,5000,-3500,2019/9/24,354073,33
71,24/9/2019 02:22:09,2:22:09,190,215.9,-25.9,3500,-5000,2019/9/24,354129,56
72,24/9/2019 02:22:22,2:22:22,190,221.6,-31.6,3500,-5000,2019/9/24,354142,13
73,24/9/2019 02:23:05,2:23:05,190,215.9,-25.9,3500,-5000,2019/9/24,354185,43
74,24/9/2019 02:23:43,2:23:43,190,199.1,-9.1,5000,-3500,2019/9/24,354223,38
75,24/9/2019 02:24:26,2:24:26,190,170.9,19.1,5000,-3500,2019/9/24,354266,43
76,24/9/2019 02:26:28,2:26:28,190,182.2,7.8,5000,-3500,2019/9/24,354388,122
77,24/9/2019 02:26:46,2:26:46,190,199.1,-9.1,5000,-3500,2019/9/24,354406,18
78,24/9/2019 02:27:24,2:27:24,190,193.4,-3.4,5000,-3500,2019/9/24,354444,38
79,24/9/2019 02:27:41,2:27:41,190,204.7,-14.7,5000,-3500,2019/9/24,354461,17
80,24/9/2019 02:28:19,2:28:19,190,210.3,-20.3,5000,-3500,2019/9/24,354499,38
81,24/9/2019 02:28:57,2:28:57,190,199.1,-9.1,5000,-3500,2019/9/24,354537,38
82,24/9/2019 02:29:43,2:29:43,190,215.9,-25.9,5000,-3500,2019/9/24,354583,46
83,24/9/2019 02:30:32,2:30:32,190,221.6,-31.6,5000,-3500,2019/9/24,354632,49
84,24/9/2019 02:31:08,2:31:08,190,210.3,-20.3,5000,-3500,2019/9/24,354668,36
85,24/9/2019 02:31:27,2:31:27,190,221.6,-31.6,5000,-3500,2019/9/24,354687,19
86,24/9/2019 02:31:43,2:31:43,190,215.9,-25.9,5000,-3500,2019/9/24,354703,16
87,24/9/2019 02:32:39,2:32:39,190,221.6,-31.6,3500,-5000,2019/9/24,354759,56
88,24/9/2019 02:32:53,2:32:53,190,210.3,-20.3,3500,-5000,2019/9/24,354773,14
89,24/9/2019 02:33:33,2:33:33,190,221.6,-31.6,3500,-5000,2019/9/24,354813,40
90,24/9/2019 02:34:12,2:34:12,190,210.3,-20.3,3500,-5000,2019/9/24,354852,39
91,24/9/2019 02:34:56,2:34:56,190,187.8,2.2,5000,-3500,2019/9/24,354896,44
92,24/9/2019 02:35:44,2:35:44,190,176.6,13.4,5000,-3500,2019/9/24,354944,48
93,24/9/2019 02:36:24,2:36:24,190,159.7,30.3,5000,-3500,2019/9/24,354984,40
94,24/9/2019 02:36:57,2:36:57,190,165.3,24.7,5000,-3500,2019/9/24,355017,33
95,24/9/2019 02:37:15,2:37:15,190,176.6,13.4,5000,-3500,2019/9/24,355035,18
96,24/9/2019 02:38:08,2:38:08,190,182.2,7.8,5000,-3500,2019/9/24,355088,53
97,24/9/2019 02:38:48,2:38:48,190,193.4,-3.4,5000,-3500,2019/9/24,355128,40
98,24/9/2019 02:39:26,2:39:26,190,187.8,2.2,5000,-3500,2019/9/24,355166,38
99,24/9/2019 02:40:11,2:40:11,190,204.7,-14.7,5000,-3500,2019/9/24,355211,45
100,24/9/2019 02:41:00,2:41:00,190,215.9,-25.9,4000,-3500,2019/9/24,355260,49
101,24/9/2019 02:41:38,2:41:38,190,210.3,-20.3,4500,-3500,2019/9/24,355298,38
102,24/9/2019 02:41:55,2:41:55,190,187.8,2.2,4500,-3500,2019/9/24,355315,17
103,24/9/2019 02:42:12,2:42:12,190,165.3,24.7,4500,-3500,2019/9/24,355332,17
104,24/9/2019 02:42:29,2:42:29,190,170.9,19.1,4500,-3500,2019/9/24,355349,17
105,24/9/2019 02:43:07,2:43:07,190,176.6,13.4,4500,-3500,2019/9/24,355387,38
106,24/9/2019 02:43:24,2:43:24,190,170.9,19.1,4500,-3500,2019/9/24,355404,17
107,24/9/2019 02:43:59,2:43:59,190,182.2,7.8,4500,-3500,2019/9/24,355439,35
108,24/9/2019 02:44:41,2:44:41,190,170.9,19.1,4500,-3500,2019/9/24,355481,42
109,24/9/2019 02:47:09,2:47:09,190,176.6,13.4,4500,-3500,2019/9/24,355629,148
110,24/9/2019 02:47:27,2:47:27,190,170.9,19.1,4500,-3500,2019/9/24,355647,18
111,24/9/2019 02:48:35,2:48:35,190,182.2,7.8,4500,-3500,2019/9/24,355715,68
112,24/9/2019 02:49:16,2:49:16,190,187.8,2.2,4500,-3500,2019/9/24,355756,41
113,24/9/2019 02:49:54,2:49:54,190,182.2,7.8,4500,-3500,2019/9/24,355794,38
114,24/9/2019 02:50:37,2:50:37,190,187.8,2.2,4500,-3500,2019/9/24,355837,43
115,24/9/2019 02:51:29,2:51:29,190,193.4,-3.4,4500,-3500,2019/9/24,355889,52
116,24/9/2019 02:52:07,2:52:07,190,187.8,2.2,4500,-3500,2019/9/24,355927,38
117,24/9/2019 02:52:24,2:52:24,190,182.2,7.8,4500,-3500,2019/9/24,355944,17
118,24/9/2019 02:52:39,2:52:39,190,187.8,2.2,4500,-3500,2019/9/24,355959,15
119,24/9/2019 02:52:58,2:52:58,190,193.4,-3.4,4500,-3500,2019/9/24,355978,19
120,24/9/2019 02:53:34,2:53:34,190,182.2,7.8,4500,-3500,2019/9/24,356014,36
121,24/9/2019 02:56:02,2:56:02,190,187.8,2.2,4500,-3500,2019/9/24,356162,148
